quarter_id,quarter_label,reference_time,metric_beat,measure_id,status
632,Q633,229.1809523809524,3,M158,VALIDATED_PI_ORIGIN_PROPAGATED
633,Q634,229.5524716553288,4,M158,VALIDATED_PI_ORIGIN_PROPAGATED
634,Q635,229.9239909297052,1,M159,VALIDATED_PI_ORIGIN_PROPAGATED
635,Q636,230.31873015873015,2,M159,VALIDATED_PI_ORIGIN_PROPAGATED
636,Q637,230.69024943310657,3,M159,VALIDATED_PI_ORIGIN_PROPAGATED
637,Q638,231.061768707483,4,M159,VALIDATED_PI_ORIGIN_PROPAGATED
638,Q639,231.45650793650793,1,M160,VALIDATED_PI_ORIGIN_PROPAGATED
639,Q640,231.82802721088436,2,M160,VALIDATED_PI_ORIGIN_PROPAGATED
640,Q641,232.19954648526078,3,M160,VALIDATED_PI_ORIGIN_PROPAGATED
641,Q642,232.57106575963718,4,M160,VALIDATED_PI_ORIGIN_PROPAGATED
642,Q643,232.9425850340136,1,M161,VALIDATED_PI_ORIGIN_PROPAGATED
643,Q644,233.33732426303854,2,M161,VALIDATED_PI_ORIGIN_PROPAGATED
644,Q645,233.70884353741496,3,M161,VALIDATED_PI_ORIGIN_PROPAGATED
645,Q646,234.0803628117914,4,M161,VALIDATED_PI_ORIGIN_PROPAGATED
646,Q647,234.4518820861678,1,M162,VALIDATED_PI_ORIGIN_PROPAGATED
647,Q648,234.8234013605442,2,M162,VALIDATED_PI_ORIGIN_PROPAGATED
648,Q649,235.19492063492063,3,M162,VALIDATED_PI_ORIGIN_PROPAGATED
649,Q650,235.56643990929706,4,M162,VALIDATED_PI_ORIGIN_PROPAGATED
650,Q651,235.961179138322,1,M163,VALIDATED_PI_ORIGIN_PROPAGATED
651,Q652,236.33269841269842,2,M163,VALIDATED_PI_ORIGIN_PROPAGATED
652,Q653,236.70421768707482,3,M163,VALIDATED_PI_ORIGIN_PROPAGATED
653,Q654,237.07573696145124,4,M163,VALIDATED_PI_ORIGIN_PROPAGATED
654,Q655,237.44725623582767,1,M164,VALIDATED_PI_ORIGIN_PROPAGATED
655,Q656,237.8187755102041,2,M164,VALIDATED_PI_ORIGIN_PROPAGATED
656,Q657,238.1902947845805,3,M164,VALIDATED_PI_ORIGIN_PROPAGATED
657,Q658,238.5618140589569,4,M164,VALIDATED_PI_ORIGIN_PROPAGATED
658,Q659,238.93333333333334,1,M165,VALIDATED_PI_ORIGIN_PROPAGATED
659,Q660,239.32807256235827,2,M165,VALIDATED_PI_ORIGIN_PROPAGATED
660,Q661,239.6995918367347,3,M165,VALIDATED_PI_ORIGIN_PROPAGATED
661,Q662,240.07111111111112,4,M165,VALIDATED_PI_ORIGIN_PROPAGATED
662,Q663,240.44263038548752,1,M166,VALIDATED_PI_ORIGIN_PROPAGATED
663,Q664,240.81414965986394,2,M166,VALIDATED_PI_ORIGIN_PROPAGATED
664,Q665,241.18566893424037,3,M166,VALIDATED_PI_ORIGIN_PROPAGATED
665,Q666,241.5571882086168,4,M166,VALIDATED_PI_ORIGIN_PROPAGATED
666,Q667,241.9287074829932,1,M167,VALIDATED_PI_ORIGIN_PROPAGATED
667,Q668,242.30022675736961,2,M167,VALIDATED_PI_ORIGIN_PROPAGATED
668,Q669,242.69496598639455,3,M167,VALIDATED_PI_ORIGIN_PROPAGATED
669,Q670,243.06648526077097,4,M167,VALIDATED_PI_ORIGIN_PROPAGATED
670,Q671,243.4380045351474,1,M168,VALIDATED_PI_ORIGIN_PROPAGATED
671,Q672,243.8095238095238,2,M168,VALIDATED_PI_ORIGIN_PROPAGATED
672,Q673,244.18104308390022,3,M168,VALIDATED_PI_ORIGIN_PROPAGATED
673,Q674,244.55256235827665,4,M168,VALIDATED_PI_ORIGIN_PROPAGATED
674,Q675,244.92408163265307,1,M169,VALIDATED_PI_ORIGIN_PROPAGATED
675,Q676,245.318820861678,2,M169,VALIDATED_PI_ORIGIN_PROPAGATED
676,Q677,245.69034013605443,3,M169,VALIDATED_PI_ORIGIN_PROPAGATED
677,Q678,246.06185941043083,4,M169,VALIDATED_PI_ORIGIN_PROPAGATED
678,Q679,246.43337868480725,1,M170,VALIDATED_PI_ORIGIN_PROPAGATED
679,Q680,246.80489795918368,2,M170,VALIDATED_PI_ORIGIN_PROPAGATED
680,Q681,247.1996371882086,3,M170,VALIDATED_PI_ORIGIN_PROPAGATED
681,Q682,247.57115646258504,4,M170,VALIDATED_PI_ORIGIN_PROPAGATED
682,Q683,247.94267573696146,1,M171,VALIDATED_PI_ORIGIN_PROPAGATED
683,Q684,248.31419501133786,2,M171,VALIDATED_PI_ORIGIN_PROPAGATED
684,Q685,248.68571428571428,3,M171,VALIDATED_PI_ORIGIN_PROPAGATED
685,Q686,249.0572335600907,4,M171,VALIDATED_PI_ORIGIN_PROPAGATED
686,Q687,249.42875283446713,1,M172,VALIDATED_PI_ORIGIN_PROPAGATED
687,Q688,249.82349206349207,2,M172,VALIDATED_PI_ORIGIN_PROPAGATED
688,Q689,250.1950113378685,3,M172,VALIDATED_PI_ORIGIN_PROPAGATED
689,Q690,250.5665306122449,4,M172,VALIDATED_PI_ORIGIN_PROPAGATED
690,Q691,250.93804988662131,1,M173,VALIDATED_PI_ORIGIN_PROPAGATED
691,Q692,251.30956916099774,2,M173,VALIDATED_PI_ORIGIN_PROPAGATED
692,Q693,251.68108843537414,3,M173,VALIDATED_PI_ORIGIN_PROPAGATED
693,Q694,252.05260770975056,4,M173,VALIDATED_PI_ORIGIN_PROPAGATED
694,Q695,252.42412698412699,1,M174,VALIDATED_PI_ORIGIN_PROPAGATED
695,Q696,252.7956462585034,2,M174,VALIDATED_PI_ORIGIN_PROPAGATED
696,Q697,253.1671655328798,3,M174,VALIDATED_PI_ORIGIN_PROPAGATED
697,Q698,253.56190476190477,4,M174,VALIDATED_PI_ORIGIN_PROPAGATED
698,Q699,253.93342403628117,1,M175,VALIDATED_PI_ORIGIN_PROPAGATED
699,Q700,254.3049433106576,2,M175,VALIDATED_PI_ORIGIN_PROPAGATED
700,Q701,254.69968253968253,3,M175,VALIDATED_PI_ORIGIN_PROPAGATED
701,Q702,255.0944217687075,4,M175,VALIDATED_PI_ORIGIN_PROPAGATED
702,Q703,255.4659410430839,1,M176,VALIDATED_PI_ORIGIN_PROPAGATED
703,Q704,255.86068027210885,2,M176,VALIDATED_PI_ORIGIN_PROPAGATED
704,Q705,256.2321995464853,3,M176,VALIDATED_PI_ORIGIN_PROPAGATED
705,Q706,256.6037188208617,4,M176,VALIDATED_PI_ORIGIN_PROPAGATED
706,Q707,256.97523809523807,1,M177,VALIDATED_PI_ORIGIN_PROPAGATED
707,Q708,257.3467573696145,2,M177,VALIDATED_PI_ORIGIN_PROPAGATED
708,Q709,257.7182766439909,3,M177,VALIDATED_PI_ORIGIN_PROPAGATED
709,Q710,258.0897959183674,4,M177,VALIDATED_PI_ORIGIN_PROPAGATED
710,Q711,258.46131519274377,1,M178,VALIDATED_PI_ORIGIN_PROPAGATED
711,Q712,258.83283446712016,2,M178,VALIDATED_PI_ORIGIN_PROPAGATED
712,Q713,259.2043537414966,3,M178,VALIDATED_PI_ORIGIN_PROPAGATED
713,Q714,259.575873015873,4,M178,VALIDATED_PI_ORIGIN_PROPAGATED
714,Q715,259.9473922902494,1,M179,VALIDATED_PI_ORIGIN_PROPAGATED
715,Q716,260.31891156462586,2,M179,VALIDATED_PI_ORIGIN_PROPAGATED
716,Q717,260.69043083900226,3,M179,VALIDATED_PI_ORIGIN_PROPAGATED
717,Q718,261.06195011337866,4,M179,VALIDATED_PI_ORIGIN_PROPAGATED
718,Q719,261.41024943310657,1,M180,VALIDATED_PI_ORIGIN_PROPAGATED
719,Q720,261.78176870748297,2,M180,VALIDATED_PI_ORIGIN_PROPAGATED
720,Q721,262.1532879818594,3,M180,VALIDATED_PI_ORIGIN_PROPAGATED
721,Q722,262.5015873015873,4,M180,VALIDATED_PI_ORIGIN_PROPAGATED
722,Q723,262.87310657596373,1,M181,VALIDATED_PI_ORIGIN_PROPAGATED
723,Q724,263.2214058956916,2,M181,VALIDATED_PI_ORIGIN_PROPAGATED
724,Q725,263.5697052154195,3,M181,VALIDATED_PI_ORIGIN_PROPAGATED
725,Q726,263.9412244897959,4,M181,VALIDATED_PI_ORIGIN_PROPAGATED
726,Q727,264.2895238095238,1,M182,VALIDATED_PI_ORIGIN_PROPAGATED
727,Q728,264.63782312925173,2,M182,VALIDATED_PI_ORIGIN_PROPAGATED
728,Q729,265.0093424036281,3,M182,VALIDATED_PI_ORIGIN_PROPAGATED
729,Q730,265.357641723356,4,M182,VALIDATED_PI_ORIGIN_PROPAGATED
730,Q731,265.72916099773244,1,M183,VALIDATED_PI_ORIGIN_PROPAGATED
731,Q732,266.10068027210883,2,M183,VALIDATED_PI_ORIGIN_PROPAGATED
732,Q733,266.4721995464853,3,M183,VALIDATED_PI_ORIGIN_PROPAGATED
733,Q734,266.8437188208617,4,M183,VALIDATED_PI_ORIGIN_PROPAGATED
734,Q735,267.2152380952381,1,M184,VALIDATED_PI_ORIGIN_PROPAGATED
735,Q736,267.58675736961453,2,M184,VALIDATED_PI_ORIGIN_PROPAGATED
736,Q737,267.9582766439909,3,M184,VALIDATED_PI_ORIGIN_PROPAGATED
737,Q738,268.3297959183673,4,M184,VALIDATED_PI_ORIGIN_PROPAGATED
738,Q739,268.7245351473923,1,M185,VALIDATED_PI_ORIGIN_PROPAGATED
739,Q740,269.0960544217687,2,M185,VALIDATED_PI_ORIGIN_PROPAGATED
740,Q741,269.4675736961451,3,M185,VALIDATED_PI_ORIGIN_PROPAGATED
741,Q742,269.83909297052156,4,M185,VALIDATED_PI_ORIGIN_PROPAGATED
742,Q743,270.2338321995465,1,M186,VALIDATED_PI_ORIGIN_PROPAGATED
743,Q744,270.6053514739229,2,M186,VALIDATED_PI_ORIGIN_PROPAGATED
744,Q745,270.97687074829935,3,M186,VALIDATED_PI_ORIGIN_PROPAGATED
745,Q746,271.34839002267574,4,M186,VALIDATED_PI_ORIGIN_PROPAGATED
746,Q747,271.7431292517007,1,M187,VALIDATED_PI_ORIGIN_PROPAGATED
747,Q748,272.1146485260771,2,M187,VALIDATED_PI_ORIGIN_PROPAGATED
748,Q749,272.48616780045353,3,M187,VALIDATED_PI_ORIGIN_PROPAGATED
749,Q750,272.8576870748299,4,M187,VALIDATED_PI_ORIGIN_PROPAGATED
750,Q751,273.25242630385486,1,M188,VALIDATED_PI_ORIGIN_PROPAGATED
751,Q752,273.6239455782313,2,M188,VALIDATED_PI_ORIGIN_PROPAGATED
752,Q753,273.9954648526077,3,M188,VALIDATED_PI_ORIGIN_PROPAGATED
753,Q754,274.3669841269841,4,M188,VALIDATED_PI_ORIGIN_PROPAGATED
754,Q755,274.73850340136056,1,M189,VALIDATED_PI_ORIGIN_PROPAGATED
755,Q756,275.11002267573696,2,M189,VALIDATED_PI_ORIGIN_PROPAGATED
756,Q757,275.48154195011335,3,M189,VALIDATED_PI_ORIGIN_PROPAGATED
757,Q758,275.8530612244898,4,M189,VALIDATED_PI_ORIGIN_PROPAGATED
758,Q759,276.2245804988662,1,M190,VALIDATED_PI_ORIGIN_PROPAGATED
759,Q760,276.59609977324266,2,M190,VALIDATED_PI_ORIGIN_PROPAGATED
760,Q761,276.96761904761905,3,M190,VALIDATED_PI_ORIGIN_PROPAGATED
761,Q762,277.33913832199545,4,M190,VALIDATED_PI_ORIGIN_PROPAGATED
762,Q763,277.7106575963719,1,M191,VALIDATED_PI_ORIGIN_PROPAGATED
763,Q764,278.0821768707483,2,M191,VALIDATED_PI_ORIGIN_PROPAGATED
764,Q765,278.4536961451247,3,M191,VALIDATED_PI_ORIGIN_PROPAGATED
765,Q766,278.82521541950115,4,M191,VALIDATED_PI_ORIGIN_PROPAGATED
766,Q767,279.19673469387754,1,M192,VALIDATED_PI_ORIGIN_PROPAGATED
767,Q768,279.56825396825394,2,M192,VALIDATED_PI_ORIGIN_PROPAGATED
768,Q769,279.9397732426304,3,M192,VALIDATED_PI_ORIGIN_PROPAGATED
769,Q770,280.3112925170068,4,M192,VALIDATED_PI_ORIGIN_PROPAGATED
770,Q771,280.68281179138324,1,M193,VALIDATED_PI_ORIGIN_PROPAGATED
771,Q772,281.05433106575964,2,M193,VALIDATED_PI_ORIGIN_PROPAGATED
772,Q773,281.42585034013604,3,M193,VALIDATED_PI_ORIGIN_PROPAGATED
773,Q774,281.7973696145125,4,M193,VALIDATED_PI_ORIGIN_PROPAGATED
774,Q775,282.1688888888889,1,M194,VALIDATED_PI_ORIGIN_PROPAGATED
775,Q776,282.5404081632653,2,M194,VALIDATED_PI_ORIGIN_PROPAGATED
776,Q777,282.91192743764174,3,M194,VALIDATED_PI_ORIGIN_PROPAGATED
777,Q778,283.28344671201813,4,M194,VALIDATED_PI_ORIGIN_PROPAGATED
778,Q779,283.65496598639453,1,M195,VALIDATED_PI_ORIGIN_PROPAGATED
779,Q780,284.026485260771,2,M195,VALIDATED_PI_ORIGIN_PROPAGATED
780,Q781,284.37478458049884,3,M195,VALIDATED_PI_ORIGIN_PROPAGATED
781,Q782,284.7463038548753,4,M195,VALIDATED_PI_ORIGIN_PROPAGATED
782,Q783,285.1178231292517,1,M196,VALIDATED_PI_ORIGIN_PROPAGATED
783,Q784,285.48934240362814,2,M196,VALIDATED_PI_ORIGIN_PROPAGATED
784,Q785,285.86086167800454,3,M196,VALIDATED_PI_ORIGIN_PROPAGATED
785,Q786,286.23238095238094,4,M196,VALIDATED_PI_ORIGIN_PROPAGATED
786,Q787,286.58068027210885,1,M197,VALIDATED_PI_ORIGIN_PROPAGATED
787,Q788,286.95219954648525,2,M197,VALIDATED_PI_ORIGIN_PROPAGATED
788,Q789,287.30049886621316,3,M197,VALIDATED_PI_ORIGIN_PROPAGATED
789,Q790,287.67201814058956,4,M197,VALIDATED_PI_ORIGIN_PROPAGATED
790,Q791,288.0203174603175,1,M198,VALIDATED_PI_ORIGIN_PROPAGATED
791,Q792,288.36861678004533,2,M198,VALIDATED_PI_ORIGIN_PROPAGATED
792,Q793,288.7401360544218,3,M198,VALIDATED_PI_ORIGIN_PROPAGATED
793,Q794,289.08843537414964,4,M198,VALIDATED_PI_ORIGIN_PROPAGATED
794,Q795,289.43673469387755,1,M199,VALIDATED_PI_ORIGIN_PROPAGATED
795,Q796,289.80825396825395,2,M199,VALIDATED_PI_ORIGIN_PROPAGATED
796,Q797,290.15655328798186,3,M199,VALIDATED_PI_ORIGIN_PROPAGATED
797,Q798,290.52807256235826,4,M199,VALIDATED_PI_ORIGIN_PROPAGATED
798,Q799,290.8995918367347,1,M200,VALIDATED_PI_ORIGIN_PROPAGATED
799,Q800,291.2478911564626,2,M200,VALIDATED_PI_ORIGIN_PROPAGATED
800,Q801,291.619410430839,3,M200,VALIDATED_PI_ORIGIN_PROPAGATED
801,Q802,291.9909297052154,4,M200,VALIDATED_PI_ORIGIN_PROPAGATED
802,Q803,292.3624489795918,1,M201,VALIDATED_PI_ORIGIN_PROPAGATED
803,Q804,292.73396825396827,2,M201,VALIDATED_PI_ORIGIN_PROPAGATED
804,Q805,293.10548752834467,3,M201,VALIDATED_PI_ORIGIN_PROPAGATED
805,Q806,293.47700680272106,4,M201,VALIDATED_PI_ORIGIN_PROPAGATED
806,Q807,293.825306122449,1,M202,VALIDATED_PI_ORIGIN_PROPAGATED
807,Q808,294.1968253968254,2,M202,VALIDATED_PI_ORIGIN_PROPAGATED
808,Q809,294.5683446712018,3,M202,VALIDATED_PI_ORIGIN_PROPAGATED
809,Q810,294.9398639455782,4,M202,VALIDATED_PI_ORIGIN_PROPAGATED
810,Q811,295.28816326530614,1,M203,VALIDATED_PI_ORIGIN_PROPAGATED
811,Q812,295.65968253968254,2,M203,VALIDATED_PI_ORIGIN_PROPAGATED
812,Q813,296.03120181405893,3,M203,VALIDATED_PI_ORIGIN_PROPAGATED
813,Q814,296.4027210884354,4,M203,VALIDATED_PI_ORIGIN_PROPAGATED
814,Q815,296.7742403628118,1,M204,VALIDATED_PI_ORIGIN_PROPAGATED
815,Q816,297.1225396825397,2,M204,VALIDATED_PI_ORIGIN_PROPAGATED
816,Q817,297.4940589569161,3,M204,VALIDATED_PI_ORIGIN_PROPAGATED
817,Q818,297.86557823129255,4,M204,VALIDATED_PI_ORIGIN_PROPAGATED
818,Q819,298.23709750566894,1,M205,VALIDATED_PI_ORIGIN_PROPAGATED
819,Q820,298.60861678004534,2,M205,VALIDATED_PI_ORIGIN_PROPAGATED
820,Q821,298.95691609977325,3,M205,VALIDATED_PI_ORIGIN_PROPAGATED
821,Q822,299.32843537414965,4,M205,VALIDATED_PI_ORIGIN_PROPAGATED
822,Q823,299.6999546485261,1,M206,VALIDATED_PI_ORIGIN_PROPAGATED
823,Q824,300.0714739229025,2,M206,VALIDATED_PI_ORIGIN_PROPAGATED
824,Q825,300.4197732426304,3,M206,VALIDATED_PI_ORIGIN_PROPAGATED
825,Q826,300.7912925170068,4,M206,VALIDATED_PI_ORIGIN_PROPAGATED
826,Q827,301.1628117913832,1,M207,VALIDATED_PI_ORIGIN_PROPAGATED
827,Q828,301.53433106575966,2,M207,VALIDATED_PI_ORIGIN_PROPAGATED
828,Q829,301.8826303854875,3,M207,VALIDATED_PI_ORIGIN_PROPAGATED
829,Q830,302.25414965986397,4,M207,VALIDATED_PI_ORIGIN_PROPAGATED
830,Q831,302.62566893424037,1,M208,VALIDATED_PI_ORIGIN_PROPAGATED
831,Q832,302.99718820861676,2,M208,VALIDATED_PI_ORIGIN_PROPAGATED
832,Q833,303.3687074829932,3,M208,VALIDATED_PI_ORIGIN_PROPAGATED
833,Q834,303.7402267573696,4,M208,VALIDATED_PI_ORIGIN_PROPAGATED
834,Q835,304.0885260770975,1,M209,VALIDATED_PI_ORIGIN_PROPAGATED
835,Q836,304.4600453514739,2,M209,VALIDATED_PI_ORIGIN_PROPAGATED
836,Q837,304.8315646258503,3,M209,VALIDATED_PI_ORIGIN_PROPAGATED
837,Q838,305.2030839002268,4,M209,VALIDATED_PI_ORIGIN_PROPAGATED
838,Q839,305.57460317460317,1,M210,VALIDATED_PI_ORIGIN_PROPAGATED
839,Q840,305.94612244897957,2,M210,VALIDATED_PI_ORIGIN_PROPAGATED
840,Q841,306.2944217687075,3,M210,VALIDATED_PI_ORIGIN_PROPAGATED
841,Q842,306.6659410430839,4,M210,VALIDATED_PI_ORIGIN_PROPAGATED
842,Q843,307.03746031746033,1,M211,VALIDATED_PI_ORIGIN_PROPAGATED
843,Q844,307.3857596371882,2,M211,VALIDATED_PI_ORIGIN_PROPAGATED
844,Q845,307.7340589569161,3,M211,VALIDATED_PI_ORIGIN_PROPAGATED
845,Q846,308.1055782312925,4,M211,VALIDATED_PI_ORIGIN_PROPAGATED
846,Q847,308.4538775510204,1,M212,VALIDATED_PI_ORIGIN_PROPAGATED
847,Q848,308.8253968253968,2,M212,VALIDATED_PI_ORIGIN_PROPAGATED
848,Q849,309.19691609977326,3,M212,VALIDATED_PI_ORIGIN_PROPAGATED
849,Q850,309.5452154195011,4,M212,VALIDATED_PI_ORIGIN_PROPAGATED
850,Q851,309.9167346938776,1,M213,VALIDATED_PI_ORIGIN_PROPAGATED
851,Q852,310.28825396825397,2,M213,VALIDATED_PI_ORIGIN_PROPAGATED
852,Q853,310.65977324263037,3,M213,VALIDATED_PI_ORIGIN_PROPAGATED
853,Q854,311.0312925170068,4,M213,VALIDATED_PI_ORIGIN_PROPAGATED
854,Q855,311.4028117913832,1,M214,VALIDATED_PI_ORIGIN_PROPAGATED
855,Q856,311.7743310657596,2,M214,VALIDATED_PI_ORIGIN_PROPAGATED
856,Q857,312.14585034013606,3,M214,VALIDATED_PI_ORIGIN_PROPAGATED
857,Q858,312.51736961451246,4,M214,VALIDATED_PI_ORIGIN_PROPAGATED
858,Q859,312.8888888888889,1,M215,VALIDATED_PI_ORIGIN_PROPAGATED
859,Q860,313.2371882086168,2,M215,VALIDATED_PI_ORIGIN_PROPAGATED
860,Q861,313.6087074829932,3,M215,VALIDATED_PI_ORIGIN_PROPAGATED
861,Q862,313.9802267573696,4,M215,VALIDATED_PI_ORIGIN_PROPAGATED
862,Q863,314.351746031746,1,M216,VALIDATED_PI_ORIGIN_PROPAGATED
863,Q864,314.72326530612247,2,M216,VALIDATED_PI_ORIGIN_PROPAGATED
864,Q865,315.09478458049887,3,M216,VALIDATED_PI_ORIGIN_PROPAGATED
865,Q866,315.4430839002268,4,M216,VALIDATED_PI_ORIGIN_PROPAGATED
866,Q867,315.8146031746032,1,M217,VALIDATED_PI_ORIGIN_PROPAGATED
867,Q868,316.1861224489796,2,M217,VALIDATED_PI_ORIGIN_PROPAGATED
868,Q869,316.557641723356,3,M217,VALIDATED_PI_ORIGIN_PROPAGATED
869,Q870,316.9059410430839,4,M217,VALIDATED_PI_ORIGIN_PROPAGATED
870,Q871,317.27746031746034,1,M218,VALIDATED_PI_ORIGIN_PROPAGATED
871,Q872,317.64897959183673,2,M218,VALIDATED_PI_ORIGIN_PROPAGATED
872,Q873,318.02049886621313,3,M218,VALIDATED_PI_ORIGIN_PROPAGATED
873,Q874,318.36879818594105,4,M218,VALIDATED_PI_ORIGIN_PROPAGATED
874,Q875,318.74031746031744,1,M219,VALIDATED_PI_ORIGIN_PROPAGATED
875,Q876,319.1118367346939,2,M219,VALIDATED_PI_ORIGIN_PROPAGATED
876,Q877,319.46013605442175,3,M219,VALIDATED_PI_ORIGIN_PROPAGATED
877,Q878,319.8316553287982,4,M219,VALIDATED_PI_ORIGIN_PROPAGATED
878,Q879,320.2031746031746,1,M220,VALIDATED_PI_ORIGIN_PROPAGATED
879,Q880,320.574693877551,2,M220,VALIDATED_PI_ORIGIN_PROPAGATED
880,Q881,320.94621315192745,3,M220,VALIDATED_PI_ORIGIN_PROPAGATED
881,Q882,321.2945124716553,4,M220,VALIDATED_PI_ORIGIN_PROPAGATED
882,Q883,321.66603174603176,1,M221,VALIDATED_PI_ORIGIN_PROPAGATED
883,Q884,322.03755102040816,2,M221,VALIDATED_PI_ORIGIN_PROPAGATED
884,Q885,322.40907029478456,3,M221,VALIDATED_PI_ORIGIN_PROPAGATED
885,Q886,322.780589569161,4,M221,VALIDATED_PI_ORIGIN_PROPAGATED
886,Q887,323.1521088435374,1,M222,VALIDATED_PI_ORIGIN_PROPAGATED
887,Q888,323.52362811791386,2,M222,VALIDATED_PI_ORIGIN_PROPAGATED
888,Q889,323.8719274376417,3,M222,VALIDATED_PI_ORIGIN_PROPAGATED
889,Q890,324.2434467120181,4,M222,VALIDATED_PI_ORIGIN_PROPAGATED
890,Q891,324.61496598639457,1,M223,VALIDATED_PI_ORIGIN_PROPAGATED
891,Q892,324.9632653061224,2,M223,VALIDATED_PI_ORIGIN_PROPAGATED
892,Q893,325.31156462585034,3,M223,VALIDATED_PI_ORIGIN_PROPAGATED
893,Q894,325.68308390022673,4,M223,VALIDATED_PI_ORIGIN_PROPAGATED
894,Q895,326.03138321995465,1,M224,VALIDATED_PI_ORIGIN_PROPAGATED
895,Q896,326.37968253968256,2,M224,VALIDATED_PI_ORIGIN_PROPAGATED
896,Q897,326.75120181405896,3,M224,VALIDATED_PI_ORIGIN_PROPAGATED
897,Q898,327.0995011337869,4,M224,VALIDATED_PI_ORIGIN_PROPAGATED
898,Q899,327.47102040816327,1,M225,VALIDATED_PI_ORIGIN_PROPAGATED
899,Q900,327.84253968253967,2,M225,VALIDATED_PI_ORIGIN_PROPAGATED
900,Q901,328.2140589569161,3,M225,VALIDATED_PI_ORIGIN_PROPAGATED
901,Q902,328.562358276644,4,M225,VALIDATED_PI_ORIGIN_PROPAGATED
902,Q903,328.9570975056689,1,M226,VALIDATED_PI_ORIGIN_PROPAGATED
903,Q904,329.3518367346939,2,M226,VALIDATED_PI_ORIGIN_PROPAGATED
904,Q905,329.7233560090703,3,M226,VALIDATED_PI_ORIGIN_PROPAGATED
