source,quarter_id,event_id,timestamp,offset_ms,original_state
DRUM,434,F_MIX_00779,157.73315192743763,23.21995464851000,DRUM_SUPPORTED
DRUM,435,F_MIX_00781,158.0930612244898,11.60997732425000,DRUM_SUPPORTED
DRUM,436,F_MIX_00782,158.4645804988662,11.60997732426000,DRUM_SUPPORTED
DRUM,437,F_MIX_00784,158.83609977324264,34.82993197281000,DRUM_SUPPORTED
DRUM,438,F_MIX_00786,159.18439909297052,11.60997732427000,DRUM_SUPPORTED
DRUM,439,F_MIX_00789,159.55591836734695,11.60997732427000,DRUM_SUPPORTED
DRUM,441,F_MIX_00794,160.2873469387755,23.2199546485000,DRUM_SUPPORTED
DRUM,442,F_MIX_00795,160.6356462585034,23.21995464853000,DRUM_SUPPORTED
DRUM,443,F_MIX_00798,161.03038548752835,46.43990929705000,DRUM_SUPPORTED
DRUM,445,F_MIX_00804,161.62249433106575,-58.04988662132000,DRUM_SUPPORTED
DRUM,446,F_MIX_00807,162.09850340136055,46.43990929705000,DRUM_SUPPORTED
DRUM,447,F_MIX_00808,162.4584126984127,58.04988662132000,DRUM_SUPPORTED
DRUM,448,F_MIX_00809,162.70222222222222,-69.65986394558000,DRUM_SUPPORTED
DRUM,449,F_MIX_00813,163.178231292517,34.82993197277000,DRUM_SUPPORTED
DRUM,451,F_MIX_00816,163.92126984126983,34.82993197278000,DRUM_SUPPORTED
DRUM,452,F_MIX_00818,164.281179138322,46.43990929706000,DRUM_SUPPORTED
DRUM,453,F_MIX_00821,164.62947845804987,23.21995464851000,DRUM_SUPPORTED
DRUM,455,F_MIX_00824,165.37251700680272,23.21995464854000,DRUM_SUPPORTED
DRUM,456,F_MIX_00826,165.73242630385488,34.82993197278000,DRUM_SUPPORTED
DRUM,457,F_MIX_00828,166.09233560090703,23.21995464853000,DRUM_SUPPORTED
DRUM,458,F_MIX_00830,166.4522448979592,34.82993197282000,DRUM_SUPPORTED
DRUM,459,F_MIX_00832,166.71927437641725,-69.65986394555000,DRUM_SUPPORTED
DRUM,460,F_MIX_00834,167.16045351473923,23.21995464853000,DRUM_SUPPORTED
DRUM,461,F_MIX_00837,167.5203628117914,34.8299319728000,DRUM_SUPPORTED
DRUM,463,F_MIX_00840,168.25179138321997,46.43990929707000,DRUM_SUPPORTED
DRUM,464,F_MIX_00842,168.60009070294785,46.43990929705000,DRUM_SUPPORTED
DRUM,465,F_MIX_00844,168.94839002267574,23.21995464854000,DRUM_SUPPORTED
DRUM,466,F_MIX_00846,169.3082993197279,34.8299319728000,DRUM_SUPPORTED
DRUM,467,F_MIX_00847,169.69142857142856,69.65986394556000,DRUM_SUPPORTED
DRUM,468,F_MIX_00850,170.05133786848072,58.04988662130000,DRUM_SUPPORTED
DRUM,469,F_MIX_00851,170.283537414966,-58.0498866213000,DRUM_SUPPORTED
DRUM,470,F_MIX_00854,170.75954648526078,46.43990929708000,DRUM_SUPPORTED
DRUM,471,F_MIX_00856,171.1194557823129,58.04988662128000,DRUM_SUPPORTED
DRUM,472,F_MIX_00858,171.46775510204083,34.82993197281000,DRUM_SUPPORTED
DRUM,473,F_MIX_00860,171.8508843537415,69.65986394557000,DRUM_SUPPORTED
DRUM,474,F_MIX_00862,172.18757369614514,34.82993197281000,DRUM_SUPPORTED
DRUM,475,F_MIX_00864,172.5474829931973,46.4399092971000,DRUM_SUPPORTED
DRUM,476,F_MIX_00866,172.90739229024942,34.82993197278000,DRUM_SUPPORTED
DRUM,477,F_MIX_00868,173.25569160997733,34.82993197281000,DRUM_SUPPORTED
DRUM,478,F_MIX_00870,173.638820861678,46.43990929705000,DRUM_SUPPORTED
DRUM,479,F_MIX_00872,173.96390022675737,23.21995464853000,DRUM_SUPPORTED
DRUM,480,F_MIX_00875,174.32380952380953,11.60997732427000,DRUM_SUPPORTED
DRUM,481,F_MIX_00877,174.69532879818595,11.60997732426000,DRUM_SUPPORTED
DRUM,482,F_MIX_00880,175.05523809523808,23.21995464851000,DRUM_SUPPORTED
DRUM,483,F_MIX_00883,175.4267573696145,23.2199546485000,DRUM_SUPPORTED
DRUM,484,F_MIX_00886,175.79827664399093,46.43990929705000,DRUM_SUPPORTED
DRUM,485,F_MIX_00889,176.13496598639455,11.60997732425000,DRUM_SUPPORTED
DRUM,486,F_MIX_00892,176.5297052154195,58.0498866213000,DRUM_SUPPORTED
DRUM,487,F_MIX_00893,176.79673469387754,-46.43990929708000,DRUM_SUPPORTED
DRUM,488,F_MIX_00895,177.24952380952382,58.04988662132000,DRUM_SUPPORTED
DRUM,489,F_MIX_00896,177.5978231292517,34.8299319728000,DRUM_SUPPORTED
DRUM,490,F_MIX_00897,177.86485260770976,-46.43990929704000,DRUM_SUPPORTED
DRUM,491,F_MIX_00899,178.32925170068026,46.43990929706000,DRUM_SUPPORTED
DRUM,492,F_MIX_00900,178.5730612244898,-58.04988662132000,DRUM_SUPPORTED
DRUM,493,F_MIX_00901,179.03746031746033,34.82993197281000,DRUM_SUPPORTED
DRUM,494,F_MIX_00902,179.39736961451248,23.21995464853000,DRUM_SUPPORTED
DRUM,495,F_MIX_00903,179.74566893424037,23.21995464854000,DRUM_SUPPORTED
DRUM,496,F_MIX_00905,180.12879818594104,34.82993197278000,DRUM_SUPPORTED
DRUM,497,F_MIX_00907,180.4887074829932,23.21995464852000,DRUM_SUPPORTED
DRUM,498,F_MIX_00909,180.84861678004535,11.60997732427000,DRUM_SUPPORTED
DRUM,499,F_MIX_00911,181.23174603174604,23.21995464854000,DRUM_SUPPORTED
DRUM,500,F_MIX_00914,181.62648526077098,46.43990929705000,DRUM_SUPPORTED
DRUM,501,F_MIX_00916,181.95156462585035,23.21995464855000,DRUM_SUPPORTED
DRUM,502,F_MIX_00919,182.35791383219956,58.04988662132000,DRUM_SUPPORTED
DRUM,503,F_MIX_00920,182.6829931972789,34.82993197278000,DRUM_SUPPORTED
DRUM,504,F_MIX_00922,183.04290249433106,23.21995464851000,DRUM_SUPPORTED
DRUM,506,F_MIX_00924,183.7511111111111,34.82993197278000,DRUM_SUPPORTED
DRUM,507,F_MIX_00928,184.12263038548753,58.04988662133000,DRUM_SUPPORTED
DRUM,508,F_MIX_00930,184.45931972789117,23.21995464854000,DRUM_SUPPORTED
DRUM,509,F_MIX_00932,184.84244897959184,58.04988662132000,DRUM_SUPPORTED
DRUM,510,F_MIX_00934,185.17913832199545,23.21995464851000,DRUM_SUPPORTED
DRUM,511,F_MIX_00935,185.5390476190476,34.82993197277000,DRUM_SUPPORTED
DRUM,512,F_MIX_00937,185.9221768707483,46.43990929705000,DRUM_SUPPORTED
DRUM,513,F_MIX_00939,186.28208616780046,34.82993197278000,DRUM_SUPPORTED
DRUM,514,F_MIX_00940,186.6419954648526,23.21995464853000,DRUM_SUPPORTED
DRUM,515,F_MIX_00943,187.00190476190477,11.60997732427000,DRUM_SUPPORTED
DRUM,516,F_MIX_00945,187.3734240362812,11.60997732428000,DRUM_SUPPORTED
DRUM,517,F_MIX_00948,187.73333333333332,0E-14,DRUM_SUPPORTED
DRUM,519,F_MIX_00950,188.45315192743763,0E-14,DRUM_SUPPORTED
DRUM,520,F_MIX_00951,188.8130612244898,11.60997732425000,DRUM_SUPPORTED
DRUM,521,F_MIX_00953,189.1845804988662,34.82993197277000,DRUM_SUPPORTED
DRUM,522,F_MIX_00954,189.4167800453515,-81.26984126982000,DRUM_SUPPORTED
DRUM,523,F_MIX_00955,189.90439909297052,34.82993197278000,DRUM_SUPPORTED
DRUM,524,F_MIX_00957,190.26430839002268,46.43990929705000,DRUM_SUPPORTED
DRUM,526,F_MIX_00959,190.85641723356008,-58.04988662132000,DRUM_SUPPORTED
DRUM,527,F_MIX_00960,191.33242630385487,69.65986394558000,DRUM_SUPPORTED
DRUM,528,F_MIX_00961,191.58784580498866,-23.21995464854000,DRUM_SUPPORTED
DRUM,529,F_MIX_00963,191.93614512471655,-23.21995464854000,DRUM_SUPPORTED
DRUM,530,F_MIX_00965,192.2728344671202,-58.0498866213000,DRUM_SUPPORTED
DRUM,531,F_MIX_00966,192.63274376417235,-46.43990929705000,DRUM_SUPPORTED
DRUM,532,F_MIX_00968,192.98104308390023,-46.43990929705000,DRUM_SUPPORTED
DRUM,533,F_MIX_00969,193.31773242630385,-58.04988662132000,DRUM_SUPPORTED
DRUM,534,F_MIX_00972,193.7705215419501,46.43990929705000,DRUM_SUPPORTED
DRUM,535,F_MIX_00973,194.1536507936508,81.26984126986000,DRUM_SUPPORTED
DRUM,536,F_MIX_00974,194.3742403628118,-69.65986394556000,DRUM_SUPPORTED
DRUM,537,F_MIX_00975,194.73414965986396,-58.04988662129000,DRUM_SUPPORTED
DRUM,538,F_MIX_00979,195.11727891156463,-23.21995464853000,DRUM_SUPPORTED
DRUM,539,F_MIX_00982,195.50040816326532,11.60997732427000,DRUM_SUPPORTED
DRUM,540,F_MIX_00983,195.8487074829932,-11.60997732425000,DRUM_SUPPORTED
DRUM,541,F_MIX_00985,196.2202267573696,11.60997732424000,DRUM_SUPPORTED
DRUM,542,F_MIX_00986,196.45242630385488,-104.48979591837000,DRUM_SUPPORTED
DRUM,543,F_MIX_00987,196.8239455782313,-81.26984126983000,DRUM_SUPPORTED
DRUM,544,F_MIX_00990,197.27673469387756,0E-14,DRUM_SUPPORTED
DRUM,545,F_MIX_00993,197.6018140589569,-23.21995464854000,DRUM_SUPPORTED
DRUM,546,F_MIX_00995,197.96172335600906,-11.60997732427000,DRUM_SUPPORTED
DRUM,548,F_MIX_00996,198.6118820861678,-81.26984126984000,DRUM_SUPPORTED
DRUM,549,F_MIX_00997,199.07628117913833,11.60997732427000,DRUM_SUPPORTED
DRUM,550,F_MIX_00998,199.4361904761905,23.21995464855000,DRUM_SUPPORTED
DRUM,551,F_MIX_00999,199.81931972789116,58.04988662132000,DRUM_SUPPORTED
DRUM,552,F_MIX_01000,200.16761904761904,34.82993197278000,DRUM_SUPPORTED
DRUM,554,F_MIX_01001,200.80616780045352,-46.43990929705000,DRUM_SUPPORTED
DRUM,555,F_MIX_01002,201.2473469387755,46.43990929704000,DRUM_SUPPORTED
DRUM,556,F_MIX_01004,201.6304761904762,58.04988662132000,DRUM_SUPPORTED
DRUM,557,F_MIX_01005,201.87428571428572,-46.43990929705000,DRUM_SUPPORTED
DRUM,558,F_MIX_01008,202.2922448979592,23.21995464855000,DRUM_SUPPORTED
DRUM,559,F_MIX_01010,202.68698412698413,46.43990929705000,DRUM_SUPPORTED
DRUM,560,F_MIX_01012,203.04689342403628,58.04988662131000,DRUM_SUPPORTED
DRUM,561,F_MIX_01014,203.39519274376417,58.04988662132000,DRUM_SUPPORTED
DRUM,562,F_MIX_01015,203.66222222222223,-23.21995464851000,DRUM_SUPPORTED
DRUM,563,F_MIX_01017,204.03374149659865,-23.21995464851000,DRUM_SUPPORTED
DRUM,564,F_MIX_01018,204.3356009070295,-69.65986394555000,DRUM_SUPPORTED
DRUM,565,F_MIX_01019,204.70712018140588,-46.43990929708000,DRUM_SUPPORTED
DRUM,566,F_MIX_01021,205.06702947845804,-58.04988662132000,DRUM_SUPPORTED
DRUM,567,F_MIX_01022,205.43854875283446,-34.82993197278000,DRUM_SUPPORTED
DRUM,568,F_MIX_01024,205.8100680272109,-34.82993197277000,DRUM_SUPPORTED
DRUM,569,F_MIX_01025,206.16997732426304,-23.21995464851000,DRUM_SUPPORTED
DRUM,570,F_MIX_01027,206.50666666666666,-58.04988662132000,DRUM_SUPPORTED
DRUM,571,F_MIX_01028,206.87818594104309,-58.04988662131000,DRUM_SUPPORTED
DRUM,572,F_MIX_01032,207.35419501133788,46.43990929705000,DRUM_SUPPORTED
DRUM,577,F_MIX_01033,209.258231292517,46.43990929705000,DRUM_SUPPORTED
DRUM,578,F_MIX_01035,209.59492063492064,11.60997732427000,DRUM_SUPPORTED
DRUM,579,F_MIX_01036,209.98965986394558,34.82993197278000,DRUM_SUPPORTED
DRUM,580,F_MIX_01040,210.34956916099773,23.21995464853000,DRUM_SUPPORTED
DRUM,581,F_MIX_01043,210.68625850340135,-11.60997732427000,DRUM_SUPPORTED
DRUM,582,F_MIX_01046,211.05777777777777,-11.60997732427000,DRUM_SUPPORTED
DRUM,583,F_MIX_01049,211.40607709750566,-11.60997732427000,DRUM_SUPPORTED
DRUM,584,F_MIX_01053,211.78920634920635,0E-14,DRUM_SUPPORTED
DRUM,585,F_MIX_01055,212.1491156462585,11.60997732426000,DRUM_SUPPORTED
DRUM,586,F_MIX_01057,212.52063492063493,11.60997732427000,DRUM_SUPPORTED
DRUM,587,F_MIX_01059,212.8805442176871,23.21995464855000,DRUM_SUPPORTED
DRUM,588,F_MIX_01061,213.25206349206348,46.43990929704000,DRUM_SUPPORTED
DRUM,589,F_MIX_01063,213.6235827664399,46.43990929704000,DRUM_SUPPORTED
DRUM,590,F_MIX_01064,213.8790022675737,-46.43990929705000,DRUM_SUPPORTED
DRUM,591,F_MIX_01067,214.33179138321995,58.04988662132000,DRUM_SUPPORTED
DRUM,592,F_MIX_01069,214.70331065759638,58.04988662132000,DRUM_SUPPORTED
DRUM,593,F_MIX_01070,214.95873015873016,-34.82993197278000,DRUM_SUPPORTED
DRUM,594,F_MIX_01073,215.4231292517007,81.26984126987000,DRUM_SUPPORTED
DRUM,595,F_MIX_01074,215.69015873015874,-23.21995464851000,DRUM_SUPPORTED
DRUM,596,F_MIX_01075,216.03845804988663,-23.21995464851000,DRUM_SUPPORTED
DRUM,597,F_MIX_01076,216.37514739229024,-34.82993197278000,DRUM_SUPPORTED
DRUM,598,F_MIX_01079,216.79310657596372,11.60997732427000,DRUM_SUPPORTED
DRUM,599,F_MIX_01080,217.17623582766439,46.43990929705000,DRUM_SUPPORTED
DRUM,600,F_MIX_01081,217.40843537414966,-69.65986394559000,DRUM_SUPPORTED
DRUM,601,F_MIX_01082,217.7799546485261,-46.43990929704000,DRUM_SUPPORTED
DRUM,602,F_MIX_01085,218.1863038548753,-11.60997732426000,DRUM_SUPPORTED
DRUM,603,F_MIX_01087,218.51138321995464,-34.82993197281000,DRUM_SUPPORTED
DRUM,604,F_MIX_01091,218.94095238095238,23.21995464854000,DRUM_SUPPORTED
DRUM,605,F_MIX_01092,219.19637188208617,-92.87981859410000,DRUM_SUPPORTED
DRUM,606,F_MIX_01095,219.6839909297052,23.2199546485000,DRUM_SUPPORTED
DRUM,607,F_MIX_01098,219.9974603174603,-58.04988662133000,DRUM_SUPPORTED
DRUM,608,F_MIX_01100,220.380589569161,-69.65986394556000,DRUM_SUPPORTED
DRUM,609,F_MIX_01101,220.86820861678004,46.43990929704000,DRUM_SUPPORTED
DRUM,610,F_MIX_01102,221.262947845805,69.6598639456000,DRUM_SUPPORTED
BASS,611,F_MIX_01104,221.6344671201814,69.65986394556000,BASS_AND_DRUM_SUPPORTED
DRUM,611,F_MIX_01103,221.5183673469388,-46.43990929704000,DRUM_SUPPORTED
DRUM,615,F_MIX_01111,223.1089342403628,34.82993197278000,DRUM_SUPPORTED
DRUM,617,F_MIX_01113,223.72426303854874,-69.65986394559000,DRUM_SUPPORTED
DRUM,621,F_MIX_01120,225.25678004535146,23.21995464851000,DRUM_SUPPORTED
DRUM,622,F_MIX_01121,225.61668934240362,34.82993197278000,DRUM_SUPPORTED
DRUM,623,F_MIX_01122,225.8721088435374,-58.04988662132000,DRUM_SUPPORTED
DRUM,624,F_MIX_01124,226.23201814058956,-46.43990929704000,DRUM_SUPPORTED
DRUM,625,F_MIX_01126,226.61514739229025,-34.82993197278000,DRUM_SUPPORTED
DRUM,626,F_MIX_01127,226.96344671201814,-34.82993197278000,DRUM_SUPPORTED
DRUM,627,F_MIX_01129,227.31174603174603,-34.82993197280000,DRUM_SUPPORTED
DRUM,629,F_MIX_01132,227.99673469387756,-69.65986394556000,DRUM_SUPPORTED
DRUM,630,F_MIX_01133,228.37986394557822,-58.04988662132000,DRUM_SUPPORTED
DRUM,631,F_MIX_01134,228.76299319727892,-46.43990929705000,DRUM_SUPPORTED
DRUM,632,F_MIX_01136,229.13451247165534,-46.43990929706000,DRUM_SUPPORTED
DRUM,633,F_MIX_01140,229.59891156462584,46.43990929704000,DRUM_SUPPORTED
DRUM,634,F_MIX_01143,229.94721088435375,23.21995464855000,DRUM_SUPPORTED
DRUM,640,F_MIX_01146,232.21115646258502,11.60997732424000,DRUM_SUPPORTED
DRUM,641,F_MIX_01149,232.59428571428572,23.21995464854000,DRUM_SUPPORTED
DRUM,642,F_MIX_01150,232.96580498866214,23.21995464854000,DRUM_SUPPORTED
DRUM,643,F_MIX_01152,233.33732426303854,0E-14,DRUM_SUPPORTED
DRUM,644,F_MIX_01154,233.74367346938774,34.82993197278000,DRUM_SUPPORTED
DRUM,646,F_MIX_01158,234.4867120181406,34.8299319728000,DRUM_SUPPORTED
DRUM,648,F_MIX_01162,235.22975056689341,34.82993197278000,DRUM_SUPPORTED
DRUM,649,F_MIX_01164,235.58965986394557,23.21995464851000,DRUM_SUPPORTED
DRUM,650,F_MIX_01166,235.98439909297053,23.21995464853000,DRUM_SUPPORTED
DRUM,651,F_MIX_01168,236.3443083900227,11.60997732428000,DRUM_SUPPORTED
DRUM,652,F_MIX_01169,236.72743764172336,23.21995464854000,DRUM_SUPPORTED
DRUM,653,F_MIX_01172,237.06412698412697,-11.60997732427000,DRUM_SUPPORTED
DRUM,654,F_MIX_01173,237.47047619047618,23.21995464851000,DRUM_SUPPORTED
DRUM,658,F_MIX_01179,238.96816326530612,34.82993197278000,DRUM_SUPPORTED
DRUM,659,F_MIX_01182,239.32807256235827,0E-14,DRUM_SUPPORTED
DRUM,660,F_MIX_01184,239.71120181405897,11.60997732427000,DRUM_SUPPORTED
DRUM,661,F_MIX_01187,240.07111111111112,0E-14,DRUM_SUPPORTED
DRUM,662,F_MIX_01189,240.47746031746033,34.82993197281000,DRUM_SUPPORTED
DRUM,663,F_MIX_01191,240.84897959183672,34.82993197278000,DRUM_SUPPORTED
DRUM,664,F_MIX_01193,241.2437188208617,58.04988662133000,DRUM_SUPPORTED
DRUM,666,F_MIX_01197,241.963537414966,34.8299319728000,DRUM_SUPPORTED
DRUM,667,F_MIX_01199,242.34666666666666,46.43990929705000,DRUM_SUPPORTED
DRUM,668,F_MIX_01202,242.7181859410431,23.21995464855000,DRUM_SUPPORTED
DRUM,670,F_MIX_01205,243.47283446712018,34.82993197278000,DRUM_SUPPORTED
DRUM,671,F_MIX_01207,243.85596371882087,46.43990929707000,DRUM_SUPPORTED
DRUM,672,F_MIX_01208,244.21587301587303,34.82993197281000,DRUM_SUPPORTED
DRUM,674,F_MIX_01210,244.99374149659863,69.65986394556000,DRUM_SUPPORTED
DRUM,675,F_MIX_01212,245.3536507936508,34.8299319728000,DRUM_SUPPORTED
DRUM,676,F_MIX_01214,245.73678004535148,46.43990929705000,DRUM_SUPPORTED
DRUM,678,F_MIX_01218,246.50303854875284,69.65986394559000,DRUM_SUPPORTED
DRUM,680,F_MIX_01223,247.2344671201814,34.8299319728000,DRUM_SUPPORTED
DRUM,682,F_MIX_01226,247.9891156462585,46.43990929704000,DRUM_SUPPORTED
DRUM,684,F_MIX_01231,248.7437641723356,58.04988662132000,DRUM_SUPPORTED
BASS,685,F_MIX_01234,249.11528344671203,58.04988662133000,BASS_AND_DRUM_SUPPORTED
DRUM,685,F_MIX_01233,248.9991836734694,-58.0498866213000,DRUM_SUPPORTED
DRUM,687,F_MIX_01239,249.83510204081634,11.60997732427000,DRUM_SUPPORTED
DRUM,688,F_MIX_01240,250.20662131519273,11.60997732423000,DRUM_SUPPORTED
DRUM,689,F_MIX_01242,250.57814058956916,11.60997732426000,DRUM_SUPPORTED
DRUM,690,F_MIX_01244,250.9728798185941,34.82993197279000,DRUM_SUPPORTED
DRUM,691,F_MIX_01246,251.33278911564625,23.21995464851000,DRUM_SUPPORTED
DRUM,692,F_MIX_01248,251.71591836734694,34.82993197280000,DRUM_SUPPORTED
DRUM,694,F_MIX_01253,252.45895691609977,34.82993197278000,DRUM_SUPPORTED
DRUM,695,F_MIX_01255,252.81886621315192,23.21995464852000,DRUM_SUPPORTED
DRUM,696,F_MIX_01257,253.20199546485262,34.82993197282000,DRUM_SUPPORTED
DRUM,697,F_MIX_01258,253.56190476190477,0E-14,DRUM_SUPPORTED
DRUM,698,F_MIX_01259,253.9566439909297,23.21995464853000,DRUM_SUPPORTED
DRUM,699,F_MIX_01261,254.33977324263037,34.82993197277000,DRUM_SUPPORTED
DRUM,700,F_MIX_01263,254.69968253968253,0E-14,DRUM_SUPPORTED
DRUM,701,F_MIX_01264,254.98993197278912,-104.48979591838000,DRUM_SUPPORTED
DRUM,702,F_MIX_01266,255.4659410430839,0E-13,DRUM_SUPPORTED
DRUM,703,F_MIX_01268,255.8374603174603,-23.21995464855000,DRUM_SUPPORTED
DRUM,704,F_MIX_01270,256.24380952380955,11.60997732425000,DRUM_SUPPORTED
DRUM,705,F_MIX_01271,256.5921088435374,-11.6099773243000,DRUM_SUPPORTED
DRUM,706,F_MIX_01274,256.97523809523807,0E-14,DRUM_SUPPORTED
DRUM,707,F_MIX_01275,257.3583673469388,11.6099773243000,DRUM_SUPPORTED
DRUM,708,F_MIX_01277,257.7298866213152,11.6099773243000,DRUM_SUPPORTED
DRUM,709,F_MIX_01278,258.02013605442176,-69.65986394564000,DRUM_SUPPORTED
DRUM,710,F_MIX_01280,258.4497052154195,-11.60997732427000,DRUM_SUPPORTED
DRUM,711,F_MIX_01283,258.83283446712016,0E-14,DRUM_SUPPORTED
DRUM,712,F_MIX_01285,259.2043537414966,0E-13,DRUM_SUPPORTED
DRUM,713,F_MIX_01287,259.575873015873,0E-12,DRUM_SUPPORTED
DRUM,714,F_MIX_01290,259.9473922902494,0E-13,DRUM_SUPPORTED
DRUM,715,F_MIX_01292,260.3073015873016,-11.60997732426000,DRUM_SUPPORTED
DRUM,716,F_MIX_01294,260.678820861678,-11.60997732426000,DRUM_SUPPORTED
DRUM,717,F_MIX_01296,261.05034013605444,-11.60997732422000,DRUM_SUPPORTED
DRUM,718,F_MIX_01298,261.41024943310657,0E-14,DRUM_SUPPORTED
DRUM,719,F_MIX_01300,261.77015873015876,-11.60997732421000,DRUM_SUPPORTED
DRUM,720,F_MIX_01302,262.04879818594105,-104.48979591835000,DRUM_SUPPORTED
DRUM,721,F_MIX_01305,262.51319727891155,11.60997732425000,DRUM_SUPPORTED
DRUM,722,F_MIX_01307,262.884716553288,11.60997732427000,DRUM_SUPPORTED
DRUM,723,F_MIX_01308,263.15174603174603,-69.65986394557000,DRUM_SUPPORTED
DRUM,724,F_MIX_01309,263.5232653061224,-46.4399092971000,DRUM_SUPPORTED
DRUM,725,F_MIX_01311,263.8831746031746,-58.0498866213000,DRUM_SUPPORTED
DRUM,726,F_MIX_01312,264.3243537414966,34.8299319728000,DRUM_SUPPORTED
DRUM,727,F_MIX_01314,264.695873015873,58.04988662127000,DRUM_SUPPORTED
DRUM,728,F_MIX_01315,264.96290249433105,-46.43990929705000,DRUM_SUPPORTED
DRUM,729,F_MIX_01317,265.31120181405896,-46.43990929704000,DRUM_SUPPORTED
DRUM,730,F_MIX_01320,265.7872108843537,58.04988662126000,DRUM_SUPPORTED
DRUM,731,F_MIX_01322,266.13551020408164,34.82993197281000,DRUM_SUPPORTED
DRUM,732,F_MIX_01324,266.5302494331066,58.0498866213000,DRUM_SUPPORTED
DRUM,733,F_MIX_01326,266.8785487528345,34.8299319728000,DRUM_SUPPORTED
DRUM,734,F_MIX_01328,267.2732879818594,58.0498866213000,DRUM_SUPPORTED
DRUM,735,F_MIX_01330,267.6215873015873,34.82993197277000,DRUM_SUPPORTED
DRUM,736,F_MIX_01331,267.8770068027211,-81.2698412698000,DRUM_SUPPORTED
DRUM,738,F_MIX_01334,268.73614512471653,11.60997732423000,DRUM_SUPPORTED
DRUM,739,F_MIX_01336,269.107664399093,11.6099773243000,DRUM_SUPPORTED
DRUM,740,F_MIX_01337,269.5140136054422,46.4399092971000,DRUM_SUPPORTED
DRUM,741,F_MIX_01340,269.8855328798186,46.43990929704000,DRUM_SUPPORTED
DRUM,742,F_MIX_01343,270.2802721088435,46.4399092970000,DRUM_SUPPORTED
BASS,743,F_MIX_01345,270.52408163265306,-81.26984126984000,BASS_SUPPORTED
DRUM,743,F_MIX_01346,270.65179138322,46.4399092971000,DRUM_SUPPORTED
DRUM,746,F_MIX_01351,271.75473922902495,11.60997732425000,DRUM_SUPPORTED
DRUM,748,F_MIX_01355,272.5209977324263,34.82993197277000,DRUM_SUPPORTED
DRUM,754,F_MIX_01365,274.75011337868483,11.60997732427000,DRUM_SUPPORTED
DRUM,756,F_MIX_01369,275.51637188208616,34.82993197281000,DRUM_SUPPORTED
DRUM,758,F_MIX_01372,276.259410430839,34.8299319728000,DRUM_SUPPORTED
DRUM,760,F_MIX_01376,277.0140589569161,46.43990929705000,DRUM_SUPPORTED
DRUM,762,F_MIX_01379,277.74548752834465,34.82993197275000,DRUM_SUPPORTED
DRUM,763,F_MIX_01381,278.10539682539684,23.21995464854000,DRUM_SUPPORTED
DRUM,764,F_MIX_01382,278.4885260770975,34.8299319728000,DRUM_SUPPORTED
DRUM,766,F_MIX_01386,279.23156462585035,34.82993197281000,DRUM_SUPPORTED
DRUM,767,F_MIX_01388,279.5798639455782,11.60997732426000,DRUM_SUPPORTED
DRUM,768,F_MIX_01390,279.97460317460315,34.82993197275000,DRUM_SUPPORTED
DRUM,769,F_MIX_01392,280.3112925170068,0E-13,DRUM_SUPPORTED
DRUM,770,F_MIX_01393,280.7060317460317,23.21995464846000,DRUM_SUPPORTED
DRUM,771,F_MIX_01394,281.0659410430839,11.60997732426000,DRUM_SUPPORTED
DRUM,772,F_MIX_01396,281.4374603174603,11.60997732426000,DRUM_SUPPORTED
DRUM,773,F_MIX_01398,281.80897959183676,11.60997732426000,DRUM_SUPPORTED
DRUM,774,F_MIX_01399,282.18049886621316,11.60997732426000,DRUM_SUPPORTED
DRUM,775,F_MIX_01400,282.5404081632653,0E-13,DRUM_SUPPORTED
DRUM,776,F_MIX_01402,282.91192743764174,0E-14,DRUM_SUPPORTED
DRUM,782,F_MIX_01416,285.1062131519274,-11.6099773243000,DRUM_SUPPORTED
DRUM,783,F_MIX_01417,285.4777324263039,-11.60997732424000,DRUM_SUPPORTED
DRUM,784,F_MIX_01419,285.84925170068027,-11.60997732427000,DRUM_SUPPORTED
DRUM,785,F_MIX_01420,286.20916099773245,-23.21995464849000,DRUM_SUPPORTED
DRUM,786,F_MIX_01422,286.5690702947846,-11.60997732425000,DRUM_SUPPORTED
DRUM,787,F_MIX_01424,286.940589569161,-11.60997732425000,DRUM_SUPPORTED
DRUM,788,F_MIX_01426,287.2888888888889,-11.60997732426000,DRUM_SUPPORTED
DRUM,789,F_MIX_01428,287.67201814058956,0E-14,DRUM_SUPPORTED
DRUM,790,F_MIX_01429,288.0203174603175,0E-13,DRUM_SUPPORTED
DRUM,791,F_MIX_01430,288.3802267573696,11.60997732427000,DRUM_SUPPORTED
DRUM,792,F_MIX_01433,288.7401360544218,0E-13,DRUM_SUPPORTED
DRUM,793,F_MIX_01434,289.0187755102041,-69.65986394554000,DRUM_SUPPORTED
DRUM,794,F_MIX_01436,289.47156462585036,34.82993197281000,DRUM_SUPPORTED
DRUM,795,F_MIX_01438,289.84308390022676,34.82993197281000,DRUM_SUPPORTED
DRUM,796,F_MIX_01440,290.1913832199547,34.82993197284000,DRUM_SUPPORTED
DRUM,797,F_MIX_01441,290.4932426303855,-34.82993197276000,DRUM_SUPPORTED
DRUM,798,F_MIX_01443,290.9228117913832,23.2199546485000,DRUM_SUPPORTED
DRUM,799,F_MIX_01444,291.29433106575965,46.43990929705000,DRUM_SUPPORTED
DRUM,800,F_MIX_01446,291.6542403628118,34.8299319728000,DRUM_SUPPORTED
