event_id,section,IN_SCOPE,native_s,source_state,reference_available,PLP_peak_index,PLP_s,marker_offset_ms,PLP_interval_BPM,source_confidence,timing_kind,timing_confidence,numerical_attack_uncertainty_ms,performer_ahead_on_behind,coordinate_sign,native_grid_ms,source_context,source_adapter_sha256,ADTOF_event_id,ADTOF_distance_ms,MU_U_BASS_event_id,MU_U_DRUM_event_id,MU_C_DRUM_event_id,historical_Bass_links,exclusion_reason
F_MIX_00620,M2,True,126.30494331065759,BASS_AND_DRUM_SUPPORTED,True,347,126.29333333333334,11.609977324255283,161.49902343750287,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00024,5.056689342410436,UNCONSTRAINED_common_115_130_218,UNCONSTRAINED_common_115_130_219,TRIO_CONDITIONED_common_115_130_210,BASS_00265,
F_MIX_00621,M2,True,126.65324263038549,BASS_AND_DRUM_SUPPORTED,True,348,126.66485260770975,-11.609977324255283,161.49902343750287,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00025,16.7573696145098,UNCONSTRAINED_common_115_130_225,UNCONSTRAINED_common_115_130_226,TRIO_CONDITIONED_common_115_130_217,BASS_00266,
F_MIX_00622,M2,True,126.69968253968254,DRUM_SUPPORTED,True,348,126.66485260770975,34.82993197279427,172.2656249999956,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00025,29.682539682539755,UNCONSTRAINED_common_115_130_225,UNCONSTRAINED_common_115_130_226,TRIO_CONDITIONED_common_115_130_217,,
F_MIX_00623,M2,True,126.9318820861678,UNKNOWN,True,349,127.01315192743765,-81.26984126984382,172.2656249999956,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00026,78.11791383220168,UNCONSTRAINED_common_115_130_237,UNCONSTRAINED_common_115_130_235,TRIO_CONDITIONED_common_115_130_223,,
F_MIX_00624,M2,True,127.0247619047619,DRUM_SUPPORTED,True,349,127.01315192743765,11.609977324255283,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00026,14.761904761897426,UNCONSTRAINED_common_115_130_237,UNCONSTRAINED_common_115_130_235,TRIO_CONDITIONED_common_115_130_223,,
F_MIX_00625,M2,True,127.29179138321996,DRUM_SUPPORTED,True,350,127.36145124716553,-69.65986394557433,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00027,11.791383219957652,UNCONSTRAINED_common_115_130_244,UNCONSTRAINED_common_115_130_238,TRIO_CONDITIONED_common_115_130_232,,
F_MIX_00626,M2,True,127.39628117913833,DRUM_SUPPORTED,True,350,127.36145124716553,34.82993197279427,161.49902343750287,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00028,16.281179138331936,UNCONSTRAINED_common_115_130_244,UNCONSTRAINED_common_115_130_245,TRIO_CONDITIONED_common_115_130_232,,
F_MIX_00627,M2,True,127.65170068027211,UNKNOWN,True,351,127.73297052154194,-81.26984126982961,161.49902343750287,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00029,88.29931972788074,UNCONSTRAINED_common_115_130_251,UNCONSTRAINED_common_115_130_247,TRIO_CONDITIONED_common_115_130_234,,
F_MIX_00628,M2,True,127.74458049886621,DRUM_SUPPORTED,True,351,127.73297052154194,11.609977324269494,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00029,4.580498866218363,UNCONSTRAINED_common_115_130_251,UNCONSTRAINED_common_115_130_252,TRIO_CONDITIONED_common_115_130_238,,
F_MIX_00629,M2,True,128.02321995464854,UNKNOWN,True,352,128.08126984126983,-58.049886621290625,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00030,76.78004535145533,UNCONSTRAINED_common_115_130_259,UNCONSTRAINED_common_115_130_257,TRIO_CONDITIONED_common_115_130_242,,
F_MIX_00630,M2,True,128.1277097505669,DRUM_SUPPORTED,True,352,128.08126984126983,46.439909297077975,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00030,27.70975056691327,UNCONSTRAINED_common_115_130_259,UNCONSTRAINED_common_115_130_260,TRIO_CONDITIONED_common_115_130_244,,
F_MIX_00631,M2,True,128.3831292517007,UNKNOWN,True,353,128.45278911564625,-69.65986394556012,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00031,86.87074829930452,UNCONSTRAINED_common_115_130_268,UNCONSTRAINED_common_115_130_266,TRIO_CONDITIONED_common_115_130_250,,
F_MIX_00632,M2,True,128.4992290249433,DRUM_SUPPORTED,True,353,128.45278911564625,46.43990929704955,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00031,29.22902494330515,UNCONSTRAINED_common_115_130_268,UNCONSTRAINED_common_115_130_269,TRIO_CONDITIONED_common_115_130_252,,
F_MIX_00633,M2,True,128.74303854875282,UNKNOWN,True,354,128.80108843537414,-58.04988662131905,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00094,86.96145124719123,UNCONSTRAINED_common_115_130_282,UNCONSTRAINED_common_115_130_276,TRIO_CONDITIONED_common_115_130_258,,
F_MIX_00634,M2,True,128.87074829931973,UNKNOWN,True,354,128.80108843537414,69.65986394558854,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00094,40.74829931971635,UNCONSTRAINED_common_115_130_282,UNCONSTRAINED_common_115_130_283,TRIO_CONDITIONED_common_115_130_260,,
F_MIX_00635,M2,True,129.20743764172335,DRUM_SUPPORTED,True,355,129.17260770975057,34.82993197278006,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00032,7.437641723356592,UNCONSTRAINED_common_115_130_289,UNCONSTRAINED_common_115_130_290,TRIO_CONDITIONED_common_115_130_264,,
F_MIX_00636,M2,True,129.2538775510204,UNKNOWN,True,355,129.17260770975057,81.26984126982961,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00032,53.877551020406145,UNCONSTRAINED_common_115_130_289,UNCONSTRAINED_common_115_130_290,TRIO_CONDITIONED_common_115_130_264,,
F_MIX_00637,M2,True,129.4744671201814,DRUM_SUPPORTED,True,356,129.52090702947845,-46.43990929704955,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00052,24.467120181412838,UNCONSTRAINED_common_115_130_298,UNCONSTRAINED_common_115_130_292,TRIO_CONDITIONED_common_115_130_265,,
F_MIX_00638,M2,True,129.84598639455783,DRUM_SUPPORTED,True,357,129.89242630385488,-46.43990929704955,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00053,25.986394557833137,UNCONSTRAINED_common_115_130_309,UNCONSTRAINED_common_115_130_310,TRIO_CONDITIONED_common_115_130_279,,
F_MIX_00639,M2,True,129.92725623582766,DRUM_SUPPORTED,True,357,129.89242630385488,34.82993197278006,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,common_115_130,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,ADTOF_00053,107.25623582766275,UNCONSTRAINED_common_115_130_309,UNCONSTRAINED_common_115_130_310,TRIO_CONDITIONED_common_115_130_279,,
F_MIX_00640,M2,True,130.2871655328798,DRUM_SUPPORTED,True,358,130.24072562358276,46.43990929704955,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_31,7.165532879810144,,,TRIO_CONDITIONED_NEW_008_237,,
F_MIX_00641,M2,True,130.5193650793651,DRUM_SUPPORTED,True,359,130.6122448979592,-92.8798185940991,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_38_15,19.365079365087468,,,TRIO_CONDITIONED_NEW_008_239,,
F_MIX_00642,M2,True,130.6354648526077,DRUM_SUPPORTED,True,359,130.6122448979592,23.219954648510566,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_32,15.464852607692592,,,TRIO_CONDITIONED_NEW_008_241,,
F_MIX_00643,M2,True,130.89088435374148,UNKNOWN,True,360,130.96054421768707,-69.65986394558854,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_38_16,89.11564625850588,,,TRIO_CONDITIONED_NEW_008_242,,
F_MIX_00644,M2,True,130.9489342403628,DRUM_SUPPORTED,True,360,130.96054421768707,-11.609977324269494,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_38_16,31.06575963718683,,,TRIO_CONDITIONED_NEW_008_245,,
F_MIX_00645,M2,True,131.00698412698412,DRUM_SUPPORTED,True,360,130.96054421768707,46.43990929704955,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_38_16,26.984126984132217,,,TRIO_CONDITIONED_NEW_008_245,,
F_MIX_00646,M2,True,131.2624036281179,UNKNOWN,True,361,131.3320634920635,-69.65986394558854,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_38_16,282.40362811791897,,,TRIO_CONDITIONED_NEW_008_252,,
F_MIX_00647,M2,True,131.3320634920635,UNKNOWN,True,361,131.3320634920635,0.0,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,ZERO,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_33,257.93650793650613,,,TRIO_CONDITIONED_NEW_008_252,,
F_MIX_00648,M2,True,131.59909297052155,DRUM_SUPPORTED,True,362,131.68036281179138,-81.26984126982961,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_33,9.092970521550114,,,TRIO_CONDITIONED_NEW_008_259,,
F_MIX_00649,M2,True,132.0867120181406,DRUM_SUPPORTED,True,363,132.0518820861678,34.82993197278006,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_49_34,26.71201814058577,,,TRIO_CONDITIONED_NEW_008_263,,
F_MIX_00650,M2,True,132.31891156462586,DRUM_SUPPORTED,True,364,132.4001814058957,-81.26984126982961,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_38_17,18.91156462585286,,,TRIO_CONDITIONED_NEW_008_264,,
F_MIX_00651,M2,True,132.44662131519274,DRUM_SUPPORTED,True,364,132.4001814058957,46.43990929704955,161.4990234374967,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_49_35,16.621315192736574,,,TRIO_CONDITIONED_NEW_008_271,,
F_MIX_00652,M2,True,132.69043083900226,UNKNOWN,True,365,132.77170068027212,-81.26984126985803,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_34,69.56916099773025,,,TRIO_CONDITIONED_NEW_008_278,,
F_MIX_00653,M2,True,132.78331065759636,DRUM_SUPPORTED,True,365,132.77170068027212,11.609977324241072,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_34,23.310657596368856,,,TRIO_CONDITIONED_NEW_008_280,,
F_MIX_00654,M2,True,133.05034013605442,UNKNOWN,True,366,133.12,-69.65986394558854,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_35,69.65986394558854,,,TRIO_CONDITIONED_NEW_008_288,,
F_MIX_00655,M2,True,133.4334693877551,UNKNOWN,True,367,133.49151927437643,-58.04988662131905,161.4990234374967,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_49_38,56.53061224489875,,,TRIO_CONDITIONED_NEW_008_293,BASS_00267,
F_MIX_00656,M2,True,133.51473922902494,DRUM_SUPPORTED,True,367,133.49151927437643,23.219954648510566,172.26562500000261,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_49_38,24.739229024930864,,,TRIO_CONDITIONED_NEW_008_293,,
F_MIX_00657,M2,True,133.781768707483,UNKNOWN,True,368,133.83981859410432,-58.04988662131905,172.26562500000261,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_38_18,58.231292517007205,,,TRIO_CONDITIONED_NEW_008_303,,
F_MIX_00658,M2,True,133.86303854875283,DRUM_SUPPORTED,True,368,133.83981859410432,23.219954648510566,161.49902343750904,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_38_18,23.038548752822408,,,TRIO_CONDITIONED_NEW_008_303,BASS_00268,
F_MIX_00659,M2,True,134.14167800453515,UNKNOWN,True,369,134.2113378684807,-69.65986394556012,161.49902343750904,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_36,58.32199546483707,,,TRIO_CONDITIONED_NEW_008_312,,
F_MIX_00660,M2,True,134.22294784580498,DRUM_SUPPORTED,True,369,134.2113378684807,11.609977324269494,172.26562499998857,PROVISIONAL_QUALIFIED_EVIDENCE,SOURCE_ASSOCIATED_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,POSITIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_35_36,22.94784580499254,,,TRIO_CONDITIONED_NEW_008_312,BASS_00269,
F_MIX_00661,M2,True,134.47836734693877,UNKNOWN,True,370,134.55963718820863,-81.26984126985803,172.26562499998857,UNKNOWN,SOURCE_NEUTRAL_NATIVE_MARKER,NUMERICAL_MARKER_ONLY_ATTACK_UNCERTAINTY_UNQUANTIFIED,,INDETERMINATE_UNQUANTIFIED_ATTACK_AND_REFERENCE_UNCERTAINTY,NEGATIVE,11.609977324263038,NEW_008,c7efaf8d2029ed140d67b7cbfff1c23fd33e0ffcae18f285566266c063f78e1c,NEW_008_ADTOF_49_41,71.63265306124345,,,TRIO_CONDITIONED_NEW_008_314,BASS_00270,
