clip_id,BP_id,candidate_id,time_s,label,log_flux_peak,log_prominence,log_width_ms,log_rise_ms,rise_slope_norm,decay_slope_norm,log_flux_integral,flux_post_pre_logratio,peak_local_mean_ratio,peak_local_max_ratio,rms_pre_log,rms_post_pre_logratio,low_energy_pre_log,low_energy_post_pre_logratio,broad_energy_post_pre_logratio,centroid_change,spectral_slope_change,late_low_energy_persistence,low_spectral_concentration_change,BP_signed_distance_ms,BP_absolute_distance_ms,BP_relative_activity_position
T03,T03_N022,T03_N022_F3907932,88.6152380952381,UNLABELLED_BP_CORRESPONDENCE,-2.9069961353756786,-3.775045421295477,0.9270615195589851,0.6920127504893335,0.13550356273740602,0.25,-3.938905486069943,-0.14304422289213692,0.5261620461417056,0.21215367963817644,-1.319007593098727,-0.02735160099120071,-2.7492825973394375,-0.07309327467369187,-0.0726843532381034,0.001176295601104968,0.020877436826165496,-0.03359094232205129,-0.0004089214355885648,113.93922902493614,113.93922902493614,0.1021105651814607
T03,T03_N022,T03_N022_F3908284,88.62321995464853,UNLABELLED_BP_CORRESPONDENCE,-2.272610272752252,-2.272610272752252,1.8285126081899212,1.38459223304936,0.3333333333333333,0.1,-4.003545110452748,0.03544856660544493,2.631146347575397,0.9141899261153957,-1.31628350655259,-0.037187883649351106,-2.778716480155549,-0.040599297550494295,-0.040204201298663644,0.001832396536551741,0.03220432121585093,-0.06185711409369832,-0.0003950962518305392,121.92108843537142,121.92108843537142,0.10926378345907545
T03,T03_N022,T03_N022_F3908548,88.62920634920636,UNLABELLED_BP_CORRESPONDENCE,-2.8861412012829892,-3.612020054213992,0.7099872217320704,0.6920127504893335,0.18798411280516722,0.25,-3.9407961157588733,-0.13214082320514908,0.5544534389878673,0.2225899248011846,-1.3260258642042262,-0.027144575845248875,-2.7614241795200334,-0.0773625676400842,-0.07688645091528779,0.0013308372013620584,0.06034649438969275,-0.029912859706565875,-0.0004761167247963093,127.90748299319432,127.90748299319432,0.11462869716728333
T03,T03_N022,T03_N022_F3908900,88.63718820861679,UNLABELLED_BP_CORRESPONDENCE,-2.28045969161711,-2.28045969161711,1.8310878836782722,1.38459223304936,0.3333333333333333,0.1111111111111111,-4.013240940764642,0.027085303974117902,2.6423565307800585,0.9286451823830749,-1.323365073302995,-0.03749483474425541,-2.794101412887283,-0.03855743302042525,-0.03822524254089554,0.002142249146135427,0.063402656992543,-0.06277180475045796,-0.00033219047952957013,135.8893424036296,135.8893424036296,0.12178191544489808
T03,T03_N022,T03_N022_F3909164,88.64317460317461,UNLABELLED_BP_CORRESPONDENCE,-2.88458653623675,-3.857503480070254,0.5190681423756,0.6920127504893335,0.10643465485368918,0.3333333333333333,-3.941615245677386,-0.11854043776397782,0.5574923040257248,0.23105904043347975,-1.3334664963346596,-0.026465218048935313,-2.7756964185333475,-0.07932657934932053,-0.07879303250573733,0.0013495370935258108,0.0934068548205067,-0.02809578675146529,-0.0005335468435834151,141.8757369614525,141.8757369614525,0.12714682915310596
T03,T03_N022,T03_N022_F3909472,88.65015873015874,UNLABELLED_BP_CORRESPONDENCE,-2.302575620452095,-2.302575620452095,1.8260516627075045,1.38459223304936,0.3333333333333333,0.1,-4.0075071072003405,0.038208546944201505,2.4782302499770026,0.9333287680069478,-1.3306756453218014,-0.03654640984217661,-2.806872081109922,-0.04215790517060425,-0.04178427217549663,0.0018086809967131075,0.09152032886856265,-0.058857814622259585,-0.0003736329951073642,148.8598639455745,148.8598639455745,0.13340589514601092
T03,T03_N023,T03_N023_F7372008,167.16571428571427,UNLABELLED_BP_CORRESPONDENCE,-4.403248131494848,-4.4120876696740075,1.5698452645426826,3.635375818015823,0.026541899748485368,0.09798519512916858,-6.230674339866627,-0.06621740340682436,3.2857640635574583,0.8392815020507469,-3.072068619428339,-0.01014824979689255,-6.26661583170768,-0.027659101020442556,-0.03709828901943535,0.001233326813608045,-0.07433219835753335,-0.00781572293559396,0.009439187998991766,-149.02675736962578,149.02675736962578,-0.13511677631580116
T03,T03_N023,T03_N023_F7372316,167.1726984126984,UNLABELLED_BP_CORRESPONDENCE,-5.299452355666243,-5.858550529510086,1.0177446052355703,1.0970994290754792,0.13799769440523083,0.2804503482761834,-6.2721472132699745,0.004706660117824946,0.4590976023433021,0.12069024430470904,-3.0777530139071474,-0.0018771833879074329,-6.294879301881284,0.017803858056078425,0.016110352383150506,-0.0007741903490910005,-0.06388612811754668,-0.028676067313009312,0.0016935056729279162,-142.0426303855038,142.0426303855038,-0.12878453947370036
T03,T03_N023,T03_N023_F7372624,167.17968253968255,UNLABELLED_BP_CORRESPONDENCE,-4.739637629949711,-4.77170422766692,1.3360068658887534,1.6076222060796157,0.23907145111604988,0.3096079811920371,-6.238433144253423,-0.034483627008396134,1.5417206212878878,0.34656498079629594,-3.0784347848140214,0.0036525105491946874,-6.298396905467904,0.012546030680620213,0.017168751113784353,-0.0015893557324343419,-0.06707860885514938,-0.0026173091720131936,-0.004622720433164307,-135.0585034013534,135.0585034013534,-0.12245230263157379
T03,T03_N023,T03_N023_F7372888,167.18566893424037,UNLABELLED_BP_CORRESPONDENCE,-5.14644388350364,-5.380276552511072,1.2617733934685404,1.38459223304936,0.2727966085442143,0.14591748634896703,-6.219033173845695,0.036359282191644304,0.5778291636832807,0.13582459635661695,-3.0756122181179917,-0.004371674866499031,-6.275005871770859,-0.0067698555382680325,3.0367938443021103e-05,-0.001566430958020149,-0.03863824645221303,-0.008956546182005809,-0.006800223476711087,-129.0721088435305,129.0721088435305,-0.11702467105262658
T03,T03_N023,T03_N023_F7373020,167.18866213151927,UNLABELLED_BP_CORRESPONDENCE,-5.359056690463623,-6.845757797759286,0.43798653323847986,0.6920127504893335,0.032606102743883036,0.32071727447133186,-6.214046969876578,-0.0021612641997421633,0.3501067197601451,0.08324642964197977,-3.0731839953992255,-0.0057392960298563445,-6.268292710860354,-0.01665723867810076,-0.007661799868273533,-0.0017156224384380465,-0.029173639429791676,-0.008953698625264295,-0.008995438809827996,-126.07891156463324,126.07891156463324,-0.11431085526316585
T03,T03_N023,T03_N023_F7373240,167.1936507936508,UNLABELLED_BP_CORRESPONDENCE,-4.872872526075005,-5.7840467982465835,0.9852259555356716,2.4828258772600873,0.08211530004720544,0.06134733937220089,-6.28733070215344,0.07512899155781483,1.2696041785977328,0.1787885740668587,-3.0697591133876165,-0.007689069113093527,-6.265203647763891,-0.03836178312460081,-0.028416092749504074,-0.0011242186909229872,-0.009263943939436858,0.005988201083803268,-0.00994569037509746,-121.09024943310942,121.09024943310942,-0.1097878289473722
T03,T03_N023,T03_N023_F7373504,167.1996371882086,UNLABELLED_BP_CORRESPONDENCE,-4.381124522069601,-4.389520766098759,1.8320945350649098,3.21669658129259,0.040868859118402955,0.09031174528835624,-6.284416434384423,0.2890725309660729,3.912930005969499,0.5547378061676193,-3.0757118708956264,-0.006254684965946833,-6.2740370106412575,-0.02266964513058678,0.0013837214526084551,-0.0031207355935000862,0.025941657484711778,-0.019623172943301626,-0.024053366583195932,-115.10385487528652,115.10385487528652,-0.10436019736842497
T03,T03_N023,T03_N023_F7373812,167.20662131519273,UNLABELLED_BP_CORRESPONDENCE,-4.9104264051934905,-6.972911893657306,0.41227755905510977,0.6920127504893335,0.008659932592160018,0.24444274582114786,-6.167849884646892,0.33055085166282794,0.8843692764448631,0.16397811192185552,-3.082960648485548,0.0029778359958880785,-6.304607476252073,-0.005609575797399735,0.026567269307226304,-0.004587713546867477,0.015681591280645613,0.004721700213168312,-0.03217684510462564,-108.11972789116453,108.11972789116453,-0.09802796052632418
T03,T03_N023,T03_N023_F7374120,167.21360544217686,UNLABELLED_BP_CORRESPONDENCE,-4.648928077651439,-4.659745984752261,1.3524051663633296,1.38459223304936,0.32927543959570554,0.24384963034280716,-6.149262081003982,0.2822957212229662,1.547191854800505,0.2994223462180478,-3.088646060846603,0.010140357984420145,-6.312819353992184,0.010554935706776014,0.040080673905348085,-0.004284382482248816,0.014350711239595304,0.011440741731613358,-0.029525738198571017,-101.13560090704254,101.13560090704254,-0.09169572368422338
T03,T03_N023,T03_N023_F7374428,167.220589569161,UNLABELLED_BP_CORRESPONDENCE,-5.1432688391171535,-5.206545266863126,1.6256141367959906,1.38459223304936,0.3077368255482562,0.2161043858120742,-6.002737355478019,0.21411685631684918,0.35373552990064755,0.09592757097063119,-3.086392052708681,0.014183098304566766,-6.303302391671503,0.019713214645331156,0.044700647748576294,-0.004082482767176117,0.012689060572161015,-0.023521548123716762,-0.024987433103244496,-94.15147392289214,94.15147392289214,-0.08536348684209681
T03,T03_N023,T03_N023_F7374736,167.22757369614513,UNLABELLED_BP_CORRESPONDENCE,-4.279422306575462,-4.325006442118056,1.6128438480910343,2.8882278640174337,0.058517708462215864,0.18007186398430527,-6.084784198435353,0.14802081993528393,3.123000536997152,0.7011161646841941,-3.080289582611978,0.005812361627542728,-6.288066533003567,0.01854085849561482,0.039759889410881044,-0.003567028797215343,0.025382923915136413,-0.057229566822321054,-0.02121903091526565,-87.16734693877015,87.16734693877015,-0.079031249999996
T03,T03_N023,T03_N023_F7375132,167.23655328798185,UNLABELLED_BP_CORRESPONDENCE,-4.957913179844784,-5.780562236621864,0.828962668879514,1.6076222060796157,0.13118601425458204,0.15043571108887124,-6.025122974911249,-0.08882465670191486,0.5707158869400965,0.14699383036613237,-3.0763833052663063,-0.006873598509358647,-6.280735740877946,-0.030881380529338642,-0.03279468874867497,0.0009528446691598447,0.020569050380760512,-0.008516533252962866,0.0019133082193357985,-78.18775510205,78.18775510205,-0.07088980263158805
T03,T03_N023,T03_N023_F7375308,167.24054421768707,UNLABELLED_BP_CORRESPONDENCE,-4.125212286741435,-4.127412967269867,1.7468062270083555,3.431790367046274,0.03321183092697093,0.03109204883422884,-6.032957419280488,-0.1352326720990087,3.9532592845705024,0.9999999999999998,-3.074174007721976,-0.01626822433150954,-6.286339725517266,-0.037774841147238725,-0.04474849446734819,0.002043274544636006,0.03362854875820798,0.018779012145420992,0.0069736533201085376,-74.19682539682526,74.19682539682526,-0.06727138157894798
T03,T03_N023,T03_N023_F7375660,167.2485260770975,UNLABELLED_BP_CORRESPONDENCE,-5.202994783617106,-5.580176350500629,1.247453552843327,1.0970994290754792,0.20979176534415922,0.2665977635434091,-6.0258027664252385,-0.07304255212394306,0.3251008835829269,0.08360216092872509,-3.078923291429082,-0.01571649120327656,-6.284949949538455,-0.03235760455869485,-0.04766598386506704,0.0033544511415643115,0.03351535230043612,0.02339605619140883,0.015308379306371685,-66.2149659864042,66.2149659864042,-0.0600345394736936
T03,T03_N023,T03_N023_F7375924,167.25451247165532,UNLABELLED_BP_CORRESPONDENCE,-4.46989807249593,-4.486278710141998,2.1768292648824916,1.38459223304936,0.3209948817363917,0.05493456342800321,-6.109686439284698,-0.15593742807344313,2.1330377120668915,0.4521829827196751,-3.076982931741446,-0.013637941621591487,-6.304979027967309,-0.004082834981533168,-0.02073821782688068,0.0026867861933681353,0.02043193210438443,0.005821414418258897,0.016655382845347625,-60.22857142858129,60.22857142858129,-0.05460690789474638
T03,T03_N023,T03_N023_F7376144,167.25950113378684,UNLABELLED_BP_CORRESPONDENCE,-4.655037043964526,-5.7561785755350465,0.589949772800148,0.6920127504893335,0.07922431055015017,0.07560617261370153,-6.124396052877936,-0.21313368747684347,1.4406854694456286,0.29524003135425564,-3.081966555861573,-0.008026698645212438,-6.296706655771844,-0.003397008401751833,-0.03277282582487118,0.0042194493906333435,-0.0008887516093341041,-0.02217126117495205,0.02937581742311895,-55.239909297057466,55.239909297057466,-0.05008388157895273
T03,T03_N023,T03_N023_F7376496,167.26748299319726,UNLABELLED_BP_CORRESPONDENCE,-4.834752155754452,-4.9232624228372055,1.1988334943944277,1.0970994290754792,0.4078117524434286,0.1948210385467857,-6.221293750761031,-0.21276378949075614,1.190561301765531,0.19519115368352713,-3.0782425762442744,-0.010523426129334545,-6.313078565672651,0.007351762476479173,-0.022572885073839366,0.003629489018289405,0.01116629847981132,-0.024045905998730355,0.029924647550317745,-47.2580498866364,47.2580498866364,-0.042847039473698355
T03,T03_N023,T03_N023_F7376848,167.2754648526077,UNLABELLED_BP_CORRESPONDENCE,-5.174615563089454,-5.218892774922954,1.6284170167257166,1.38459223304936,0.31445538315684474,0.22576821371148775,-6.181123655315059,-0.18077812821334938,0.4962702705944427,0.08924763648283723,-3.0770980110774158,-0.013963461961226997,-6.29347254327912,-0.01627798086864285,-0.040593232075421426,0.0034618086782361958,0.013488450452818768,-0.007734410991885099,0.02431525120677782,-39.27619047618691,39.27619047618691,-0.03561019736841821
T03,T03_N023,T03_N023_F7377112,167.28145124716553,UNLABELLED_BP_CORRESPONDENCE,-5.079221458286691,-5.424196173182849,1.0599257490230571,2.3005421913642454,0.10605938872690904,0.22594112634616256,-6.207123849632333,-0.1629246425382309,0.6563153449729764,0.11117082496860657,-3.0705275617741976,-0.021688438032222646,-6.282251135735985,-0.031032378109004277,-0.05078484294068808,0.0030976054856343893,0.0161923985626089,0.010546942889448019,0.01975246483168224,-33.28979591836401,33.28979591836401,-0.030182565789470987
T03,T03_N023,T03_N023_F7377244,167.28444444444443,UNLABELLED_BP_CORRESPONDENCE,-5.246566788406019,-6.258583678069906,0.5588836185312486,0.6920127504893335,0.19421497083944245,0.0972709394481687,-6.248198404071035,-0.12191393413189111,0.49072906668141564,0.07562153669150241,-3.07115612952213,-0.019813772004283248,-6.276131325714521,-0.03826916282371329,-0.055400105379845854,0.002853441718103255,0.010579555247932415,0.014645514396031345,0.017130942556131547,-30.296598639466765,30.296598639466765,-0.02746875000001026
T03,T03_N023,T03_N023_F7377464,167.28943310657596,UNLABELLED_BP_CORRESPONDENCE,-4.477816835328897,-4.482788998627672,2.3959264210990443,2.8882278640174337,0.05815390937387064,0.041666666666666664,-6.287908803380108,0.005771100955912267,3.1572002978023144,0.4748597761617602,-3.076237439961938,-0.017597462782364293,-6.2701276360852045,-0.04377551703075966,-0.0558381971059001,0.0024510110984086422,0.011071748201448184,0.0070981092107098576,0.01206268007513941,-25.30793650794294,25.30793650794294,-0.022945723684216608
T03,T03_N023,T03_N023_F7377684,167.29442176870748,UNLABELLED_BP_CORRESPONDENCE,-4.552094187023927,-5.144596575850764,1.099264897190699,1.0970994290754792,0.12778139219265694,0.052631578947368425,-6.2490926439922845,0.14378901229500496,2.433372658646344,0.6654833727042812,-3.0822584794615198,-0.011540063501185749,-6.297984623053701,-0.021597022571676838,-0.02237243873374073,0.00048569652182843016,0.028648556081163123,0.0045161326126086365,0.0007754161620646943,-20.319274376419116,20.319274376419116,-0.01842269736842296
T03,T03_N023,T03_N023_F7378036,167.3024036281179,UNLABELLED_BP_CORRESPONDENCE,-4.699459265706969,-4.915781481180449,1.3198644272379967,1.38459223304936,0.2025613252988198,0.09090909090909091,-6.192986275028044,0.07896568636599444,1.523130716060183,0.4739932207856559,-3.092275253931886,-0.00041052008884001623,-6.323025943724906,0.00984381091460751,0.01355592424700447,-0.0011564129665882063,0.009690711535733199,-0.014046449598313693,-0.0037121133323968986,-12.33741496599805,12.33741496599805,-0.011185855263168584
T03,T03_N023,T03_N023_F7378344,167.30938775510202,UNLABELLED_BP_CORRESPONDENCE,-5.144967474595018,-5.201835829775106,1.3716481951803343,1.38459223304936,0.29242223363646846,0.24999999999999992,-6.086577353326296,0.021355773525585597,0.4273857579330784,0.16992759912947117,-3.093335265117046,0.0030939882881937386,-6.316220660540049,0.009572048883800477,0.013814821833908475,-0.0007881346627487318,-0.006165818172100712,-0.017037328797463225,-0.00424277295010748,-5.353287981876065,5.353287981876065,-0.0048536184210677845
T03,T03_N023,T03_N023_F7378652,167.31637188208617,UNLABELLED_BP_CORRESPONDENCE,-4.559245605302087,-4.7820323663863515,1.2944402798300527,1.38459223304936,0.33333333333333326,0.059870548774633686,-6.144628360261904,0.025080268678425277,1.8818843126704097,0.6546147559422907,-3.08909757624884,-0.002960036527955623,-6.304781017710585,-0.0010090010399244065,0.004929733872855557,-0.0012321368819263228,-0.020795059923404136,-0.021934234946470177,-0.005938734912778844,1.6308390022743424,1.6308390022743424,0.0014786184210587847
T03,T03_N023,T03_N023_F7378916,167.322358276644,UNLABELLED_BP_CORRESPONDENCE,-4.791190766224213,-5.3874655194685985,1.0781139812281104,1.0970994290754792,0.1266762653516197,0.07886123629744014,-6.195931626734006,-0.0850579621351164,1.2415123027763981,0.38374314433005197,-3.0881515739758485,-0.006116438588601891,-6.298711297746101,-0.019744628467083025,-0.020215909528899623,0.0006999312208638316,-0.006760835062667336,-0.008346113444559045,0.0004712810618172029,7.617233560097247,7.617233560097247,0.006906250000006009
T03,T03_N023,T03_N023_F7379004,167.3243537414966,UNLABELLED_BP_CORRESPONDENCE,-4.897368940654904,-6.723580078514413,0.926683395289625,0.6920127504893335,0.014920688447234797,0.06292440199786378,-6.206825090951417,-0.025776218401495576,0.9969337926411203,0.30051244041154224,-3.0877232460757207,-0.005852388583547086,-6.300415788510413,-0.022894784945251878,-0.025654187178719035,0.0011069570568954248,-0.006316272055375105,-0.004074815926791153,0.002759402233466891,9.612698412695408,9.612698412695408,0.008715460526313161
T03,T03_N023,T03_N023_F7379224,167.32934240362812,UNLABELLED_BP_CORRESPONDENCE,-4.3752313959961695,-4.3752313959961695,1.8494415844497647,2.8310768764255587,0.0625,0.04,-6.2412290987258405,0.007868626185705274,3.590937693876909,0.9999999999999999,-3.0874037024675687,-0.009335270354204006,-6.308563683128146,-0.01692138088721329,-0.016021035058921385,-0.00022932595483517558,-0.02322612107403499,-0.009981447209024275,-0.0009003458282918608,14.601360544219233,14.601360544219233,0.013238486842106809
T03,T03_N023,T03_N023_F7379488,167.33532879818594,UNLABELLED_BP_CORRESPONDENCE,-4.839486219161205,-6.191398361873316,0.45678923630556206,0.6920127504893335,0.04447212249760001,0.1468224122847398,-6.1829450163149895,-0.058834251134952,1.0781246212918172,0.3433564237077035,-3.0910614730386428,-0.005788706355294604,-6.309750524147763,-0.012912939513951116,-0.012821021102452868,0.0003509651035936088,-0.03684132472677959,-0.008481628358387283,-9.191841149899446e-05,20.587755102042138,20.587755102042138,0.018666118421054034
T03,T03_N023,T03_N023_F7379840,167.34331065759636,UNLABELLED_BP_CORRESPONDENCE,-4.794168721048791,-4.843447420985738,1.2805965450435233,1.0970994290754792,0.44636620320968273,0.09090909090909091,-6.183860805441235,-0.009534966665702527,1.1992293569690757,0.38112082064761227,-3.091050021150006,-0.0023068813100262098,-6.314173499559057,0.0010489593409479525,0.0011233525378289144,-0.00032407126866200995,-0.029797915181867474,-0.011595945610000769,-7.43931968813262e-05,28.569614512463204,28.569614512463204,0.02590296052630841
T03,T03_N023,T03_N023_F7380148,167.35029478458048,UNLABELLED_BP_CORRESPONDENCE,-5.110688321896804,-5.145107045773297,1.4014820142201867,1.38459223304936,0.30793568609702116,0.24999999999999994,-6.125103172019155,-0.11249613331229913,0.5053881063724801,0.18388363238780467,-3.0936564126908386,0.0025336329743130825,-6.314148616217533,0.006360917904715713,0.0012230284620571297,0.0006376499279365646,-0.011654738432239853,-0.02165625567500662,0.005137889442658026,35.55374149658519,35.55374149658519,0.03223519736840921
T03,T03_N023,T03_N023_F7380456,167.35727891156463,UNLABELLED_BP_CORRESPONDENCE,-4.501751385726607,-4.661079693629622,1.4787585464783053,1.38459223304936,0.33333333333333326,0.06929018040917721,-6.224575456910567,-0.1193679994274568,2.5824637748597445,0.747274237819726,-3.0915440084412737,-0.004320836577589304,-6.3215798884513665,0.010935428034783534,0.010485537919919352,-0.0008966393876962684,-0.01861636736607397,-0.02932366577613177,0.00044989011486435034,42.5378684807356,42.5378684807356,0.03856743421053578
T03,T03_N023,T03_N023_F7380676,167.36226757369613,UNLABELLED_BP_CORRESPONDENCE,-4.9307758310369465,-5.920656878754714,1.4209215573563796,0.6920127504893335,0.10235733083180343,0.03505782916337304,-6.236986826584007,-0.3152570866788489,0.9895122215730715,0.27826306531449413,-3.092685774020726,-0.008816016940223825,-6.313182132810298,-0.013404735615502261,-0.014193004256275898,0.0002856738227548874,-0.005067278214410331,-0.012560740122983916,0.0007882686407736008,47.526530612231,47.526530612231,0.04309046052630366
T03,T03_N023,T03_N023_F7381072,167.37124716553288,UNLABELLED_BP_CORRESPONDENCE,-4.397951450569867,-4.398597922306553,1.7859546689647812,2.8882278640174337,0.058823529411764705,0.05873603242154707,-6.260397475849429,-0.0950422244082354,3.561690618263435,0.9490300091819264,-3.088249228165243,-0.02182815041433006,-6.306854510641678,-0.0479349459643883,-0.048800398508566545,0.0005919785537867597,0.01666752986770681,0.03222836122820549,0.0008654525441768,56.50612244897957,56.50612244897957,0.05123190789473738
T03,T03_N023,T03_N023_F7381292,167.3762358276644,UNLABELLED_BP_CORRESPONDENCE,-4.95629558150683,-5.942122283871837,0.8147698666522648,0.6920127504893335,0.10331735934123744,0.12904370588961026,-6.224601249850548,-0.08432035881653288,0.9068090283550417,0.26238307319613935,-3.0920576127767956,-0.01754573486930955,-6.30579001875051,-0.050574631039338236,-0.05346283931499052,0.001559145612266235,0.04474374246132906,0.03790323655827432,0.0028882082756505733,61.49478458050339,61.49478458050339,0.05575493421053103
T03,T03_N023,T03_N023_F7381512,167.38122448979593,UNLABELLED_BP_CORRESPONDENCE,-5.439929407113045,-6.8551676029133315,0.4448248690392463,0.6920127504893335,0.03843809043258907,0.3125548603250116,-6.227383316239463,0.17691330988345388,0.2996843584141937,0.08527886632570472,-3.094063458972115,-0.00932346309294374,-6.31549954517072,-0.02791180845944563,-0.028140349304878853,0.0004310744714939574,0.04504203544407581,0.01831200509265507,0.00022854084543324354,66.48344671202722,66.48344671202722,0.06027796052632468
T03,T03_N023,T03_N023_F7381644,167.38421768707482,UNLABELLED_BP_CORRESPONDENCE,-4.808261832191179,-4.884259379701542,1.221006466790316,1.0970994290754792,0.41973236350939785,0.24904348358867484,-6.282941468911511,0.12063019432495103,1.4584441532408783,0.36518168925693106,-3.0935756346592678,-0.008029854242002532,-6.3233105734556645,-0.005023104076135709,0.002022889486251067,-0.0013701722097060412,0.03115740731303318,-0.005754278783181022,-0.007045993562386095,69.47664399092446,69.47664399092446,0.0629917763157854
T03,T03_N023,T03_N023_F7381952,167.39120181405895,UNLABELLED_BP_CORRESPONDENCE,-5.101711267246978,-5.205560844657025,1.2851378202179198,1.38459223304936,0.330826758947148,0.3936592193648232,-6.223163427552969,0.018767795743866778,0.6466396449798911,0.18580592477916047,-3.0965843450791106,0.002625853394468969,-6.3233033725344585,0.011338612213783072,0.013920014006830073,-0.0005976209237416014,0.03866247449113458,-0.03687004419012485,-0.0025814017930476073,76.46077097504644,76.46077097504644,0.06932401315788621
T03,T03_N023,T03_N023_F7382084,167.39419501133787,UNLABELLED_BP_CORRESPONDENCE,-5.517199577636418,-6.169018053687269,0.5584841477566487,0.6920127504893335,0.4463718680690556,0.22293667726633276,-6.226887259801166,0.04484514756472624,0.25055198581816157,0.07137912959279115,-3.097173233923818,0.006333767150621394,-6.322450429074064,0.009950099078050556,0.011420881360997726,-0.000346180260495089,0.03214973128534537,-0.037751496195404854,-0.0014707822829475824,79.4539682539721,79.4539682539721,0.0720378289473727
T03,T03_N023,T03_N023_F7382260,167.39818594104307,UNLABELLED_BP_CORRESPONDENCE,-4.659878918339599,-4.669582205021762,1.467320970766189,2.3958317144928483,0.09972812485666455,0.24447627625976787,-6.2986878838111275,0.021378991530703217,2.128232801620919,0.5139157255853934,-3.0932281327271833,-0.0007966953039844071,-6.321749870353428,0.009159389959687125,0.012883357475867108,-0.001215861294568441,0.027680084259582793,-0.037150404857753117,-0.0037239675161796198,83.44489795916843,83.44489795916843,0.075656249999987
T03,T03_N023,T03_N023_F7382524,167.4041723356009,UNLABELLED_BP_CORRESPONDENCE,-5.101956456577109,-5.293483556933735,1.2878928410868706,1.0970994290754792,0.4694268995059171,0.12867758315386468,-6.204590437559016,-0.10205416627039732,0.6192188208317545,0.18570105406509663,-3.0924238537481648,-0.0064358913319004785,-6.31090977760905,-0.013012790093360316,-0.01080624342693337,0.0003387797495797713,0.029431560166190973,-0.018296777736762415,-0.0022065466664282357,89.43129251699133,89.43129251699133,0.08108388157893423
T03,T03_N023,T03_N023_F7382656,167.40716553287982,UNLABELLED_BP_CORRESPONDENCE,-5.348734727072174,-6.477371653838214,0.6201777451023376,0.6920127504893335,0.07436405668324218,0.1852655150167951,-6.195204518375876,-0.005185102230676364,0.3433048653638244,0.10520493160690912,-3.0916741765276123,-0.006663940614174191,-6.307128612972535,-0.02604656086914492,-0.024657834621183206,0.000987172239574747,0.016920547035507827,-0.0038825672283380186,-0.0013887262479626555,92.424489795917,92.424489795917,0.08379769736842073
T03,T03_N023,T03_N023_F7382876,167.41215419501134,UNLABELLED_BP_CORRESPONDENCE,-4.442191980986823,-4.587907554930664,1.56241767344853,3.21669658129259,0.04159804341006387,0.07149644138398047,-6.209062317588062,0.09294902171232255,2.8581202940300483,0.8483573844154726,-3.089943691525684,-0.014047244349535859,-6.308687071470334,-0.030062089416452942,-0.026176137393159493,7.156384773033154e-05,-0.019713856523419393,0.004058768466923546,-0.0038859520232938215,97.41315192744082,97.41315192744082,0.08832072368421437
T03,T03_N023,T03_N023_F7383096,167.41714285714286,UNLABELLED_BP_CORRESPONDENCE,-4.813233451184262,-5.9208435978924445,0.6591112944348797,0.6920127504893335,0.07805304552058072,0.06604141541483041,-6.202928688784519,0.04802075900452163,1.1992380640405789,0.3610250811308814,-3.095864845018863,-0.012045638307287554,-6.310644460416583,-0.029400449298697673,-0.027429241432046503,0.0007433033068793691,-0.04099081256853143,-0.004252265435344071,-0.001971207866652145,102.40181405896465,102.40181405896465,0.09284375000000802
T03,T03_N023,T03_N023_F7383448,167.42512471655328,UNLABELLED_BP_CORRESPONDENCE,-4.370770825439969,-4.37137804995759,1.7211204651244658,3.635375818015823,0.026989264618498415,0.05555555555555556,-6.234468173648634,0.15949154327354798,3.5719676357459407,0.9999999999999999,-3.1031259212442937,-0.004092641568053779,-6.341057601301271,-0.007474660971471536,-0.006855551530567716,-8.152859150817448e-05,-0.0487224913366886,-0.0065669586924856915,-0.0006191094409036786,110.38367346938571,110.38367346938571,0.10008059210526239
T03,T03_N023,T03_N023_F7383756,167.4321088435374,UNLABELLED_BP_CORRESPONDENCE,-5.037970340663662,-5.395068911915311,1.083222859565227,1.0970994290754792,0.21972093228585868,0.15075639546164332,-6.165630425034153,0.05454903698115032,0.6559492674911703,0.2151792972252996,-3.1099935259232585,0.004157262068899215,-6.3550992313111525,0.018655956274883145,0.01704881952540127,1.1639600028843233e-06,-0.04643185842247055,-0.021843760713203153,0.0016071367494818294,117.3678004535077,117.3678004535077,0.1064128289473632
T03,T03_N023,T03_N023_F7383932,167.43609977324263,UNLABELLED_BP_CORRESPONDENCE,-5.478404892051611,-6.0692323776645845,0.640456701561139,0.6920127504893335,0.2565502926443334,0.32118037314002645,-6.113066529912632,0.042426378052038416,0.21080058167027596,0.07804874666352239,-3.109603347646105,0.0072439080156656566,-6.356364649789848,0.025820751585192703,0.023983173370432098,-0.0004287799369541148,-0.06565071662517918,-0.029679663509228682,0.0018375782147609324,121.35873015873244,121.35873015873244,0.11003125000000327
T03,T03_N023,T03_N023_F7384108,167.44009070294783,UNLABELLED_BP_CORRESPONDENCE,-4.984396911445689,-5.090992413476574,1.2593211286532704,1.38459223304936,0.26078538160605497,0.33333333333333326,-6.144964702700214,-0.07511998619502513,0.7075839255216902,0.24342989625301728,-3.103854980161543,0.0032036265398152075,-6.347642916873561,0.02183146752380072,0.020175621912233765,-0.0006288772978405177,-0.06746657000119649,-0.03626162675797673,0.0016558456115671931,125.34965986392876,125.34965986392876,0.11364967105261757
