quarter_id,source_search,event_id,native_timestamp,source_state,old_role,selected
358,DRUM,F_MIX_00640,130.2871655328798,DRUM_SUPPORTED,PRIMARY,True
359,DRUM,F_MIX_00642,130.6354648526077,DRUM_SUPPORTED,PRIMARY,True
359,DRUM,F_MIX_00641,130.5193650793651,DRUM_SUPPORTED,CONTEXT,False
360,DRUM,F_MIX_00644,130.9489342403628,DRUM_SUPPORTED,PRIMARY,True
360,DRUM,F_MIX_00645,131.00698412698412,DRUM_SUPPORTED,CONTEXT,False
362,DRUM,F_MIX_00648,131.59909297052155,DRUM_SUPPORTED,PRIMARY,True
363,DRUM,F_MIX_00649,132.0867120181406,DRUM_SUPPORTED,PRIMARY,True
364,DRUM,F_MIX_00651,132.44662131519274,DRUM_SUPPORTED,PRIMARY,True
364,DRUM,F_MIX_00650,132.31891156462586,DRUM_SUPPORTED,CONTEXT,False
365,DRUM,F_MIX_00653,132.78331065759636,DRUM_SUPPORTED,PRIMARY,True
367,DRUM,F_MIX_00656,133.51473922902494,DRUM_SUPPORTED,PRIMARY,True
368,DRUM,F_MIX_00658,133.86303854875283,DRUM_SUPPORTED,PRIMARY,True
369,DRUM,F_MIX_00660,134.22294784580498,DRUM_SUPPORTED,PRIMARY,True
371,DRUM,F_MIX_00662,134.93115646258502,DRUM_SUPPORTED,PRIMARY,True
372,DRUM,F_MIX_00663,135.30267573696145,DRUM_SUPPORTED,PRIMARY,True
373,DRUM,F_MIX_00664,135.6625850340136,DRUM_SUPPORTED,PRIMARY,True
374,DRUM,F_MIX_00665,136.0108843537415,DRUM_SUPPORTED,PRIMARY,True
375,DRUM,F_MIX_00666,136.35918367346937,DRUM_SUPPORTED,PRIMARY,True
375,DRUM,F_MIX_00667,136.39401360544218,DRUM_SUPPORTED,CONTEXT,False
376,DRUM,F_MIX_00668,136.74231292517007,DRUM_SUPPORTED,PRIMARY,True
377,DRUM,F_MIX_00670,137.1138321995465,DRUM_SUPPORTED,PRIMARY,True
378,DRUM,F_MIX_00672,137.47374149659865,DRUM_SUPPORTED,PRIMARY,True
378,DRUM,F_MIX_00671,137.36925170068028,DRUM_SUPPORTED,CONTEXT,False
379,DRUM,F_MIX_00674,137.82204081632653,DRUM_SUPPORTED,PRIMARY,True
380,DRUM,F_MIX_00675,138.10068027210883,DRUM_SUPPORTED,PRIMARY,True
381,DRUM,F_MIX_00676,138.54185941043085,DRUM_SUPPORTED,PRIMARY,True
382,DRUM,F_MIX_00677,138.79727891156463,DRUM_SUPPORTED,PRIMARY,True
383,DRUM,F_MIX_00679,139.26167800453516,DRUM_SUPPORTED,PRIMARY,True
383,DRUM,F_MIX_00678,139.16879818594106,DRUM_SUPPORTED,CONTEXT,False
384,DRUM,F_MIX_00681,139.6215873015873,DRUM_SUPPORTED,PRIMARY,True
385,DRUM,F_MIX_00683,139.9698866213152,DRUM_SUPPORTED,PRIMARY,True
386,DRUM,F_MIX_00684,140.21369614512471,DRUM_SUPPORTED,PRIMARY,True
387,DRUM,F_MIX_00686,140.70131519274378,DRUM_SUPPORTED,PRIMARY,True
388,DRUM,F_MIX_00687,141.0612244897959,DRUM_SUPPORTED,PRIMARY,True
389,DRUM,F_MIX_00689,141.42113378684806,DRUM_SUPPORTED,PRIMARY,True
390,DRUM,F_MIX_00691,141.79265306122448,DRUM_SUPPORTED,PRIMARY,True
391,DRUM,F_MIX_00692,142.12934240362813,DRUM_SUPPORTED,PRIMARY,True
391,DRUM,F_MIX_00693,142.1641723356009,DRUM_SUPPORTED,CONTEXT,False
392,DRUM,F_MIX_00694,142.4428117913832,DRUM_SUPPORTED,PRIMARY,True
393,DRUM,F_MIX_00695,142.86077097505668,DRUM_SUPPORTED,PRIMARY,True
394,DRUM,F_MIX_00697,143.2322902494331,DRUM_SUPPORTED,PRIMARY,True
395,DRUM,F_MIX_00699,143.60380952380953,DRUM_SUPPORTED,PRIMARY,True
396,DRUM,F_MIX_00700,143.9637188208617,DRUM_SUPPORTED,PRIMARY,True
397,DRUM,F_MIX_00702,144.32362811791384,DRUM_SUPPORTED,CONTEXT,True
399,DRUM,F_MIX_00705,145.04344671201815,DRUM_SUPPORTED,CONTEXT,True
400,DRUM,F_MIX_00706,145.29886621315194,DRUM_SUPPORTED,PRIMARY,True
401,DRUM,F_MIX_00708,145.76326530612246,DRUM_SUPPORTED,PRIMARY,True
401,DRUM,F_MIX_00707,145.6587755102041,DRUM_SUPPORTED,CONTEXT,False
402,DRUM,F_MIX_00710,146.13478458049886,DRUM_SUPPORTED,PRIMARY,True
403,DRUM,F_MIX_00711,146.49469387755101,DRUM_SUPPORTED,PRIMARY,True
405,DRUM,F_MIX_00718,147.20290249433106,DRUM_SUPPORTED,CONTEXT,True
407,DRUM,F_MIX_00725,147.9111111111111,DRUM_SUPPORTED,PRIMARY,True
408,DRUM,F_MIX_00729,148.2942403628118,DRUM_SUPPORTED,CONTEXT,True
409,DRUM,F_MIX_00730,148.5380498866213,DRUM_SUPPORTED,CONTEXT,True
412,DRUM,F_MIX_00738,149.7338775510204,DRUM_SUPPORTED,CONTEXT,True
413,DRUM,F_MIX_00740,150.0125170068027,DRUM_SUPPORTED,PRIMARY,True
413,DRUM,F_MIX_00741,150.11700680272108,DRUM_SUPPORTED,CONTEXT,False
414,DRUM,F_MIX_00743,150.37242630385487,DRUM_SUPPORTED,PRIMARY,True
414,DRUM,F_MIX_00744,150.465306122449,DRUM_SUPPORTED,CONTEXT,False
415,DRUM,F_MIX_00746,150.81360544217688,DRUM_SUPPORTED,CONTEXT,True
416,DRUM,F_MIX_00749,151.18512471655328,DRUM_SUPPORTED,CONTEXT,True
418,DRUM,F_MIX_00752,151.7772335600907,DRUM_SUPPORTED,PRIMARY,True
419,DRUM,F_MIX_00754,152.276462585034,DRUM_SUPPORTED,CONTEXT,True
420,DRUM,F_MIX_00757,152.6595918367347,DRUM_SUPPORTED,CONTEXT,True
421,DRUM,F_MIX_00758,153.01950113378686,DRUM_SUPPORTED,PRIMARY,True
422,DRUM,F_MIX_00759,153.37941043083902,DRUM_SUPPORTED,PRIMARY,True
423,DRUM,F_MIX_00760,153.73931972789114,DRUM_SUPPORTED,PRIMARY,True
424,DRUM,F_MIX_00762,154.11083900226757,DRUM_SUPPORTED,PRIMARY,True
425,DRUM,F_MIX_00763,154.47074829931972,DRUM_SUPPORTED,PRIMARY,True
426,DRUM,F_MIX_00765,154.84226757369615,DRUM_SUPPORTED,PRIMARY,True
427,DRUM,F_MIX_00767,155.19056689342403,DRUM_SUPPORTED,PRIMARY,True
428,DRUM,F_MIX_00769,155.50403628117914,DRUM_SUPPORTED,PRIMARY,True
428,DRUM,F_MIX_00768,155.4575963718821,DRUM_SUPPORTED,CONTEXT,False
429,DRUM,F_MIX_00771,155.91038548752834,DRUM_SUPPORTED,PRIMARY,True
430,DRUM,F_MIX_00773,156.2702947845805,DRUM_SUPPORTED,PRIMARY,True
430,DRUM,F_MIX_00772,156.1774149659864,DRUM_SUPPORTED,CONTEXT,False
431,DRUM,F_MIX_00775,156.6185941043084,DRUM_SUPPORTED,PRIMARY,True
432,DRUM,F_MIX_00776,156.88562358276644,DRUM_SUPPORTED,PRIMARY,True
433,DRUM,F_MIX_00777,157.35002267573697,DRUM_SUPPORTED,PRIMARY,True
434,DRUM,F_MIX_00779,157.73315192743763,DRUM_SUPPORTED,PRIMARY,True
434,DRUM,F_MIX_00778,157.61705215419502,DRUM_SUPPORTED,CONTEXT,False
435,DRUM,F_MIX_00781,158.0930612244898,DRUM_SUPPORTED,PRIMARY,True
436,DRUM,F_MIX_00782,158.4645804988662,DRUM_SUPPORTED,PRIMARY,True
437,DRUM,F_MIX_00784,158.83609977324264,DRUM_SUPPORTED,PRIMARY,True
438,DRUM,F_MIX_00786,159.18439909297052,DRUM_SUPPORTED,PRIMARY,True
438,DRUM,F_MIX_00787,159.2192290249433,DRUM_SUPPORTED,CONTEXT,False
439,DRUM,F_MIX_00789,159.55591836734695,DRUM_SUPPORTED,PRIMARY,True
441,DRUM,F_MIX_00794,160.2873469387755,DRUM_SUPPORTED,PRIMARY,True
442,DRUM,F_MIX_00795,160.6356462585034,DRUM_SUPPORTED,PRIMARY,True
443,DRUM,F_MIX_00798,161.03038548752835,DRUM_SUPPORTED,PRIMARY,True
445,DRUM,F_MIX_00804,161.62249433106575,DRUM_SUPPORTED,PRIMARY,True
445,DRUM,F_MIX_00805,161.7385941043084,DRUM_SUPPORTED,CONTEXT,False
446,DRUM,F_MIX_00807,162.09850340136055,DRUM_SUPPORTED,PRIMARY,True
447,DRUM,F_MIX_00808,162.4584126984127,DRUM_SUPPORTED,PRIMARY,True
448,DRUM,F_MIX_00809,162.70222222222222,DRUM_SUPPORTED,CONTEXT,True
449,DRUM,F_MIX_00813,163.178231292517,DRUM_SUPPORTED,PRIMARY,True
449,DRUM,F_MIX_00812,163.0505215419501,DRUM_SUPPORTED,CONTEXT,False
451,DRUM,F_MIX_00816,163.92126984126983,DRUM_SUPPORTED,CONTEXT,True
452,DRUM,F_MIX_00818,164.281179138322,DRUM_SUPPORTED,CONTEXT,True
453,DRUM,F_MIX_00821,164.62947845804987,DRUM_SUPPORTED,PRIMARY,True
453,DRUM,F_MIX_00822,164.66430839002268,DRUM_SUPPORTED,CONTEXT,False
455,DRUM,F_MIX_00824,165.37251700680272,DRUM_SUPPORTED,PRIMARY,True
456,DRUM,F_MIX_00826,165.73242630385488,DRUM_SUPPORTED,PRIMARY,True
457,DRUM,F_MIX_00828,166.09233560090703,DRUM_SUPPORTED,PRIMARY,True
458,DRUM,F_MIX_00830,166.4522448979592,DRUM_SUPPORTED,PRIMARY,True
459,DRUM,F_MIX_00832,166.71927437641725,DRUM_SUPPORTED,PRIMARY,True
460,DRUM,F_MIX_00834,167.16045351473923,DRUM_SUPPORTED,PRIMARY,True
461,DRUM,F_MIX_00837,167.5203628117914,DRUM_SUPPORTED,PRIMARY,True
463,DRUM,F_MIX_00840,168.25179138321997,DRUM_SUPPORTED,PRIMARY,True
464,DRUM,F_MIX_00842,168.60009070294785,DRUM_SUPPORTED,PRIMARY,True
464,DRUM,F_MIX_00841,168.49560090702948,DRUM_SUPPORTED,CONTEXT,False
465,DRUM,F_MIX_00844,168.94839002267574,DRUM_SUPPORTED,PRIMARY,True
465,DRUM,F_MIX_00843,168.84390022675737,DRUM_SUPPORTED,CONTEXT,False
466,DRUM,F_MIX_00846,169.3082993197279,DRUM_SUPPORTED,PRIMARY,True
466,DRUM,F_MIX_00845,169.20380952380953,DRUM_SUPPORTED,CONTEXT,False
467,DRUM,F_MIX_00847,169.69142857142856,DRUM_SUPPORTED,PRIMARY,True
468,DRUM,F_MIX_00850,170.05133786848072,DRUM_SUPPORTED,CONTEXT,True
468,DRUM,F_MIX_00848,169.9004081632653,DRUM_SUPPORTED,CONTEXT,False
469,DRUM,F_MIX_00851,170.283537414966,DRUM_SUPPORTED,PRIMARY,True
469,DRUM,F_MIX_00852,170.41124716553287,DRUM_SUPPORTED,CONTEXT,False
470,DRUM,F_MIX_00854,170.75954648526078,DRUM_SUPPORTED,CONTEXT,True
471,DRUM,F_MIX_00856,171.1194557823129,DRUM_SUPPORTED,PRIMARY,True
471,DRUM,F_MIX_00855,170.98013605442176,DRUM_SUPPORTED,CONTEXT,False
472,DRUM,F_MIX_00858,171.46775510204083,DRUM_SUPPORTED,PRIMARY,True
472,DRUM,F_MIX_00857,171.36326530612246,DRUM_SUPPORTED,CONTEXT,False
473,DRUM,F_MIX_00860,171.8508843537415,DRUM_SUPPORTED,PRIMARY,True
473,DRUM,F_MIX_00859,171.71156462585034,DRUM_SUPPORTED,CONTEXT,False
474,DRUM,F_MIX_00862,172.18757369614514,DRUM_SUPPORTED,PRIMARY,True
474,DRUM,F_MIX_00861,172.0714739229025,DRUM_SUPPORTED,CONTEXT,False
475,DRUM,F_MIX_00864,172.5474829931973,DRUM_SUPPORTED,PRIMARY,True
476,DRUM,F_MIX_00866,172.90739229024942,DRUM_SUPPORTED,PRIMARY,True
476,DRUM,F_MIX_00865,172.7912925170068,DRUM_SUPPORTED,CONTEXT,False
477,DRUM,F_MIX_00868,173.25569160997733,DRUM_SUPPORTED,PRIMARY,True
478,DRUM,F_MIX_00870,173.638820861678,DRUM_SUPPORTED,PRIMARY,True
478,DRUM,F_MIX_00869,173.49950113378685,DRUM_SUPPORTED,CONTEXT,False
479,DRUM,F_MIX_00872,173.96390022675737,DRUM_SUPPORTED,PRIMARY,True
479,DRUM,F_MIX_00871,173.88263038548752,DRUM_SUPPORTED,CONTEXT,False
480,DRUM,F_MIX_00875,174.32380952380953,DRUM_SUPPORTED,PRIMARY,True
481,DRUM,F_MIX_00877,174.69532879818595,DRUM_SUPPORTED,PRIMARY,True
482,DRUM,F_MIX_00880,175.05523809523808,DRUM_SUPPORTED,PRIMARY,True
482,DRUM,F_MIX_00878,174.95074829931974,DRUM_SUPPORTED,CONTEXT,False
483,DRUM,F_MIX_00883,175.4267573696145,DRUM_SUPPORTED,PRIMARY,True
484,DRUM,F_MIX_00886,175.79827664399093,DRUM_SUPPORTED,PRIMARY,True
485,DRUM,F_MIX_00889,176.13496598639455,DRUM_SUPPORTED,PRIMARY,True
486,DRUM,F_MIX_00892,176.5297052154195,DRUM_SUPPORTED,CONTEXT,True
487,DRUM,F_MIX_00893,176.79673469387754,DRUM_SUPPORTED,PRIMARY,True
488,DRUM,F_MIX_00895,177.24952380952382,DRUM_SUPPORTED,CONTEXT,True
489,DRUM,F_MIX_00896,177.5978231292517,DRUM_SUPPORTED,PRIMARY,True
490,DRUM,F_MIX_00897,177.86485260770976,DRUM_SUPPORTED,PRIMARY,True
491,DRUM,F_MIX_00899,178.32925170068026,DRUM_SUPPORTED,CONTEXT,True
492,DRUM,F_MIX_00900,178.5730612244898,DRUM_SUPPORTED,PRIMARY,True
493,DRUM,F_MIX_00901,179.03746031746033,DRUM_SUPPORTED,PRIMARY,True
494,DRUM,F_MIX_00902,179.39736961451248,DRUM_SUPPORTED,PRIMARY,True
495,DRUM,F_MIX_00903,179.74566893424037,DRUM_SUPPORTED,PRIMARY,True
496,DRUM,F_MIX_00905,180.12879818594104,DRUM_SUPPORTED,PRIMARY,True
496,DRUM,F_MIX_00904,180.01269841269843,DRUM_SUPPORTED,CONTEXT,False
497,DRUM,F_MIX_00907,180.4887074829932,DRUM_SUPPORTED,PRIMARY,True
497,DRUM,F_MIX_00906,180.3958276643991,DRUM_SUPPORTED,CONTEXT,False
498,DRUM,F_MIX_00909,180.84861678004535,DRUM_SUPPORTED,PRIMARY,True
498,DRUM,F_MIX_00910,180.8950566893424,DRUM_SUPPORTED,CONTEXT,False
498,DRUM,F_MIX_00908,180.74412698412698,DRUM_SUPPORTED,CONTEXT,False
499,DRUM,F_MIX_00911,181.23174603174604,DRUM_SUPPORTED,PRIMARY,True
500,DRUM,F_MIX_00914,181.62648526077098,DRUM_SUPPORTED,CONTEXT,True
500,DRUM,F_MIX_00912,181.48716553287983,DRUM_SUPPORTED,CONTEXT,False
501,DRUM,F_MIX_00916,181.95156462585035,DRUM_SUPPORTED,PRIMARY,True
502,DRUM,F_MIX_00919,182.35791383219956,DRUM_SUPPORTED,CONTEXT,True
502,DRUM,F_MIX_00917,182.20698412698414,DRUM_SUPPORTED,CONTEXT,False
503,DRUM,F_MIX_00920,182.6829931972789,DRUM_SUPPORTED,PRIMARY,True
504,DRUM,F_MIX_00922,183.04290249433106,DRUM_SUPPORTED,PRIMARY,True
504,DRUM,F_MIX_00921,182.95002267573696,DRUM_SUPPORTED,CONTEXT,False
506,DRUM,F_MIX_00924,183.7511111111111,DRUM_SUPPORTED,PRIMARY,True
506,DRUM,F_MIX_00923,183.658231292517,DRUM_SUPPORTED,CONTEXT,False
506,DRUM,F_MIX_00925,183.79755102040815,DRUM_SUPPORTED,CONTEXT,False
507,DRUM,F_MIX_00928,184.12263038548753,DRUM_SUPPORTED,CONTEXT,True
507,DRUM,F_MIX_00926,183.98331065759638,DRUM_SUPPORTED,CONTEXT,False
508,DRUM,F_MIX_00930,184.45931972789117,DRUM_SUPPORTED,PRIMARY,True
509,DRUM,F_MIX_00932,184.84244897959184,DRUM_SUPPORTED,CONTEXT,True
510,DRUM,F_MIX_00934,185.17913832199545,DRUM_SUPPORTED,PRIMARY,True
510,DRUM,F_MIX_00933,185.05142857142857,DRUM_SUPPORTED,CONTEXT,False
511,DRUM,F_MIX_00935,185.5390476190476,DRUM_SUPPORTED,PRIMARY,True
512,DRUM,F_MIX_00937,185.9221768707483,DRUM_SUPPORTED,PRIMARY,True
512,DRUM,F_MIX_00936,185.80607709750566,DRUM_SUPPORTED,CONTEXT,False
513,DRUM,F_MIX_00939,186.28208616780046,DRUM_SUPPORTED,PRIMARY,True
513,DRUM,F_MIX_00938,186.1427664399093,DRUM_SUPPORTED,CONTEXT,False
514,DRUM,F_MIX_00940,186.6419954648526,DRUM_SUPPORTED,PRIMARY,True
515,DRUM,F_MIX_00943,187.00190476190477,DRUM_SUPPORTED,PRIMARY,True
516,DRUM,F_MIX_00945,187.3734240362812,DRUM_SUPPORTED,PRIMARY,True
516,DRUM,F_MIX_00946,187.40825396825397,DRUM_SUPPORTED,CONTEXT,False
516,DRUM,F_MIX_00944,187.28054421768707,DRUM_SUPPORTED,CONTEXT,False
517,DRUM,F_MIX_00948,187.73333333333332,DRUM_SUPPORTED,PRIMARY,True
517,DRUM,F_MIX_00947,187.67528344671203,DRUM_SUPPORTED,CONTEXT,False
519,DRUM,F_MIX_00950,188.45315192743763,DRUM_SUPPORTED,PRIMARY,True
520,DRUM,F_MIX_00951,188.8130612244898,DRUM_SUPPORTED,PRIMARY,True
521,DRUM,F_MIX_00953,189.1845804988662,DRUM_SUPPORTED,PRIMARY,True
521,DRUM,F_MIX_00952,189.10331065759638,DRUM_SUPPORTED,CONTEXT,False
522,DRUM,F_MIX_00954,189.4167800453515,DRUM_SUPPORTED,PRIMARY,True
523,DRUM,F_MIX_00955,189.90439909297052,DRUM_SUPPORTED,PRIMARY,True
524,DRUM,F_MIX_00957,190.26430839002268,DRUM_SUPPORTED,PRIMARY,True
525,BASS,F_MIX_00958,190.61260770975056,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
525,DRUM,F_MIX_00958,190.61260770975056,BASS_AND_DRUM_SUPPORTED,PRIMARY,True
526,DRUM,F_MIX_00959,190.85641723356008,DRUM_SUPPORTED,PRIMARY,True
527,DRUM,F_MIX_00960,191.33242630385487,DRUM_SUPPORTED,PRIMARY,True
528,DRUM,F_MIX_00961,191.58784580498866,DRUM_SUPPORTED,PRIMARY,True
528,DRUM,F_MIX_00962,191.7039455782313,DRUM_SUPPORTED,CONTEXT,False
529,DRUM,F_MIX_00963,191.93614512471655,DRUM_SUPPORTED,PRIMARY,True
530,DRUM,F_MIX_00965,192.2728344671202,DRUM_SUPPORTED,PRIMARY,True
531,DRUM,F_MIX_00966,192.63274376417235,DRUM_SUPPORTED,PRIMARY,True
531,DRUM,F_MIX_00967,192.74884353741496,DRUM_SUPPORTED,CONTEXT,False
532,DRUM,F_MIX_00968,192.98104308390023,DRUM_SUPPORTED,PRIMARY,True
533,DRUM,F_MIX_00969,193.31773242630385,DRUM_SUPPORTED,PRIMARY,True
533,DRUM,F_MIX_00970,193.457052154195,DRUM_SUPPORTED,CONTEXT,False
534,DRUM,F_MIX_00972,193.7705215419501,DRUM_SUPPORTED,CONTEXT,True
535,DRUM,F_MIX_00973,194.1536507936508,DRUM_SUPPORTED,PRIMARY,True
536,DRUM,F_MIX_00974,194.3742403628118,DRUM_SUPPORTED,PRIMARY,True
537,DRUM,F_MIX_00975,194.73414965986396,DRUM_SUPPORTED,CONTEXT,True
538,DRUM,F_MIX_00979,195.11727891156463,DRUM_SUPPORTED,PRIMARY,True
538,DRUM,F_MIX_00980,195.1869387755102,DRUM_SUPPORTED,CONTEXT,False
538,DRUM,F_MIX_00978,195.0360090702948,DRUM_SUPPORTED,CONTEXT,False
538,DRUM,F_MIX_00981,195.25659863945577,DRUM_SUPPORTED,CONTEXT,False
539,DRUM,F_MIX_00982,195.50040816326532,DRUM_SUPPORTED,PRIMARY,True
540,DRUM,F_MIX_00983,195.8487074829932,DRUM_SUPPORTED,PRIMARY,True
540,DRUM,F_MIX_00984,195.96480725623582,DRUM_SUPPORTED,CONTEXT,False
541,DRUM,F_MIX_00985,196.2202267573696,DRUM_SUPPORTED,PRIMARY,True
542,DRUM,F_MIX_00986,196.45242630385488,DRUM_SUPPORTED,PRIMARY,True
543,DRUM,F_MIX_00987,196.8239455782313,DRUM_SUPPORTED,PRIMARY,True
543,DRUM,F_MIX_00988,197.06775510204082,DRUM_SUPPORTED,CONTEXT,False
544,DRUM,F_MIX_00990,197.27673469387756,DRUM_SUPPORTED,PRIMARY,True
544,DRUM,F_MIX_00989,197.1722448979592,DRUM_SUPPORTED,CONTEXT,False
544,DRUM,F_MIX_00991,197.40444444444444,DRUM_SUPPORTED,CONTEXT,False
545,DRUM,F_MIX_00993,197.6018140589569,DRUM_SUPPORTED,PRIMARY,True
545,DRUM,F_MIX_00994,197.74113378684808,DRUM_SUPPORTED,CONTEXT,False
545,DRUM,F_MIX_00992,197.4857142857143,DRUM_SUPPORTED,CONTEXT,False
546,DRUM,F_MIX_00995,197.96172335600906,DRUM_SUPPORTED,PRIMARY,True
548,DRUM,F_MIX_00996,198.6118820861678,DRUM_SUPPORTED,PRIMARY,True
549,DRUM,F_MIX_00997,199.07628117913833,DRUM_SUPPORTED,PRIMARY,True
550,DRUM,F_MIX_00998,199.4361904761905,DRUM_SUPPORTED,PRIMARY,True
551,DRUM,F_MIX_00999,199.81931972789116,DRUM_SUPPORTED,PRIMARY,True
552,DRUM,F_MIX_01000,200.16761904761904,DRUM_SUPPORTED,PRIMARY,True
554,DRUM,F_MIX_01001,200.80616780045352,DRUM_SUPPORTED,PRIMARY,True
555,DRUM,F_MIX_01002,201.2473469387755,DRUM_SUPPORTED,PRIMARY,True
556,DRUM,F_MIX_01004,201.6304761904762,DRUM_SUPPORTED,PRIMARY,True
556,DRUM,F_MIX_01003,201.5027664399093,DRUM_SUPPORTED,CONTEXT,False
557,DRUM,F_MIX_01005,201.87428571428572,DRUM_SUPPORTED,PRIMARY,True
557,DRUM,F_MIX_01006,201.96716553287982,DRUM_SUPPORTED,CONTEXT,False
558,DRUM,F_MIX_01008,202.2922448979592,DRUM_SUPPORTED,PRIMARY,True
559,DRUM,F_MIX_01010,202.68698412698413,DRUM_SUPPORTED,CONTEXT,True
560,DRUM,F_MIX_01012,203.04689342403628,DRUM_SUPPORTED,PRIMARY,True
561,DRUM,F_MIX_01014,203.39519274376417,DRUM_SUPPORTED,CONTEXT,True
562,DRUM,F_MIX_01015,203.66222222222223,DRUM_SUPPORTED,PRIMARY,True
562,DRUM,F_MIX_01016,203.75510204081633,DRUM_SUPPORTED,CONTEXT,False
563,DRUM,F_MIX_01017,204.03374149659865,DRUM_SUPPORTED,PRIMARY,True
564,DRUM,F_MIX_01018,204.3356009070295,DRUM_SUPPORTED,PRIMARY,True
565,DRUM,F_MIX_01019,204.70712018140588,DRUM_SUPPORTED,PRIMARY,True
566,DRUM,F_MIX_01021,205.06702947845804,DRUM_SUPPORTED,PRIMARY,True
567,DRUM,F_MIX_01022,205.43854875283446,DRUM_SUPPORTED,PRIMARY,True
568,DRUM,F_MIX_01024,205.8100680272109,DRUM_SUPPORTED,PRIMARY,True
569,DRUM,F_MIX_01025,206.16997732426304,DRUM_SUPPORTED,PRIMARY,True
569,DRUM,F_MIX_01026,206.28607709750568,DRUM_SUPPORTED,CONTEXT,False
570,DRUM,F_MIX_01027,206.50666666666666,DRUM_SUPPORTED,PRIMARY,True
571,DRUM,F_MIX_01028,206.87818594104309,DRUM_SUPPORTED,PRIMARY,True
571,DRUM,F_MIX_01029,206.99428571428572,DRUM_SUPPORTED,CONTEXT,False
572,DRUM,F_MIX_01032,207.35419501133788,DRUM_SUPPORTED,PRIMARY,True
572,DRUM,F_MIX_01030,207.13360544217687,DRUM_SUPPORTED,CONTEXT,False
577,DRUM,F_MIX_01033,209.258231292517,DRUM_SUPPORTED,PRIMARY,True
578,DRUM,F_MIX_01035,209.59492063492064,DRUM_SUPPORTED,PRIMARY,True
579,DRUM,F_MIX_01036,209.98965986394558,DRUM_SUPPORTED,PRIMARY,True
580,DRUM,F_MIX_01040,210.34956916099773,DRUM_SUPPORTED,PRIMARY,True
581,DRUM,F_MIX_01043,210.68625850340135,DRUM_SUPPORTED,PRIMARY,True
582,DRUM,F_MIX_01046,211.05777777777777,DRUM_SUPPORTED,PRIMARY,True
582,DRUM,F_MIX_01045,210.9881179138322,DRUM_SUPPORTED,CONTEXT,False
583,DRUM,F_MIX_01049,211.40607709750566,DRUM_SUPPORTED,PRIMARY,True
583,DRUM,F_MIX_01050,211.44090702947847,DRUM_SUPPORTED,CONTEXT,False
584,DRUM,F_MIX_01053,211.78920634920635,DRUM_SUPPORTED,PRIMARY,True
585,DRUM,F_MIX_01055,212.1491156462585,DRUM_SUPPORTED,PRIMARY,True
586,DRUM,F_MIX_01057,212.52063492063493,DRUM_SUPPORTED,PRIMARY,True
586,DRUM,F_MIX_01056,212.4277551020408,DRUM_SUPPORTED,CONTEXT,False
587,DRUM,F_MIX_01059,212.8805442176871,DRUM_SUPPORTED,PRIMARY,True
588,DRUM,F_MIX_01061,213.25206349206348,DRUM_SUPPORTED,PRIMARY,True
589,DRUM,F_MIX_01063,213.6235827664399,DRUM_SUPPORTED,PRIMARY,True
590,DRUM,F_MIX_01064,213.8790022675737,DRUM_SUPPORTED,PRIMARY,True
591,DRUM,F_MIX_01067,214.33179138321995,DRUM_SUPPORTED,CONTEXT,True
592,DRUM,F_MIX_01069,214.70331065759638,DRUM_SUPPORTED,CONTEXT,True
593,DRUM,F_MIX_01070,214.95873015873016,DRUM_SUPPORTED,PRIMARY,True
593,DRUM,F_MIX_01071,215.0748299319728,DRUM_SUPPORTED,CONTEXT,False
594,DRUM,F_MIX_01073,215.4231292517007,DRUM_SUPPORTED,CONTEXT,True
595,DRUM,F_MIX_01074,215.69015873015874,DRUM_SUPPORTED,PRIMARY,True
596,DRUM,F_MIX_01075,216.03845804988663,DRUM_SUPPORTED,PRIMARY,True
597,DRUM,F_MIX_01076,216.37514739229024,DRUM_SUPPORTED,PRIMARY,True
598,DRUM,F_MIX_01079,216.79310657596372,DRUM_SUPPORTED,PRIMARY,True
598,DRUM,F_MIX_01078,216.61895691609976,DRUM_SUPPORTED,CONTEXT,False
599,DRUM,F_MIX_01080,217.17623582766439,DRUM_SUPPORTED,PRIMARY,True
600,DRUM,F_MIX_01081,217.40843537414966,DRUM_SUPPORTED,PRIMARY,True
601,DRUM,F_MIX_01082,217.7799546485261,DRUM_SUPPORTED,PRIMARY,True
601,DRUM,F_MIX_01083,217.87283446712019,DRUM_SUPPORTED,CONTEXT,False
602,DRUM,F_MIX_01085,218.1863038548753,DRUM_SUPPORTED,PRIMARY,True
602,DRUM,F_MIX_01086,218.26757369614512,DRUM_SUPPORTED,CONTEXT,False
602,DRUM,F_MIX_01084,218.10503401360543,DRUM_SUPPORTED,CONTEXT,False
603,DRUM,F_MIX_01087,218.51138321995464,DRUM_SUPPORTED,PRIMARY,True
603,DRUM,F_MIX_01088,218.70875283446713,DRUM_SUPPORTED,CONTEXT,False
604,DRUM,F_MIX_01091,218.94095238095238,DRUM_SUPPORTED,PRIMARY,True
604,DRUM,F_MIX_01090,218.85968253968255,DRUM_SUPPORTED,CONTEXT,False
604,DRUM,F_MIX_01089,218.79002267573696,DRUM_SUPPORTED,CONTEXT,False
605,DRUM,F_MIX_01092,219.19637188208617,DRUM_SUPPORTED,PRIMARY,True
