event_id,stem,timestamp_s,sample_index,in_scope,identity,asset_sha256,source_identity,provenance,operational_timestamp,timestamp_origin,full_mix_event_id
BASS_00520,bass,185.00498866213152,8158720,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,185.00498866213152,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00525,bass,186.9206349206349,8243200,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,186.9206349206349,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00529,bass,188.11646258503401,8295936,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,188.11646258503401,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00530,bass,188.47637188208617,8311808,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,188.47637188208617,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00534,bass,189.78829931972788,8369664,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,189.78829931972788,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00535,bass,189.86956916099774,8373248,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,189.86956916099774,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00537,bass,190.99573696145126,8422912,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,190.99573696145126,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00539,bass,191.68072562358276,8453120,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,191.68072562358276,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00540,bass,191.91292517006804,8463360,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,191.91292517006804,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00543,bass,198.36807256235826,8748032,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,198.36807256235826,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00544,bass,198.7047619047619,8762880,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,198.7047619047619,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00547,bass,199.78448979591838,8810496,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,199.78448979591838,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00549,bass,200.5043083900227,8842240,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,200.5043083900227,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00550,bass,200.88743764172335,8859136,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,200.88743764172335,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00551,bass,201.13124716553287,8869888,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,201.13124716553287,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00553,bass,201.60725623582766,8890880,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,201.60725623582766,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00555,bass,202.32707482993197,8922624,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,202.32707482993197,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00558,bass,203.02367346938775,8953344,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,203.02367346938775,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00568,bass,211.9981859410431,9349120,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,211.9981859410431,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00570,bass,212.30004535147393,9362432,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,212.30004535147393,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00574,bass,213.96027210884353,9435648,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,213.96027210884353,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00577,bass,215.05160997732426,9483776,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,215.05160997732426,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00580,bass,222.02920634920636,9791488,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,222.02920634920636,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00581,bass,222.27301587301588,9802240,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,222.27301587301588,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00583,bass,222.71419501133786,9821696,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,222.71419501133786,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00584,bass,223.07410430839002,9837568,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,223.07410430839002,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00585,bass,223.44562358276644,9853952,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,223.44562358276644,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00586,bass,223.8055328798186,9869824,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,223.8055328798186,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00593,bass,226.6848072562358,9996800,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,226.6848072562358,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00603,bass,237.1221768707483,10457088,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,237.1221768707483,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00604,bass,237.37759637188208,10468352,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,237.37759637188208,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00607,bass,238.20190476190476,10504704,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,238.20190476190476,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00608,bass,238.5966439909297,10522112,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,238.5966439909297,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00610,bass,240.72126984126984,10615808,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,240.72126984126984,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00612,bass,241.20888888888888,10637312,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,241.20888888888888,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00618,bass,244.58739229024943,10786304,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,244.58739229024943,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00621,bass,246.9790476190476,10891776,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,246.9790476190476,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00623,bass,247.18802721088434,10900992,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,247.18802721088434,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00629,bass,249.86993197278912,11019264,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,249.86993197278912,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00632,bass,250.61297052154194,11052032,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,250.61297052154194,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00637,bass,252.77242630385487,11147264,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,252.77242630385487,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00643,bass,258.1362358276644,11383808,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,258.1362358276644,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00645,bass,258.8560544217687,11415552,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,258.8560544217687,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00646,bass,259.2275736961451,11431936,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,259.2275736961451,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00647,bass,259.6107029478458,11448832,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,259.6107029478458,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00648,bass,259.97061224489795,11464704,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,259.97061224489795,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00649,bass,260.3537414965986,11481600,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,260.3537414965986,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00650,bass,260.7136507936508,11497472,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,260.7136507936508,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00652,bass,261.4334693877551,11529216,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,261.4334693877551,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00653,bass,261.79337868480724,11545088,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,261.79337868480724,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00654,bass,262.1532879818594,11560960,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,262.1532879818594,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00656,bass,262.9079365079365,11594240,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,262.9079365079365,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00657,bass,263.27945578231294,11610624,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,263.27945578231294,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00660,bass,263.9760544217687,11641344,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,263.9760544217687,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00666,bass,266.17034013605445,11738112,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,266.17034013605445,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00668,bass,266.901768707483,11770368,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,266.901768707483,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00671,bass,267.94666666666666,11816448,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,267.94666666666666,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00681,bass,273.6471655328798,12067840,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,273.6471655328798,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00692,bass,279.88172335600905,12342784,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,279.88172335600905,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00695,bass,280.35773242630387,12363776,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,280.35773242630387,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00697,bass,281.08916099773245,12396032,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,281.08916099773245,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00698,bass,281.8438095238095,12429312,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,281.8438095238095,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00699,bass,282.21532879818596,12445696,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,282.21532879818596,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00700,bass,282.58684807256236,12462080,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,282.58684807256236,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00701,bass,284.8043537414966,12559872,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,284.8043537414966,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00703,bass,285.50095238095236,12590592,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,285.50095238095236,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00709,bass,287.1495691609977,12663296,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,287.1495691609977,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00710,bass,287.1960090702948,12665344,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,287.1960090702948,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00713,bass,288.043537414966,12702720,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,288.043537414966,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00716,bass,289.5180045351474,12767744,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,289.5180045351474,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00718,bass,290.94603174603174,12830720,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,290.94603174603174,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00722,bass,293.52344671201814,12944384,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,293.52344671201814,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00724,bass,293.88335600907027,12960256,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,293.88335600907027,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00729,bass,295.2997732426304,13022720,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,295.2997732426304,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00730,bass,295.5784126984127,13035008,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,295.5784126984127,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00731,bass,295.69451247165534,13040128,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,295.69451247165534,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00737,bass,297.47083900226755,13118464,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,297.47083900226755,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00740,bass,299.3748752834467,13202432,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,299.3748752834467,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00741,bass,299.60707482993195,13212672,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,299.60707482993195,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00742,bass,299.73478458049885,13218304,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,299.73478458049885,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00746,bass,302.27736961451245,13330432,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,302.27736961451245,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00747,bass,302.90430839002266,13358080,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,302.90430839002266,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00751,bass,303.844716553288,13399552,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,303.844716553288,SEPARATOR_STEM,NOT_ESTABLISHED
BASS_00756,bass,305.8184126984127,13486592,True,SEPARATOR_BASS_STEM,8ca185528ce4c50f7a318fb21e9e49ee68b76c7fbede9e7dace5b61120c46952,d5f2440b-872e-5ed1-a582-134444ebff00,SEPARATOR_DERIVED / STEM_ONLY,305.8184126984127,SEPARATOR_STEM,NOT_ESTABLISHED
