stem,quarter_id,quarter_timestamp,candidate_N,selected_id,timestamp_s,sample_index,offset_ms,state
bass,120,43.932154195011336,1,BASS_00104,43.97859410430839,1939456,46.439909297054000,SELECTED
bass,121,44.30367346938775,2,BASS_00106,44.33850340136055,1955328,34.82993197280000,SELECTED
bass,122,44.698412698412696,1,BASS_00107,44.68680272108843,1970688,-11.609977324266000,SELECTED
bass,123,45.069931972789114,1,BASS_00108,45.11637188208617,1989632,46.439909297056000,SELECTED
bass,124,45.44145124716553,0,,,,,EMPTY
bass,125,45.836190476190474,0,,,,,EMPTY
bass,126,46.23092970521542,0,,,,,EMPTY
bass,127,46.625668934240366,0,,,,,EMPTY
bass,128,47.02040816326531,0,,,,,EMPTY
bass,129,47.391927437641726,0,,,,,EMPTY
bass,130,47.78666666666667,1,BASS_00109,47.658956916099775,2101760,-127.709750566895000,SELECTED
bass,131,48.15818594104309,2,BASS_00111,48.12335600907029,2122240,-34.82993197280000,SELECTED
bass,132,48.529705215419504,1,BASS_00112,48.576145124716554,2142208,46.439909297050000,SELECTED
bass,133,48.901224489795915,1,BASS_00113,48.92444444444445,2157568,23.219954648535000,SELECTED
bass,134,49.27274376417233,1,BASS_00114,49.30757369614513,2174464,34.82993197280000,SELECTED
bass,135,49.64426303854875,1,BASS_00115,49.66748299319728,2190336,23.21995464853000,SELECTED
bass,136,50.01578231292517,1,BASS_00116,50.02739229024943,2206208,11.60997732426000,SELECTED
bass,137,50.387301587301586,2,BASS_00117,50.39891156462585,2222592,11.609977324264000,SELECTED
bass,138,50.758820861678004,0,,,,,EMPTY
bass,139,51.1071201814059,1,BASS_00119,51.04907029478458,2251264,-58.04988662132000,SELECTED
bass,140,51.478639455782314,1,BASS_00120,51.5134693877551,2271744,34.829931972786000,SELECTED
bass,141,51.85015873015873,1,BASS_00121,51.88498866213152,2288128,34.82993197279000,SELECTED
bass,142,52.22167800453515,0,,,,,EMPTY
bass,143,52.59319727891157,1,BASS_00122,52.61641723356009,2320384,23.21995464852000,SELECTED
bass,144,52.964716553287985,1,BASS_00123,52.97632653061225,2336256,11.609977324265000,SELECTED
bass,145,53.336235827664396,1,BASS_00124,53.35945578231293,2353152,23.219954648534000,SELECTED
bass,146,53.707755102040814,1,BASS_00125,53.730975056689346,2369536,23.219954648532000,SELECTED
bass,147,54.07927437641723,0,,,,,EMPTY
bass,148,54.427573696145124,1,BASS_00126,54.427573696145124,2400256,0E-15,SELECTED
bass,149,54.79909297052154,1,BASS_00127,54.78748299319728,2416128,-11.60997732426000,SELECTED
bass,150,55.17061224489796,1,BASS_00128,55.1590022675737,2432512,-11.60997732426000,SELECTED
bass,151,55.54213151927438,1,BASS_00129,55.414421768707484,2443776,-127.709750566896000,SELECTED
bass,152,55.89043083900227,1,BASS_00130,55.89043083900227,2464768,0E-14,SELECTED
bass,153,56.26195011337869,0,,,,,EMPTY
bass,154,56.610249433106574,1,BASS_00131,56.62185941043084,2497024,11.609977324266000,SELECTED
bass,155,56.98176870748299,1,BASS_00132,56.91210884353742,2509824,-69.65986394557000,SELECTED
bass,156,57.330068027210885,0,,,,,EMPTY
bass,157,57.67836734693878,1,BASS_00133,57.68997732426304,2544128,11.60997732426000,SELECTED
bass,158,58.026666666666664,0,,,,,EMPTY
bass,159,58.39818594104308,1,BASS_00134,58.44462585034014,2577408,46.43990929706000,SELECTED
bass,160,58.746485260770974,1,BASS_00135,58.80453514739229,2593280,58.049886621316000,SELECTED
bass,161,59.11800453514739,0,,,,,EMPTY
bass,162,59.466303854875285,1,BASS_00136,59.5243537414966,2625024,58.049886621315000,SELECTED
bass,163,59.8378231292517,1,BASS_00137,59.895873015873015,2641408,58.049886621315000,SELECTED
bass,164,60.20934240362812,1,BASS_00138,60.232562358276645,2656256,23.219954648525000,SELECTED
bass,165,60.58086167800454,1,BASS_00139,60.615691609977326,2673152,34.829931972786000,SELECTED
bass,166,60.929160997732424,1,BASS_00140,60.97560090702948,2689024,46.439909297056000,SELECTED
bass,167,61.32390022675737,2,BASS_00142,61.3471201814059,2705408,23.21995464853000,SELECTED
bass,168,61.695419501133784,1,BASS_00143,61.718639455782316,2721792,23.219954648532000,SELECTED
bass,169,62.0669387755102,3,BASS_00145,62.09015873015873,2738176,23.21995464853000,SELECTED
bass,170,62.43845804988662,0,,,,,EMPTY
bass,171,62.80997732426304,2,BASS_00147,62.83319727891156,2770944,23.21995464852000,SELECTED
bass,172,63.181496598639455,0,,,,,EMPTY
bass,173,63.52979591836735,0,,,,,EMPTY
bass,174,63.901315192743766,2,BASS_00150,63.901315192743766,2818048,0E-15,SELECTED
bass,175,64.27283446712018,0,,,,,EMPTY
bass,176,64.62113378684808,1,BASS_00151,64.63274376417233,2850304,11.60997732425000,SELECTED
bass,177,64.99265306122449,1,BASS_00152,64.96943310657596,2865152,-23.21995464853000,SELECTED
bass,178,65.34095238095239,1,BASS_00153,65.34095238095239,2881536,0E-14,SELECTED
bass,179,65.68925170068027,1,BASS_00154,65.70086167800453,2897408,11.60997732426000,SELECTED
bass,180,66.06077097505668,1,BASS_00155,66.07238095238095,2913792,11.60997732427000,SELECTED
bass,181,66.40907029478458,1,BASS_00156,66.43229024943311,2929664,23.21995464853000,SELECTED
bass,182,66.780589569161,1,BASS_00157,66.780589569161,2945024,0E-12,SELECTED
bass,183,67.1288888888889,1,BASS_00158,67.14049886621315,2960896,11.60997732425000,SELECTED
bass,184,67.47718820861678,1,BASS_00159,67.48879818594105,2976256,11.60997732427000,SELECTED
bass,185,67.84870748299319,1,BASS_00160,67.83709750566894,2991616,-11.60997732425000,SELECTED
bass,186,68.19700680272109,1,BASS_00161,68.20861678004535,3008000,11.60997732426000,SELECTED
bass,187,68.5685260770975,1,BASS_00162,68.59174603174603,3024896,23.21995464853000,SELECTED
bass,188,68.9168253968254,1,BASS_00163,68.95165532879818,3040768,34.82993197278000,SELECTED
bass,189,69.28834467120181,1,BASS_00164,69.29995464852608,3056128,11.60997732427000,SELECTED
bass,190,69.6366439909297,1,BASS_00165,69.67147392290249,3072512,34.82993197279000,SELECTED
bass,191,69.9849433106576,1,BASS_00166,70.00816326530612,3087360,23.21995464852000,SELECTED
bass,192,70.35646258503401,1,BASS_00167,70.37968253968253,3103744,23.21995464852000,SELECTED
bass,193,70.70476190476191,1,BASS_00168,70.72798185941043,3119104,23.21995464852000,SELECTED
bass,194,71.07628117913832,1,BASS_00169,71.09950113378684,3135488,23.21995464852000,SELECTED
bass,195,71.42458049886622,2,BASS_00171,71.44780045351474,3150848,23.21995464852000,SELECTED
bass,196,71.79609977324263,0,,,,,EMPTY
bass,197,72.14439909297052,1,BASS_00172,72.16761904761904,3182592,23.21995464852000,SELECTED
bass,198,72.51591836734694,0,,,,,EMPTY
bass,199,72.86421768707483,1,BASS_00173,72.88743764172335,3214336,23.21995464852000,SELECTED
bass,200,73.23573696145125,1,BASS_00174,73.25895691609978,3230720,23.21995464853000,SELECTED
bass,201,73.60725623582766,1,BASS_00175,73.60725623582766,3246080,0E-14,SELECTED
bass,202,73.95555555555555,0,,,,,EMPTY
bass,203,74.32707482993197,2,BASS_00177,74.33868480725623,3278336,11.60997732426000,SELECTED
bass,204,74.67537414965986,1,BASS_00178,74.72181405895692,3295232,46.43990929706000,SELECTED
bass,205,75.04689342403628,1,BASS_00179,75.08172335600906,3311104,34.82993197278000,SELECTED
bass,206,75.39519274376417,1,BASS_00180,75.43002267573696,3326464,34.82993197279000,SELECTED
bass,207,75.7667120181406,1,BASS_00181,75.77832199546485,3341824,11.60997732425000,SELECTED
bass,208,76.11501133786848,1,BASS_00182,76.06857142857143,3354624,-46.43990929705000,SELECTED
bass,209,76.48653061224489,1,BASS_00183,76.48653061224489,3373056,0E-14,SELECTED
bass,210,76.83482993197279,1,BASS_00184,76.86965986394557,3389952,34.82993197278000,SELECTED
bass,211,77.18312925170068,2,BASS_00186,77.22956916099773,3405824,46.43990929705000,SELECTED
bass,212,77.5546485260771,1,BASS_00187,77.57786848072563,3421184,23.21995464853000,SELECTED
bass,213,77.90294784580499,1,BASS_00188,77.94938775510204,3437568,46.43990929705000,SELECTED
bass,214,78.27446712018141,1,BASS_00189,78.3092970521542,3453440,34.82993197279000,SELECTED
bass,215,78.6227664399093,1,BASS_00190,78.64598639455782,3468288,23.21995464852000,SELECTED
bass,216,78.97106575963718,0,,,,,EMPTY
bass,217,79.34258503401361,0,,,,,EMPTY
bass,218,79.6908843537415,0,,,,,EMPTY
bass,219,80.03918367346938,0,,,,,EMPTY
bass,220,80.4107029478458,1,BASS_00191,80.45714285714286,3548160,46.43990929706000,SELECTED
bass,221,80.78222222222222,1,BASS_00192,80.88671201814059,3567104,104.48979591837000,SELECTED
bass,222,81.13052154195012,1,BASS_00193,81.08408163265307,3575808,-46.43990929705000,SELECTED
bass,223,81.50204081632653,1,BASS_00194,81.54848072562358,3596288,46.43990929705000,SELECTED
bass,224,81.87356009070295,2,BASS_00196,81.89678004535148,3611648,23.21995464853000,SELECTED
bass,225,82.24507936507936,1,BASS_00197,82.24507936507936,3627008,0E-14,SELECTED
bass,226,82.61659863945579,0,,,,,EMPTY
bass,227,82.9881179138322,1,BASS_00198,82.96489795918367,3658752,-23.21995464853000,SELECTED
bass,228,83.35963718820862,1,BASS_00199,83.34802721088435,3675648,-11.60997732427000,SELECTED
bass,229,83.73115646258503,1,BASS_00200,83.70793650793651,3691520,-23.21995464852000,SELECTED
bass,230,84.10267573696144,1,BASS_00201,84.09106575963719,3708416,-11.60997732425000,SELECTED
bass,231,84.45097505668934,1,BASS_00202,84.45097505668934,3724288,0E-14,SELECTED
bass,232,84.82249433106576,1,BASS_00203,84.83410430839002,3741184,11.60997732426000,SELECTED
bass,233,85.17079365079366,1,BASS_00204,85.17079365079366,3756032,0E-14,SELECTED
bass,234,85.54231292517007,1,BASS_00205,85.53070294784581,3771904,-11.60997732426000,SELECTED
bass,235,85.89061224489797,1,BASS_00206,85.90222222222222,3788288,11.60997732425000,SELECTED
bass,236,86.23891156462585,2,BASS_00207,86.22730158730158,3802624,-11.60997732427000,SELECTED
bass,237,86.61043083900226,1,BASS_00209,86.598820861678,3819008,-11.60997732426000,SELECTED
bass,238,86.95873015873016,1,BASS_00210,86.97034013605442,3835392,11.60997732426000,SELECTED
bass,239,87.30702947845805,1,BASS_00211,87.31863945578232,3850752,11.60997732427000,SELECTED
bass,240,87.67854875283447,1,BASS_00212,87.69015873015873,3867136,11.60997732426000,SELECTED
bass,241,88.02684807256236,1,BASS_00213,88.06167800453515,3883520,34.82993197279000,SELECTED
bass,242,88.39836734693877,1,BASS_00214,88.40997732426304,3898880,11.60997732427000,SELECTED
bass,243,88.74666666666667,1,BASS_00215,88.75827664399092,3914240,11.60997732425000,SELECTED
bass,244,89.09496598639456,0,,,,,EMPTY
bass,245,89.46648526077098,1,BASS_00216,89.47809523809524,3945984,11.60997732426000,SELECTED
bass,246,89.81478458049887,1,BASS_00217,89.83800453514739,3961856,23.21995464852000,SELECTED
bass,247,90.16308390022675,1,BASS_00218,90.18630385487528,3977216,23.21995464853000,SELECTED
bass,248,90.53460317460318,1,BASS_00219,90.5578231292517,3993600,23.21995464852000,SELECTED
bass,249,90.88290249433106,1,BASS_00220,90.91773242630386,4009472,34.82993197280000,SELECTED
bass,250,91.25442176870749,1,BASS_00221,91.27764172335601,4025344,23.21995464852000,SELECTED
bass,251,91.60272108843537,1,BASS_00222,91.6259410430839,4040704,23.21995464853000,SELECTED
bass,252,91.9742403628118,1,BASS_00223,91.98585034013605,4056576,11.60997732425000,SELECTED
bass,253,92.32253968253968,1,BASS_00224,92.34575963718821,4072448,23.21995464853000,SELECTED
bass,254,92.67083900226757,1,BASS_00225,92.70566893424036,4088320,34.82993197279000,SELECTED
bass,255,93.042358276644,1,BASS_00226,93.06557823129252,4104192,23.21995464852000,SELECTED
bass,256,93.39065759637188,1,BASS_00227,93.42548752834468,4120064,34.82993197280000,SELECTED
bass,257,93.7621768707483,2,BASS_00229,93.7621768707483,4134912,0E-13,SELECTED
bass,258,94.11047619047619,0,,,,,EMPTY
bass,259,94.4819954648526,1,BASS_00230,94.5168253968254,4168192,34.8299319728000,SELECTED
bass,260,94.85351473922903,1,BASS_00231,94.86512471655328,4183552,11.60997732425000,SELECTED
bass,261,95.20181405895691,0,,,,,EMPTY
bass,262,95.57333333333334,1,BASS_00232,95.59655328798186,4215808,23.21995464852000,SELECTED
bass,263,95.92163265306122,2,BASS_00233,95.87519274376417,4228096,-46.43990929705000,SELECTED
bass,264,96.29315192743765,1,BASS_00235,96.32798185941043,4248064,34.82993197278000,SELECTED
bass,265,96.64145124716553,1,BASS_00236,96.67628117913833,4263424,34.82993197280000,SELECTED
bass,266,97.01297052154194,1,BASS_00237,97.04780045351474,4279808,34.82993197280000,SELECTED
bass,267,97.36126984126984,0,,,,,EMPTY
bass,268,97.73278911564626,1,BASS_00238,97.7792290249433,4312064,46.43990929704000,SELECTED
bass,269,98.08108843537416,1,BASS_00239,98.13913832199546,4327936,58.04988662130000,SELECTED
bass,270,98.45260770975057,1,BASS_00240,98.51065759637189,4344320,58.04988662132000,SELECTED
bass,271,98.82412698412699,1,BASS_00241,98.85895691609977,4359680,34.82993197278000,SELECTED
bass,272,99.17242630385488,1,BASS_00242,99.2304761904762,4376064,58.04988662132000,SELECTED
bass,273,99.54394557823129,1,BASS_00243,99.57877551020408,4391424,34.82993197279000,SELECTED
bass,274,99.91546485260771,1,BASS_00244,99.93868480725624,4407296,23.21995464853000,SELECTED
bass,275,100.28698412698412,1,BASS_00245,100.31020408163265,4423680,23.21995464853000,SELECTED
bass,276,100.65850340136055,1,BASS_00246,100.68172335600907,4440064,23.21995464852000,SELECTED
bass,277,101.03002267573696,1,BASS_00247,101.05324263038548,4456448,23.21995464852000,SELECTED
bass,278,101.40154195011338,1,BASS_00248,101.42476190476191,4472832,23.21995464853000,SELECTED
bass,279,101.74984126984127,1,BASS_00249,101.79628117913832,4489216,46.43990929705000,SELECTED
bass,280,102.1213605442177,1,BASS_00250,102.15619047619047,4505088,34.82993197277000,SELECTED
bass,281,102.46965986394558,2,BASS_00252,102.50448979591837,4520448,34.82993197279000,SELECTED
bass,282,102.84117913832199,1,BASS_00253,102.85278911564626,4535808,11.60997732427000,SELECTED
bass,283,103.18947845804989,1,BASS_00254,103.21269841269842,4551680,23.21995464853000,SELECTED
bass,284,103.53777777777778,1,BASS_00255,103.5958276643991,4568576,58.04988662132000,SELECTED
bass,285,103.9092970521542,2,BASS_00257,103.95573696145125,4584448,46.43990929705000,SELECTED
bass,286,104.25759637188209,1,BASS_00258,104.3156462585034,4600320,58.04988662131000,SELECTED
bass,287,104.60589569160997,0,,,,,EMPTY
bass,288,104.9774149659864,1,BASS_00259,105.05868480725624,4633088,81.26984126984000,SELECTED
bass,289,105.32571428571428,1,BASS_00260,105.37215419501133,4646912,46.43990929705000,SELECTED
bass,290,105.67401360544218,2,BASS_00261,105.66240362811791,4659712,-11.60997732427000,SELECTED
bass,291,106.0455328798186,1,BASS_00263,106.10358276643991,4679168,58.04988662131000,SELECTED
bass,292,106.39383219954648,1,BASS_00264,106.46349206349207,4695040,69.65986394559000,SELECTED
bass,293,106.74213151927438,0,,,,,EMPTY
bass,294,107.11365079365079,1,BASS_00265,107.17170068027211,4726272,58.04988662132000,SELECTED
bass,295,107.46195011337869,1,BASS_00266,107.52,4741632,58.04988662131000,SELECTED
bass,296,107.81024943310658,1,BASS_00267,107.87990929705215,4757504,69.65986394557000,SELECTED
bass,297,108.18176870748299,2,BASS_00268,108.18176870748299,4770816,0E-14,SELECTED
bass,298,108.53006802721089,2,BASS_00271,108.56489795918367,4787712,34.82993197278000,SELECTED
bass,299,108.9015873015873,1,BASS_00272,108.91319727891157,4803072,11.60997732427000,SELECTED
bass,300,109.2498866213152,1,BASS_00273,109.29632653061225,4819968,46.43990929705000,SELECTED
bass,301,109.62140589569161,1,BASS_00274,109.6562358276644,4835840,34.82993197279000,SELECTED
bass,302,109.9697052154195,1,BASS_00275,109.99292517006803,4850688,23.21995464853000,SELECTED
bass,303,110.34122448979592,1,BASS_00276,110.36444444444444,4867072,23.21995464852000,SELECTED
bass,304,110.6895238095238,2,BASS_00277,110.65469387755103,4879872,-34.82993197277000,SELECTED
bass,305,111.06104308390023,2,BASS_00279,111.07265306122449,4898304,11.60997732426000,SELECTED
