stem,full_mix_id,stem_id,full_mix_state,full_mix_sample,stem_sample,FM_MINUS_STEM_ms
bass,F_MIX_00723,BASS_00391,UNKNOWN,6517760,6517760,0.0
bass,F_MIX_00725,BASS_00392,DRUM_SUPPORTED,6522880,6523392,-11.609977324263038
bass,F_MIX_00726,BASS_00393,UNKNOWN,6530560,6530560,0.0
bass,F_MIX_00727,BASS_00394,UNKNOWN,6534144,6534144,0.0
bass,F_MIX_00729,BASS_00395,DRUM_SUPPORTED,6539776,6540288,-11.609977324263038
bass,F_MIX_00730,BASS_00396,DRUM_SUPPORTED,6550528,6550016,11.609977324263038
bass,F_MIX_00734,BASS_00398,UNKNOWN,6576128,6576128,0.0
bass,F_MIX_00736,BASS_00400,UNKNOWN,6586368,6586368,0.0
bass,F_MIX_00738,BASS_00401,DRUM_SUPPORTED,6603264,6603264,0.0
bass,F_MIX_00739,BASS_00402,UNKNOWN,6610432,6610432,0.0
bass,F_MIX_00742,BASS_00403,UNKNOWN,6628864,6628864,0.0
bass,F_MIX_00744,BASS_00404,DRUM_SUPPORTED,6635520,6635520,0.0
bass,F_MIX_00745,BASS_00405,UNKNOWN,6646272,6646272,0.0
bass,F_MIX_00747,BASS_00406,UNKNOWN,6659584,6659584,0.0
bass,F_MIX_00748,BASS_00407,UNKNOWN,6662656,6662656,0.0
bass,F_MIX_00750,BASS_00408,UNKNOWN,6678528,6679040,-11.609977324263038
bass,F_MIX_00752,BASS_00409,DRUM_SUPPORTED,6693376,6693376,0.0
bass,F_MIX_00757,BASS_00411,DRUM_SUPPORTED,6732288,6732800,-11.609977324263038
bass,F_MIX_00758,BASS_00412,DRUM_SUPPORTED,6748160,6748160,0.0
bass,F_MIX_00759,BASS_00413,DRUM_SUPPORTED,6764032,6764032,0.0
bass,F_MIX_00760,BASS_00414,DRUM_SUPPORTED,6779904,6779904,0.0
bass,F_MIX_00763,BASS_00417,DRUM_SUPPORTED,6812160,6812160,0.0
bass,F_MIX_00765,BASS_00418,DRUM_SUPPORTED,6828544,6829056,-11.609977324263038
bass,F_MIX_00767,BASS_00419,DRUM_SUPPORTED,6843904,6843904,0.0
bass,F_MIX_00768,BASS_00420,DRUM_SUPPORTED,6855680,6855168,11.609977324263038
bass,F_MIX_00771,BASS_00422,DRUM_SUPPORTED,6875648,6876160,-11.609977324263038
bass,F_MIX_00773,BASS_00423,DRUM_SUPPORTED,6891520,6891520,0.0
bass,F_MIX_00775,BASS_00424,DRUM_SUPPORTED,6906880,6907392,-11.609977324263038
bass,F_MIX_00778,BASS_00428,DRUM_SUPPORTED,6950912,6950912,0.0
bass,F_MIX_00779,BASS_00429,DRUM_SUPPORTED,6956032,6956544,-11.609977324263038
bass,F_MIX_00780,BASS_00430,UNKNOWN,6966784,6966784,0.0
bass,F_MIX_00785,BASS_00433,UNKNOWN,7015936,7016448,-11.609977324263038
bass,F_MIX_00787,BASS_00434,DRUM_SUPPORTED,7021568,7021568,0.0
bass,F_MIX_00789,BASS_00435,DRUM_SUPPORTED,7036416,7035904,11.609977324263038
bass,F_MIX_00791,BASS_00436,UNKNOWN,7047680,7047680,0.0
bass,F_MIX_00794,BASS_00438,DRUM_SUPPORTED,7068672,7068672,0.0
bass,F_MIX_00795,BASS_00439,DRUM_SUPPORTED,7084032,7084032,0.0
bass,F_MIX_00797,BASS_00440,UNKNOWN,7094272,7094272,0.0
bass,F_MIX_00799,BASS_00441,UNKNOWN,7108608,7108608,0.0
bass,F_MIX_00800,BASS_00442,UNKNOWN,7110656,7110656,0.0
bass,F_MIX_00803,BASS_00443,UNKNOWN,7118848,7118336,11.609977324263038
bass,F_MIX_00804,BASS_00444,DRUM_SUPPORTED,7127552,7127040,11.609977324263038
bass,F_MIX_00805,BASS_00445,DRUM_SUPPORTED,7132672,7132672,0.0
bass,F_MIX_00806,BASS_00446,UNKNOWN,7143424,7143424,0.0
bass,F_MIX_00808,BASS_00447,DRUM_SUPPORTED,7164416,7164928,-11.609977324263038
bass,F_MIX_00811,BASS_00448,UNKNOWN,7182336,7181824,11.609977324263038
bass,F_MIX_00812,BASS_00449,DRUM_SUPPORTED,7190528,7190528,0.0
bass,F_MIX_00814,BASS_00452,UNKNOWN,7207936,7208448,-11.609977324263038
bass,F_MIX_00816,BASS_00454,DRUM_SUPPORTED,7228928,7228928,0.0
bass,F_MIX_00818,BASS_00455,DRUM_SUPPORTED,7244800,7245312,-11.609977324263038
bass,F_MIX_00820,BASS_00456,UNKNOWN,7256064,7256064,0.0
bass,F_MIX_00821,BASS_00457,DRUM_SUPPORTED,7260160,7260160,0.0
bass,F_MIX_00824,BASS_00459,DRUM_SUPPORTED,7292928,7292928,0.0
bass,F_MIX_00828,BASS_00461,DRUM_SUPPORTED,7324672,7325184,-11.609977324263038
bass,F_MIX_00830,BASS_00462,DRUM_SUPPORTED,7340544,7340544,0.0
bass,F_MIX_00834,BASS_00464,DRUM_SUPPORTED,7371776,7371776,0.0
bass,F_MIX_00837,BASS_00465,DRUM_SUPPORTED,7387648,7387648,0.0
bass,F_MIX_00840,BASS_00467,DRUM_SUPPORTED,7419904,7419392,11.609977324263038
bass,F_MIX_00843,BASS_00468,DRUM_SUPPORTED,7446016,7446016,0.0
bass,F_MIX_00845,BASS_00469,DRUM_SUPPORTED,7461888,7461376,11.609977324263038
bass,F_MIX_00848,BASS_00471,DRUM_SUPPORTED,7492608,7492608,0.0
bass,F_MIX_00851,BASS_00474,DRUM_SUPPORTED,7509504,7509504,0.0
bass,F_MIX_00854,BASS_00476,DRUM_SUPPORTED,7530496,7530496,0.0
bass,F_MIX_00855,BASS_00477,DRUM_SUPPORTED,7540224,7540224,0.0
bass,F_MIX_00858,BASS_00479,DRUM_SUPPORTED,7561728,7561728,0.0
bass,F_MIX_00859,BASS_00480,DRUM_SUPPORTED,7572480,7572480,0.0
bass,F_MIX_00863,BASS_00481,UNKNOWN,7596032,7595520,11.609977324263038
bass,F_MIX_00865,BASS_00483,DRUM_SUPPORTED,7620096,7620096,0.0
bass,F_MIX_00867,BASS_00484,UNKNOWN,7636480,7635968,11.609977324263038
bass,F_MIX_00868,BASS_00486,DRUM_SUPPORTED,7640576,7641088,-11.609977324263038
bass,F_MIX_00869,BASS_00487,DRUM_SUPPORTED,7651328,7651328,0.0
bass,F_MIX_00872,BASS_00489,DRUM_SUPPORTED,7671808,7671808,0.0
bass,F_MIX_00873,BASS_00490,UNKNOWN,7677440,7677440,0.0
bass,F_MIX_00883,BASS_00495,DRUM_SUPPORTED,7736320,7735808,11.609977324263038
bass,F_MIX_00889,BASS_00496,DRUM_SUPPORTED,7767552,7767552,0.0
bass,F_MIX_00895,BASS_00498,DRUM_SUPPORTED,7816704,7816704,0.0
bass,F_MIX_00896,BASS_00499,DRUM_SUPPORTED,7832064,7832064,0.0
bass,F_MIX_00897,BASS_00500,DRUM_SUPPORTED,7843840,7843840,0.0
bass,F_MIX_00899,BASS_00501,DRUM_SUPPORTED,7864320,7864320,0.0
bass,F_MIX_00901,BASS_00503,DRUM_SUPPORTED,7895552,7895040,11.609977324263038
bass,F_MIX_00908,BASS_00504,DRUM_SUPPORTED,7970816,7970816,0.0
bass,F_MIX_00910,BASS_00505,DRUM_SUPPORTED,7977472,7976960,11.609977324263038
bass,F_MIX_00911,BASS_00506,DRUM_SUPPORTED,7992320,7992320,0.0
bass,F_MIX_00914,BASS_00507,DRUM_SUPPORTED,8009728,8009216,11.609977324263038
bass,F_MIX_00915,BASS_00508,UNKNOWN,8020480,8019968,11.609977324263038
bass,F_MIX_00917,BASS_00509,DRUM_SUPPORTED,8035328,8035840,-11.609977324263038
bass,F_MIX_00919,BASS_00510,DRUM_SUPPORTED,8041984,8041984,0.0
bass,F_MIX_00921,BASS_00512,DRUM_SUPPORTED,8068096,8068608,-11.609977324263038
bass,F_MIX_00923,BASS_00513,DRUM_SUPPORTED,8099328,8099840,-11.609977324263038
bass,F_MIX_00925,BASS_00514,DRUM_SUPPORTED,8105472,8105472,0.0
bass,F_MIX_00926,BASS_00515,DRUM_SUPPORTED,8113664,8113664,0.0
bass,F_MIX_00928,BASS_00516,DRUM_SUPPORTED,8119808,8119808,0.0
