episode_id,BP_member_id,query_id,pitch_name,midi_pitch,f0_hz,BP_onset_s,BP_offset_s,window_start_s,window_end_s,target_frequency_bandwidth_ENBW_hz,supporting_harmonics_observed,supporting_harmonics_with_same_rise,target_onset_status,target_onset_candidates_s,selected_clear_onset_s,selected_minus_BP_ms,target_observation,harmonic_observations,ambiguity_notes,episode_status
HF035,BP_0054,HF035_BP_0054_39,D#2,39,77.78174593052023,59.614338775510205,59.881368253968255,59.46433877551021,59.764338775510204,29.166666666666664,2,2,TARGET_ONSET_CLEAR,[59.519727891156464],59.519727891156464,-94.61088435374165,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [59.519727891156464], ""baseline"": 0.0001856783801574418, ""peak"": 0.012012534471940183, ""low"": 0.00255104959851399, ""high"": 0.0072817920352270865, ""relative_power_proxy"": 0.21615109552160044, ""dynamic_ratio"": 64.69538597737888, ""incomplete_rise"": false, ""f0"": 77.78174593052023, ""kernel_samples"": 2269, ""support_ms"": 51.45124716553288, ""ENBW_hz"": 29.166666666666664, ""tuning_low_hz"": 76.2250373404866, ""tuning_high_hz"": 79.37024645820105, ""approx_first_null_halfwidth_hz"": 38.888888888888886}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [59.50775510204082], ""baseline"": 0.00015735400333562449, ""peak"": 0.012386415266614815, ""low"": 0.0026031662559914625, ""high"": 0.007494790761303138, ""relative_power_proxy"": 0.03628316420592225, ""dynamic_ratio"": 78.71687408038488, ""incomplete_rise"": false, ""f0"": 155.56349186104046, ""kernel_samples"": 1135, ""support_ms"": 25.736961451247165, ""ENBW_hz"": 58.33333333333333, ""tuning_low_hz"": 152.4500746809732, ""tuning_high_hz"": 158.7404929164021, ""approx_first_null_halfwidth_hz"": 77.77777777777777, ""harmonic_number"": 2, ""supports_primary_candidates"": [59.519727891156464]}, {""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [59.54267573696145], ""baseline"": 0.0001513320150450475, ""peak"": 0.006919298304370735, ""low"": 0.0015049252729101852, ""high"": 0.0042121117886404595, ""relative_power_proxy"": 0.016727784486384262, ""dynamic_ratio"": 45.722633788435616, ""incomplete_rise"": false, ""f0"": 233.3452377915607, ""kernel_samples"": 757, ""support_ms"": 17.165532879818592, ""ENBW_hz"": 87.5, ""tuning_low_hz"": 228.67511202145977, ""tuning_high_hz"": 238.11073937460318, ""approx_first_null_halfwidth_hz"": 116.66666666666667, ""harmonic_number"": 3, ""supports_primary_candidates"": [59.519727891156464]}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF036,BP_0055,HF036_BP_0055_34,A#1,34,58.27047018976124,59.927808163265304,60.20644761904762,59.777808163265306,60.0778081632653,21.846103038309113,2,1,TARGET_ONSET_CLEAR,[59.90485260770975],59.90485260770975,-22.95555555555495,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [59.90485260770975], ""baseline"": 0.0002747712926896555, ""peak"": 0.010487135909778292, ""low"": 0.002317244216107383, ""high"": 0.006402190062942838, ""relative_power_proxy"": 0.1567456315318944, ""dynamic_ratio"": 38.16678156994786, ""incomplete_rise"": false, ""f0"": 58.27047018976124, ""kernel_samples"": 3029, ""support_ms"": 68.68480725623583, ""ENBW_hz"": 21.846103038309113, ""tuning_low_hz"": 57.10425644122018, ""tuning_high_hz"": 59.460500980884504, ""approx_first_null_halfwidth_hz"": 29.128137384412152}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [59.87392290249433], ""baseline"": 0.0003147791696760463, ""peak"": 0.03504524160407651, ""low"": 0.007260871656556139, ""high"": 0.021153056630316323, ""relative_power_proxy"": 0.14388664969516232, ""dynamic_ratio"": 111.33278494934459, ""incomplete_rise"": false, ""f0"": 116.54094037952248, ""kernel_samples"": 1515, ""support_ms"": 34.35374149659864, ""ENBW_hz"": 43.692206076618234, ""tuning_low_hz"": 114.20851288244036, ""tuning_high_hz"": 118.92100196176901, ""approx_first_null_halfwidth_hz"": 58.256274768824305, ""harmonic_number"": 2, ""supports_primary_candidates"": [59.90485260770975]}, {""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [59.86893424036281], ""baseline"": 0.0002771897051669329, ""peak"": 0.009101102616150873, ""low"": 0.0020419722873637213, ""high"": 0.005571537451757298, ""relative_power_proxy"": 0.04447908048392673, ""dynamic_ratio"": 32.83347991105906, ""incomplete_rise"": false, ""f0"": 174.81141056928374, ""kernel_samples"": 1011, ""support_ms"": 22.92517006802721, ""ENBW_hz"": 65.4950495049505, ""tuning_low_hz"": 171.31276932366055, ""tuning_high_hz"": 178.38150294265353, ""approx_first_null_halfwidth_hz"": 87.32673267326733, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF037,BP_0056,HF037_BP_0056_41,F2,41,87.30705785825097,60.21805759637188,60.55474693877551,60.06805759637188,60.36805759637188,32.74752475247525,1,1,TARGET_ONSET_CLEAR,[60.23609977324263],60.23609977324263,18.04217687075038,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [60.23609977324263], ""baseline"": 0.00018802883486230472, ""peak"": 0.03515837930105118, ""low"": 0.007182098928100081, ""high"": 0.02117023911457563, ""relative_power_proxy"": 0.07987547676301876, ""dynamic_ratio"": 186.9839768288624, ""incomplete_rise"": false, ""f0"": 87.30705785825097, ""kernel_samples"": 2021, ""support_ms"": 45.827664399092974, ""ENBW_hz"": 32.74752475247525, ""tuning_low_hz"": 85.55971154566102, ""tuning_high_hz"": 89.09008941429211, ""approx_first_null_halfwidth_hz"": 43.663366336633665}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [60.22013605442177], ""baseline"": 3.510847465218121e-05, ""peak"": 0.002425900075008678, ""low"": 0.0005132667947234806, ""high"": 0.0014695834348660791, ""relative_power_proxy"": 0.0107117243139462, ""dynamic_ratio"": 69.09727919090788, ""incomplete_rise"": false, ""f0"": 174.61411571650194, ""kernel_samples"": 1011, ""support_ms"": 22.92517006802721, ""ENBW_hz"": 65.4950495049505, ""tuning_low_hz"": 171.11942309132203, ""tuning_high_hz"": 178.18017882858422, ""approx_first_null_halfwidth_hz"": 87.32673267326733, ""harmonic_number"": 2, ""supports_primary_candidates"": [60.23609977324263]}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 8.689939975735451e-06, ""peak"": 0.0003724237511473677, ""low"": 8.14367022100619e-05, ""high"": 0.00022693022667871478, ""relative_power_proxy"": 0.0026698637776524617, ""dynamic_ratio"": 42.85688418875967, ""incomplete_rise"": false, ""f0"": 261.9211735747529, ""kernel_samples"": 675, ""support_ms"": 15.306122448979592, ""ENBW_hz"": 98.14540059347182, ""tuning_low_hz"": 256.67913463698306, ""tuning_high_hz"": 267.27026824287634, ""approx_first_null_halfwidth_hz"": 130.86053412462908, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF038,BP_0057,HF038_BP_0057_42,F#2,42,92.4986056779086,60.67084671201814,60.91594013605442,60.52084671201814,60.82084671201814,34.66981132075471,0,0,TARGET_ONSET_CLEAR,[60.60526077097506],60.60526077097506,-65.58594104308213,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [60.60526077097506], ""baseline"": 0.003329444318777614, ""peak"": 0.0912822375407357, ""low"": 0.02092000296316923, ""high"": 0.05610112025195246, ""relative_power_proxy"": 0.3306555973471996, ""dynamic_ratio"": 27.416658397293585, ""incomplete_rise"": false, ""f0"": 92.4986056779086, ""kernel_samples"": 1909, ""support_ms"": 43.28798185941043, ""ENBW_hz"": 34.66981132075471, ""tuning_low_hz"": 90.64735674665475, ""tuning_high_hz"": 94.38766180761222, ""approx_first_null_halfwidth_hz"": 46.22641509433962}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 5.5113948047529335e-05, ""peak"": 0.0035377328199420847, ""low"": 0.0007516377224264405, ""high"": 0.0021446852711842625, ""relative_power_proxy"": 0.003381732854112559, ""dynamic_ratio"": 64.18942836196753, ""incomplete_rise"": false, ""f0"": 184.9972113558172, ""kernel_samples"": 955, ""support_ms"": 21.65532879818594, ""ENBW_hz"": 69.33962264150944, ""tuning_low_hz"": 181.2947134933095, ""tuning_high_hz"": 188.77532361522444, ""approx_first_null_halfwidth_hz"": 92.45283018867924, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 2.6835585834533973e-05, ""peak"": 0.005743190170038912, ""low"": 0.0011701065026754095, ""high"": 0.003456648336357161, ""relative_power_proxy"": 0.0021667578787620666, ""dynamic_ratio"": 214.01396658343702, ""incomplete_rise"": false, ""f0"": 277.4958170337258, ""kernel_samples"": 637, ""support_ms"": 14.444444444444445, ""ENBW_hz"": 104.00943396226417, ""tuning_low_hz"": 271.94207023996427, ""tuning_high_hz"": 283.16298542283664, ""approx_first_null_halfwidth_hz"": 138.67924528301887, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF039,BP_0058,HF039_BP_0058_43,G2,43,97.99885899543733,60.91594013605442,61.05525986394558,60.76594013605442,61.065940136054415,36.75000000000001,0,0,TARGET_ONSET_CLEAR,[60.96344671201814],60.96344671201814,47.50657596372321,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [60.96344671201814], ""baseline"": 5.718603608180214e-05, ""peak"": 0.043434965307662395, ""low"": 0.008732741890397919, ""high"": 0.026083853599030156, ""relative_power_proxy"": 0.09252972825839044, ""dynamic_ratio"": 759.5379621264632, ""incomplete_rise"": false, ""f0"": 97.99885899543733, ""kernel_samples"": 1801, ""support_ms"": 40.8390022675737, ""ENBW_hz"": 36.75000000000001, ""tuning_low_hz"": 96.03752907430179, ""tuning_high_hz"": 100.00024424803152, ""approx_first_null_halfwidth_hz"": 49.0}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 5.068032300404966e-05, ""peak"": 0.0009784395851847659, ""low"": 0.00023623217544019293, ""high"": 0.0006073358803124794, ""relative_power_proxy"": 0.003081537129906713, ""dynamic_ratio"": 19.3061039706985, ""incomplete_rise"": false, ""f0"": 195.99771799087466, ""kernel_samples"": 901, ""support_ms"": 20.430839002267575, ""ENBW_hz"": 73.5, ""tuning_low_hz"": 192.07505814860357, ""tuning_high_hz"": 200.00048849606304, ""approx_first_null_halfwidth_hz"": 98.0, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 1.8153922595619975e-05, ""peak"": 0.00041806068045196397, ""low"": 9.813527416688879e-05, ""high"": 0.00025809797730942636, ""relative_power_proxy"": 0.0012690831763525554, ""dynamic_ratio"": 23.02866932752208, ""incomplete_rise"": false, ""f0"": 293.996576986312, ""kernel_samples"": 601, ""support_ms"": 13.628117913832199, ""ENBW_hz"": 110.25, ""tuning_low_hz"": 288.11258722290535, ""tuning_high_hz"": 300.00073274409453, ""approx_first_null_halfwidth_hz"": 147.0, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF039,BP_0059,HF039_BP_0059_43,G2,43,97.99885899543733,61.06686984126984,61.26423945578232,60.91686984126984,61.21686984126984,36.75000000000001,0,0,TARGET_ONSET_CLEAR,[60.964444444444446],60.964444444444446,-102.42539682539586,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [60.964444444444446], ""baseline"": 0.0005351006900854172, ""peak"": 0.043434965307662374, ""low"": 0.00911507361360081, ""high"": 0.02627501946063159, ""relative_power_proxy"": 0.11912028266075386, ""dynamic_ratio"": 81.17157408398954, ""incomplete_rise"": false, ""f0"": 97.99885899543733, ""kernel_samples"": 1801, ""support_ms"": 40.8390022675737, ""ENBW_hz"": 36.75000000000001, ""tuning_low_hz"": 96.03752907430179, ""tuning_high_hz"": 100.00024424803152, ""approx_first_null_halfwidth_hz"": 49.0}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 4.3962012022093096e-05, ""peak"": 0.0009784395851847633, ""low"": 0.00023085752665462714, ""high"": 0.0006046485559196952, ""relative_power_proxy"": 0.004045656907043852, ""dynamic_ratio"": 22.256478722881216, ""incomplete_rise"": false, ""f0"": 195.99771799087466, ""kernel_samples"": 901, ""support_ms"": 20.430839002267575, ""ENBW_hz"": 73.5, ""tuning_low_hz"": 192.07505814860357, ""tuning_high_hz"": 200.00048849606304, ""approx_first_null_halfwidth_hz"": 98.0, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 2.376890121562407e-05, ""peak"": 0.00038493954811611575, ""low"": 9.60030305957224e-05, ""high"": 0.00024047128935591908, ""relative_power_proxy"": 0.001984254374518711, ""dynamic_ratio"": 16.195092260431558, ""incomplete_rise"": false, ""f0"": 293.996576986312, ""kernel_samples"": 601, ""support_ms"": 13.628117913832199, ""ENBW_hz"": 110.25, ""tuning_low_hz"": 288.11258722290535, ""tuning_high_hz"": 300.00073274409453, ""approx_first_null_halfwidth_hz"": 147.0, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF040,BP_0060,HF040_BP_0060_47,B2,47,123.47082531403103,61.33389931972789,61.53126893424036,61.18389931972789,61.48389931972789,46.3235294117647,0,0,TARGET_ONSET_CLEAR,[61.33160997732426],61.33160997732426,-2.289342403628325,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [61.33160997732426], ""baseline"": 0.00032537764878755223, ""peak"": 0.021100368208709062, ""low"": 0.004480375760771854, ""high"": 0.012790371984740456, ""relative_power_proxy"": 0.045730599037981025, ""dynamic_ratio"": 64.84885574450155, ""incomplete_rise"": false, ""f0"": 123.47082531403103, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060371, ""tuning_high_hz"": 125.99241272272361, ""approx_first_null_halfwidth_hz"": 61.76470588235294}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 4.589753201212673e-05, ""peak"": 0.0013331320937094958, ""low"": 0.00030334444435160053, ""high"": 0.0008182382690305483, ""relative_power_proxy"": 0.002114923069383846, ""dynamic_ratio"": 29.045833953713775, ""incomplete_rise"": false, ""f0"": 246.94165062806206, ""kernel_samples"": 715, ""support_ms"": 16.213151927437643, ""ENBW_hz"": 92.64705882352942, ""tuning_low_hz"": 241.99940892120742, ""tuning_high_hz"": 251.98482544544723, ""approx_first_null_halfwidth_hz"": 123.52941176470588, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 2.5668586765038483e-05, ""peak"": 0.003960206351748567, ""low"": 0.0008125761397617441, ""high"": 0.0023863912457551552, ""relative_power_proxy"": 0.0016166276392971942, ""dynamic_ratio"": 154.28221226197405, ""incomplete_rise"": false, ""f0"": 370.4124759420931, ""kernel_samples"": 477, ""support_ms"": 10.816326530612244, ""ENBW_hz"": 138.97058823529414, ""tuning_low_hz"": 362.9991133818111, ""tuning_high_hz"": 377.97723816817086, ""approx_first_null_halfwidth_hz"": 185.2941176470588, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF040,BP_0061,HF040_BP_0061_47,B2,47,123.47082531403103,61.53126893424036,61.67058866213152,61.38126893424036,61.68126893424036,46.3235294117647,0,0,TARGET_ACTIVITY_CONTINUOUS,[],,,"{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.004221282404618947, ""peak"": 0.01153709549118499, ""low"": 0.0056844450219321555, ""high"": 0.008610770256558573, ""relative_power_proxy"": 0.28755556348202826, ""dynamic_ratio"": 2.733078336232858, ""incomplete_rise"": false, ""f0"": 123.47082531403103, ""kernel_samples"": 1429, ""support_ms"": 32.40362811791383, ""ENBW_hz"": 46.3235294117647, ""tuning_low_hz"": 120.99970446060371, ""tuning_high_hz"": 125.99241272272361, ""approx_first_null_halfwidth_hz"": 61.76470588235294}","[{""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 0.00012362973230278646, ""peak"": 0.010253796226852335, ""low"": 0.0021496630312126965, ""high"": 0.006201729629032515, ""relative_power_proxy"": 0.00803621391556389, ""dynamic_ratio"": 82.93956506950413, ""incomplete_rise"": false, ""f0"": 246.94165062806206, ""kernel_samples"": 715, ""support_ms"": 16.213151927437643, ""ENBW_hz"": 92.64705882352942, ""tuning_low_hz"": 241.99940892120742, ""tuning_high_hz"": 251.98482544544723, ""approx_first_null_halfwidth_hz"": 123.52941176470588, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 2.9921897494269787e-05, ""peak"": 0.0015238550172113783, ""low"": 0.00032870852143769157, ""high"": 0.0009262817693245349, ""relative_power_proxy"": 0.004737267376236563, ""dynamic_ratio"": 50.927753412135864, ""incomplete_rise"": false, ""f0"": 370.4124759420931, ""kernel_samples"": 477, ""support_ms"": 10.816326530612244, ""ENBW_hz"": 138.97058823529414, ""tuning_low_hz"": 362.9991133818111, ""tuning_high_hz"": 377.97723816817086, ""approx_first_null_halfwidth_hz"": 185.2941176470588, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF041,BP_0062,HF041_BP_0062_48,C3,48,130.8127826502993,61.70541859410431,61.86795827664399,61.55541859410431,61.85541859410431,49.07270029673592,1,0,TARGET_ONSET_MULTIPLE,"[61.7037641723356, 61.73668934240363]",,,"{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [61.7037641723356, 61.73668934240363], ""baseline"": 0.00198246269504973, ""peak"": 0.015393109315677856, ""low"": 0.004664592019175355, ""high"": 0.010028850667426606, ""relative_power_proxy"": 0.38107414042807936, ""dynamic_ratio"": 7.764640088368331, ""incomplete_rise"": false, ""f0"": 130.8127826502993, ""kernel_samples"": 1349, ""support_ms"": 30.589569160997733, ""ENBW_hz"": 49.07270029673592, ""tuning_low_hz"": 128.1947213043914, ""tuning_high_hz"": 133.4843114490102, ""approx_first_null_halfwidth_hz"": 65.43026706231454}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [61.60299319727891], ""baseline"": 0.00013584096710527352, ""peak"": 0.007617819654610112, ""low"": 0.0016322367046062414, ""high"": 0.004625028179608176, ""relative_power_proxy"": 0.02401345782198883, ""dynamic_ratio"": 56.078956274703806, ""incomplete_rise"": false, ""f0"": 261.6255653005986, ""kernel_samples"": 675, ""support_ms"": 15.306122448979592, ""ENBW_hz"": 98.14540059347182, ""tuning_low_hz"": 256.3894426087828, ""tuning_high_hz"": 266.9686228980204, ""approx_first_null_halfwidth_hz"": 130.86053412462908, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 1.785052996574788e-05, ""peak"": 0.0011561759230630181, ""low"": 0.00024551560858520195, ""high"": 0.0007008457658241099, ""relative_power_proxy"": 0.0059314755321811215, ""dynamic_ratio"": 64.7698373819445, ""incomplete_rise"": false, ""f0"": 392.43834795089793, ""kernel_samples"": 451, ""support_ms"": 10.226757369614512, ""ENBW_hz"": 147.0, ""tuning_low_hz"": 384.5841639131742, ""tuning_high_hz"": 400.4529343470306, ""approx_first_null_halfwidth_hz"": 196.0, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF041,BP_0063,HF041_BP_0063_48,C3,48,130.8127826502993,61.86795827664399,62.04210793650793,61.71795827664399,62.01795827664399,49.07270029673592,1,0,TARGET_ACTIVITY_CONTINUOUS,[],,,"{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.0005150502137478952, ""peak"": 0.013327923873383184, ""low"": 0.003077624945674953, ""high"": 0.008202774409529068, ""relative_power_proxy"": 0.4167562132125751, ""dynamic_ratio"": 25.876940767384838, ""incomplete_rise"": false, ""f0"": 130.8127826502993, ""kernel_samples"": 1349, ""support_ms"": 30.589569160997733, ""ENBW_hz"": 49.07270029673592, ""tuning_low_hz"": 128.1947213043914, ""tuning_high_hz"": 133.4843114490102, ""approx_first_null_halfwidth_hz"": 65.43026706231454}","[{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 9.196113858189415e-05, ""peak"": 0.001393672591232671, ""low"": 0.00035230342911204954, ""high"": 0.0008729880101723601, ""relative_power_proxy"": 0.022836014277332863, ""dynamic_ratio"": 15.155016702969196, ""incomplete_rise"": false, ""f0"": 261.6255653005986, ""kernel_samples"": 675, ""support_ms"": 15.306122448979592, ""ENBW_hz"": 98.14540059347182, ""tuning_low_hz"": 256.3894426087828, ""tuning_high_hz"": 266.9686228980204, ""approx_first_null_halfwidth_hz"": 130.86053412462908, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_NOT_OBSERVABLE"", ""candidate_s"": [], ""baseline"": 7.050685916933597e-06, ""peak"": 0.00050477102199462, ""low"": 0.00010659475313247089, ""high"": 0.00030568288756354544, ""relative_power_proxy"": 0.0033517328402755636, ""dynamic_ratio"": 71.59176113380873, ""incomplete_rise"": false, ""f0"": 392.43834795089793, ""kernel_samples"": 451, ""support_ms"": 10.226757369614512, ""ENBW_hz"": 147.0, ""tuning_low_hz"": 384.5841639131742, ""tuning_high_hz"": 400.4529343470306, ""approx_first_null_halfwidth_hz"": 196.0, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_MULTIPLE
HF042,BP_0064,HF042_BP_0064_52,E3,52,164.81377845643496,62.181427664399095,62.42523718820861,62.0314276643991,62.331427664399094,61.82242990654205,2,0,TARGET_ONSET_CLEAR,[62.051972789115645],62.051972789115645,-129.45487528345012,"{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [62.051972789115645], ""baseline"": 0.0009451064860723512, ""peak"": 0.0042201567532875175, ""low"": 0.0016001165395153846, ""high"": 0.0029101366464014513, ""relative_power_proxy"": 0.1717643112337094, ""dynamic_ratio"": 4.4652711789393535, ""incomplete_rise"": false, ""f0"": 164.81377845643496, ""kernel_samples"": 1071, ""support_ms"": 24.285714285714285, ""ENBW_hz"": 61.82242990654205, ""tuning_low_hz"": 161.5152278568095, ""tuning_high_hz"": 168.17969382533116, ""approx_first_null_halfwidth_hz"": 82.42990654205607}","[{""status"": ""TARGET_ONSET_CLEAR"", ""candidate_s"": [62.08489795918367], ""baseline"": 0.00011915447079006247, ""peak"": 0.0015489713580005531, ""low"": 0.0004051178482321606, ""high"": 0.0009770446031163568, ""relative_power_proxy"": 0.027533349153173733, ""dynamic_ratio"": 12.9996914738489, ""incomplete_rise"": false, ""f0"": 329.6275569128699, ""kernel_samples"": 537, ""support_ms"": 12.176870748299319, ""ENBW_hz"": 123.41417910447763, ""tuning_low_hz"": 323.030455713619, ""tuning_high_hz"": 336.3593876506623, ""approx_first_null_halfwidth_hz"": 164.55223880597015, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ONSET_UNRESOLVED"", ""candidate_s"": [], ""baseline"": 2.4975981086065148e-05, ""peak"": 0.0006777559357575987, ""low"": 0.00015553197202037187, ""high"": 0.0004166439538889853, ""relative_power_proxy"": 0.010973456902102016, ""dynamic_ratio"": 27.136308816943288, ""incomplete_rise"": false, ""f0"": 494.44133536930485, ""kernel_samples"": 357, ""support_ms"": 8.095238095238095, ""ENBW_hz"": 185.81460674157302, ""tuning_low_hz"": 484.5456835704285, ""tuning_high_hz"": 504.5390814759935, ""approx_first_null_halfwidth_hz"": 247.75280898876406, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ONSET_CLEAR
HF043,BP_0065,HF043_BP_0065_52,E3,52,164.81377845643496,62.92575011337868,63.16955963718821,62.775750113378685,63.07575011337868,61.82242990654205,2,0,TARGET_ACTIVITY_CONTINUOUS,[],,,"{""status"": ""TARGET_ACTIVITY_CONTINUOUS"", ""candidate_s"": [], ""baseline"": 0.0015759028598442619, ""peak"": 0.006294936294615895, ""low"": 0.0025197095467985884, ""high"": 0.004407322920707241, ""relative_power_proxy"": 0.12642347784133084, ""dynamic_ratio"": 3.9944951272174163, ""incomplete_rise"": false, ""f0"": 164.81377845643496, ""kernel_samples"": 1071, ""support_ms"": 24.285714285714285, ""ENBW_hz"": 61.82242990654205, ""tuning_low_hz"": 161.5152278568095, ""tuning_high_hz"": 168.17969382533116, ""approx_first_null_halfwidth_hz"": 82.42990654205607}","[{""status"": ""TARGET_ONSET_MULTIPLE"", ""candidate_s"": [62.80526077097505, 62.83419501133787], ""baseline"": 0.0002168198700852011, ""peak"": 0.0015644780977958847, ""low"": 0.0004863515156273378, ""high"": 0.0010254148067116112, ""relative_power_proxy"": 0.024019592041136097, ""dynamic_ratio"": 7.215566069572454, ""incomplete_rise"": false, ""f0"": 329.6275569128699, ""kernel_samples"": 537, ""support_ms"": 12.176870748299319, ""ENBW_hz"": 123.41417910447763, ""tuning_low_hz"": 323.030455713619, ""tuning_high_hz"": 336.3593876506623, ""approx_first_null_halfwidth_hz"": 164.55223880597015, ""harmonic_number"": 2, ""supports_primary_candidates"": []}, {""status"": ""TARGET_ONSET_UNRESOLVED"", ""candidate_s"": [], ""baseline"": 5.253848676603125e-05, ""peak"": 0.0006555338245839141, ""low"": 0.00017313755432960782, ""high"": 0.000414335689456761, ""relative_power_proxy"": 0.011023721291561983, ""dynamic_ratio"": 12.477211753417864, ""incomplete_rise"": true, ""f0"": 494.44133536930485, ""kernel_samples"": 357, ""support_ms"": 8.095238095238095, ""ENBW_hz"": 185.81460674157302, ""tuning_low_hz"": 484.5456835704285, ""tuning_high_hz"": 504.5390814759935, ""approx_first_null_halfwidth_hz"": 247.75280898876406, ""harmonic_number"": 3, ""supports_primary_candidates"": []}]",Conditional pitched-component observation; finite-band leakage and centered smoothing; original family ambiguity retained.,TARGET_ACTIVITY_CONTINUOUS
