event_id,family,timestamp_s,sample_index,frame_index,previous_interval_s,source_identity,kind,timing_grid_ms
F_MIX_00389,F_MIX,76.52136054421769,3374592,6591,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00390,F_MIX,76.77678004535147,3385856,6613,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00391,F_MIX,77.13668934240363,3401728,6644,0.35990929705215535,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00392,F_MIX,77.22956916099773,3405824,6652,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00393,F_MIX,77.48498866213151,3417088,6674,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00394,F_MIX,77.87972789115646,3434496,6708,0.3947392290249496,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00395,F_MIX,77.94938775510204,3437568,6714,0.06965986394557433,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00396,F_MIX,78.2164172335601,3449344,6737,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00397,F_MIX,78.3092970521542,3453440,6745,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00398,F_MIX,78.57632653061225,3465216,6768,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00399,F_MIX,78.68081632653062,3469824,6777,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00400,F_MIX,78.9362358276644,3481088,6799,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00401,F_MIX,79.04072562358277,3485696,6808,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00402,F_MIX,79.28453514739229,3496448,6829,0.24380952380951726,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00403,F_MIX,79.38902494331066,3501056,6838,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00404,F_MIX,79.63283446712018,3511808,6859,0.24380952380951726,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00405,F_MIX,79.74893424036281,3516928,6869,0.1160997732426381,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00406,F_MIX,80.0043537414966,3528192,6891,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00407,F_MIX,80.0972335600907,3532288,6899,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00408,F_MIX,80.35265306122449,3543552,6921,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00409,F_MIX,80.71256235827664,3559424,6952,0.35990929705215535,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00410,F_MIX,80.82866213151928,3564544,6962,0.1160997732426381,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00411,F_MIX,81.08408163265307,3575808,6984,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00412,F_MIX,81.21179138321996,3581440,6995,0.12770975056689338,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00413,F_MIX,81.45560090702948,3592192,7016,0.24380952380951726,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00414,F_MIX,81.54848072562358,3596288,7024,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00415,F_MIX,81.81551020408163,3608064,7047,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00416,F_MIX,81.90839002267573,3612160,7055,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00417,F_MIX,82.18702947845804,3624448,7079,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00418,F_MIX,82.25668934240363,3627520,7085,0.06965986394558854,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00419,F_MIX,82.62820861678004,3643904,7117,0.37151927437641064,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00420,F_MIX,82.99972789115647,3660288,7149,0.37151927437642485,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00421,F_MIX,83.34802721088435,3675648,7179,0.34829931972788586,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00422,F_MIX,83.71954648526076,3692032,7211,0.37151927437641064,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00423,F_MIX,84.09106575963719,3708416,7243,0.37151927437642485,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00424,F_MIX,84.45097505668934,3724288,7274,0.35990929705215535,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00425,F_MIX,84.74122448979591,3737088,7299,0.2902494331065668,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00426,F_MIX,84.82249433106576,3740672,7306,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00427,F_MIX,85.10113378684807,3752960,7330,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00428,F_MIX,85.18240362811791,3756544,7337,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00429,F_MIX,85.46104308390022,3768832,7361,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00430,F_MIX,85.53070294784581,3771904,7367,0.06965986394558854,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00431,F_MIX,85.82095238095238,3784704,7392,0.2902494331065668,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00432,F_MIX,85.90222222222222,3788288,7399,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00433,F_MIX,86.18086167800453,3800576,7423,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00434,F_MIX,86.2505215419501,3803648,7429,0.06965986394557433,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00435,F_MIX,86.2853514739229,3805184,7432,0.03482993197279427,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00436,F_MIX,86.61043083900226,3819520,7460,0.3250793650793611,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00437,F_MIX,86.88907029478457,3831808,7484,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00438,F_MIX,86.98195011337869,3835904,7492,0.09287981859411332,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00439,F_MIX,87.02839002267574,3837952,7496,0.04643990929704955,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00440,F_MIX,87.260589569161,3848192,7516,0.23219954648526198,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00441,F_MIX,87.34185941043084,3851776,7523,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00442,F_MIX,87.59727891156463,3863040,7545,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00443,F_MIX,88.03845804988661,3882496,7583,0.44117913832198496,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00444,F_MIX,88.3287074829932,3895296,7608,0.290249433106581,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00445,F_MIX,88.75827664399092,3914240,7645,0.4295691609977297,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00446,F_MIX,89.03691609977324,3926528,7669,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00447,F_MIX,89.10657596371883,3929600,7675,0.06965986394558854,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00448,F_MIX,89.47809523809524,3945984,7707,0.37151927437641064,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00449,F_MIX,89.74512471655329,3957760,7730,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00450,F_MIX,90.16308390022675,3976192,7766,0.4179591836734602,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00451,F_MIX,90.45333333333333,3988992,7791,0.290249433106581,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00452,F_MIX,90.5578231292517,3993600,7800,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00453,F_MIX,90.5926530612245,3995136,7803,0.03482993197279427,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00454,F_MIX,90.84807256235828,4006400,7825,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00455,F_MIX,90.90612244897959,4008960,7830,0.058049886621304836,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00456,F_MIX,91.1847619047619,4021248,7854,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00457,F_MIX,91.26603174603174,4024832,7861,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00458,F_MIX,91.54467120181405,4037120,7885,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00459,F_MIX,91.6259410430839,4040704,7892,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00460,F_MIX,91.89297052154195,4052480,7915,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00461,F_MIX,91.99746031746032,4057088,7924,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00462,F_MIX,92.25287981859411,4068352,7946,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00463,F_MIX,92.28770975056689,4069888,7949,0.03482993197278006,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00464,F_MIX,92.34575963718821,4072448,7954,0.05804988662131905,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00465,F_MIX,92.63600907029479,4085248,7979,0.290249433106581,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00466,F_MIX,92.70566893424036,4088320,7985,0.06965986394557433,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00467,F_MIX,92.9726984126984,4100096,8008,0.26702947845804204,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00468,F_MIX,93.07718820861678,4104704,8017,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00469,F_MIX,93.33260770975056,4115968,8039,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00470,F_MIX,93.43709750566893,4120576,8048,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00471,F_MIX,93.70412698412699,4132352,8071,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00472,F_MIX,93.79700680272109,4136448,8079,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00473,F_MIX,94.04081632653062,4147200,8100,0.24380952380953147,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00474,F_MIX,94.50521541950113,4167680,8140,0.46439909297050974,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00475,F_MIX,94.78385487528345,4179968,8164,0.27863945578232574,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00476,F_MIX,95.19020408163266,4197888,8199,0.4063492063492049,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00477,F_MIX,95.51528344671202,4212224,8227,0.3250793650793611,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00478,F_MIX,95.59655328798186,4215808,8234,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00479,F_MIX,95.87519274376417,4228096,8258,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00480,F_MIX,95.95646258503402,4231680,8265,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00481,F_MIX,96.23510204081633,4243968,8289,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00482,F_MIX,96.60662131519274,4260352,8321,0.37151927437641064,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00483,F_MIX,96.68789115646258,4263936,8328,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00484,F_MIX,96.94331065759637,4275200,8350,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00485,F_MIX,96.97814058956916,4276736,8353,0.03482993197279427,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00486,F_MIX,97.4077097505669,4295680,8390,0.4295691609977297,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00487,F_MIX,97.69795918367348,4308480,8415,0.290249433106581,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00488,F_MIX,98.06947845804989,4324864,8447,0.37151927437641064,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00489,F_MIX,98.15074829931973,4328448,8454,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00490,F_MIX,98.40616780045352,4339712,8476,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00491,F_MIX,98.7892970521542,4356608,8509,0.38312925170068013,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00492,F_MIX,98.87056689342404,4360192,8516,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00493,F_MIX,99.12598639455783,4371456,8538,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00494,F_MIX,99.47428571428571,4386816,8568,0.34829931972788586,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00495,F_MIX,99.57877551020408,4391424,8577,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00496,F_MIX,99.84580498866214,4403200,8600,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00497,F_MIX,99.93868480725624,4407296,8608,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00498,F_MIX,100.11283446712018,4414976,8623,0.17414965986394293,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00499,F_MIX,100.22893424036282,4420096,8633,0.1160997732426381,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00500,F_MIX,100.29859410430839,4423168,8639,0.06965986394557433,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00501,F_MIX,100.6120634920635,4436992,8666,0.3134693877551058,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00502,F_MIX,100.68172335600907,4440064,8672,0.06965986394557433,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00503,F_MIX,100.97197278911564,4452864,8697,0.2902494331065668,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00504,F_MIX,101.05324263038548,4456448,8704,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00505,F_MIX,101.3318820861678,4468736,8728,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00506,F_MIX,101.65696145124717,4483072,8756,0.3250793650793753,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00507,F_MIX,101.78467120181406,4488704,8767,0.12770975056689338,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00508,F_MIX,102.0517006802721,4500480,8790,0.26702947845804204,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00509,F_MIX,102.4,4515840,8820,0.34829931972790007,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00510,F_MIX,102.50448979591837,4520448,8829,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00511,F_MIX,102.78312925170069,4532736,8853,0.27863945578231153,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00512,F_MIX,103.22430839002267,4552192,8891,0.44117913832198496,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00513,F_MIX,103.49133786848073,4563968,8914,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00514,F_MIX,103.58421768707483,4568064,8922,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00515,F_MIX,103.85124716553288,4579840,8945,0.26702947845805625,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00516,F_MIX,103.94412698412698,4583936,8953,0.0928798185940991,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00517,F_MIX,104.18793650793651,4594688,8974,0.24380952380953147,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00518,F_MIX,104.23437641723356,4596736,8978,0.04643990929704955,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00519,F_MIX,104.30403628117914,4599808,8984,0.06965986394557433,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00520,F_MIX,104.33886621315193,4601344,8987,0.03482993197279427,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00521,F_MIX,104.54784580498867,4610560,9005,0.2089795918367372,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00522,F_MIX,104.65233560090702,4615168,9014,0.10448979591835439,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00523,F_MIX,104.90775510204081,4626432,9036,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00524,F_MIX,105.02385487528345,4631552,9046,0.1160997732426381,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00525,F_MIX,105.27927437641723,4642816,9068,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00526,F_MIX,105.3837641723356,4647424,9077,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00527,F_MIX,105.61596371882086,4657664,9097,0.23219954648526198,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00528,F_MIX,106.10358276643991,4679168,9139,0.48761904761904873,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00529,F_MIX,106.37061224489796,4690944,9162,0.26702947845804204,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00530,F_MIX,106.82340136054422,4710912,9201,0.45278911564626867,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00531,F_MIX,107.06721088435374,4721664,9222,0.24380952380951726,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00532,F_MIX,107.18331065759637,4726784,9232,0.11609977324262388,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00533,F_MIX,107.4271201814059,4737536,9253,0.24380952380953147,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00534,F_MIX,107.53160997732427,4742144,9262,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00535,F_MIX,107.76380952380953,4752384,9282,0.23219954648526198,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00536,F_MIX,107.89151927437642,4758016,9293,0.12770975056689338,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00537,F_MIX,108.10049886621316,4767232,9311,0.2089795918367372,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00538,F_MIX,108.2398185941043,4773376,9323,0.13931972789114866,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00539,F_MIX,108.4604081632653,4783104,9342,0.22058956916099248,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00540,F_MIX,108.92480725623582,4803584,9382,0.46439909297052395,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00541,F_MIX,108.95963718820862,4805120,9385,0.03482993197279427,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00542,F_MIX,109.19183673469388,4815360,9405,0.23219954648526198,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00543,F_MIX,109.3079365079365,4820480,9415,0.11609977324262388,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00544,F_MIX,109.6562358276644,4835840,9445,0.34829931972790007,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00545,F_MIX,109.91165532879819,4847104,9467,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00546,F_MIX,110.38766439909297,4868096,9508,0.47600907029477924,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00547,F_MIX,110.53859410430839,4874752,9521,0.15092970521541815,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00548,F_MIX,110.65469387755103,4879872,9531,0.1160997732426381,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00549,F_MIX,110.7243537414966,4882944,9537,0.06965986394557433,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00550,F_MIX,110.79401360544217,4886016,9543,0.06965986394557433,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00551,F_MIX,110.99138321995464,4894720,9560,0.1973696145124677,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00552,F_MIX,111.21197278911565,4904448,9579,0.2205895691610067,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00553,F_MIX,111.36290249433107,4911104,9592,0.15092970521541815,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00554,F_MIX,111.46739229024944,4915712,9601,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00555,F_MIX,111.72281179138322,4926976,9623,0.25541950113378675,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00556,F_MIX,111.82730158730159,4931584,9632,0.1044897959183686,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00557,F_MIX,112.11755102040816,4944384,9657,0.2902494331065668,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
F_MIX_00558,F_MIX,112.198820861678,4947968,9664,0.08126984126984382,UNKNOWN_SOURCE,SPECTRAL_ONSET_CANDIDATE,11.609977324263038
