event_id,take,string,condition,cohort,recovery_mode,native_BP_hypotheses,recovery_group_ids,region_start,region_end,search_intervals_json,candidate_context_count,selector_status,selected_timestamp,GT_onset,GT_lower,GT_upper,signed_error_ms,absolute_error_ms,catastrophic_wrong_event,interval_relation,notes
GAL09_20260914_S1_G_MF_R09,20260914_0031,G,mf,masked_holdout,BP_TEMPORAL_ONLY,10,RG0050,126.23582902494331,137.92131020408164,"[[126.23582902494331, 126.82607845804989], [127.78123990929703, 128.11606984126985], [129.4195306122449, 129.7195306122449], [131.33646077097504, 131.63646077097505], [132.7064380952381, 133.0412680272109], [135.98301950113378, 136.2830195011338], [137.62131020408162, 137.92131020408164]]",544,ATTACK_SELECTED_IDENTITY_UNRESOLVED,126.37841269841269,126.38368027210885,126.38268027210884,126.38468027210884,-5.267573696158934,5.267573696158934,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S1_G_MF_R10,20260914_0031,G,mf,masked_holdout,BP_TEMPORAL_ONLY,14,RG0051,139.93297959183673,152.81428843537415,"[[139.93297959183673, 140.23297959183674], [140.37415873015874, 140.67415873015875], [141.31585079365078, 141.6158507936508], [142.54650839002267, 142.9974380952381], [144.98717142857143, 145.28717142857144], [145.82308979591838, 146.1230897959184], [149.09967120181406, 149.39967120181407], [150.42320861678004, 150.72320861678006], [150.86567165532878, 151.1656716553288], [152.44462857142858, 152.81428843537415]]",713,ATTACK_SELECTED_IDENTITY_UNRESOLVED,140.07827664399093,140.0836553287982,140.08265532879818,140.0846553287982,-5.3786848072547855,5.3786848072547855,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R01,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,2,RG0078,2.428698866213152,2.79835873015873,"[[2.428698866213152, 2.79835873015873]]",74,ATTACK_SELECTED_IDENTITY_UNRESOLVED,2.5797732426303854,2.584026077097506,2.5827619047619046,2.5852902494331067,-4.252834467120437,4.252834467120437,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R02,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,3,RG0079,15.963309750566891,18.493709297052153,"[[15.963309750566891, 16.26330975056689], [17.263627210884355, 17.563627210884352], [18.193709297052155, 18.493709297052153]]",108,ATTACK_SELECTED_IDENTITY_UNRESOLVED,16.125986394557824,16.130236961451246,16.129163265306122,16.131310657596373,-4.250566893421848,4.250566893421848,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R03,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,3,RG0080,27.731920181405897,29.680536961451246,"[[27.731920181405897, 28.031920181405894], [28.962577777777778, 29.262577777777775], [29.38053696145125, 29.680536961451246]]",112,ATTACK_SELECTED_IDENTITY_UNRESOLVED,27.83138321995465,27.835951247165532,27.834861678004536,27.83704081632653,-4.56802721088323,4.56802721088323,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R04,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,4,RG0081,38.744598185941044,42.715918820861674,"[[38.744598185941044, 39.04459818594104], [40.16229931972789, 40.46229931972789], [41.1027074829932, 41.4027074829932], [42.41591882086168, 42.715918820861674]]",148,ATTACK_SELECTED_IDENTITY_UNRESOLVED,38.90521541950113,38.90980725623583,38.908807256235825,38.91080725623583,-4.591836734697097,4.591836734697097,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R05,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,3,RG0082,50.60608843537415,54.13622993197279,"[[50.60608843537415, 50.906088435374144], [51.83802993197279, 52.13802993197279], [53.836229931972795, 54.13622993197279]]",121,ATTACK_SELECTED_IDENTITY_UNRESOLVED,50.754285714285714,50.76001020408163,50.75899092970521,50.76102947845805,-5.724489795916554,5.724489795916554,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R06,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,2,RG0083,63.280277097505675,63.591887074829934,"[[63.280277097505675, 63.591887074829934]]",71,ATTACK_SELECTED_IDENTITY_UNRESOLVED,63.425487528344675,63.42985260770975,63.42885260770975,63.43085260770975,-4.365079365072688,4.365079365072688,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R07,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,6,RG0084,76.7568380952381,85.44437732426304,"[[76.7568380952381, 77.0568380952381], [78.19775918367347, 78.49775918367348], [80.71840816326531, 81.01840816326532], [83.20422721088434, 83.50422721088435], [84.08786938775509, 84.3878693877551], [85.14437732426303, 85.44437732426304]]",260,ATTACK_SELECTED_IDENTITY_UNRESOLVED,76.90784580498865,76.91308843537415,76.91208843537414,76.91408843537415,-5.242630385495772,5.242630385495772,False,BEFORE,One frozen operational BP activity component; exact original selector output
GAL09_20260914_S2_D_CN_R08,20260914_0035,D,COMFORTABLE_NATURAL,masked_holdout,BP_TEMPORAL_ONLY,2,RG0085,89.28138095238094,90.78881859410431,"[[89.28138095238094, 89.58138095238095], [90.4888185941043, 90.78881859410431]]",72,ATTACK_SELECTED_IDENTITY_UNRESOLVED,89.44834467120182,89.4532403628118,89.45224036281179,89.45424036281179,-4.895691609974051,4.895691609974051,False,BEFORE,One frozen operational BP activity component; exact original selector output
